@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD1_arff/yeast-0-2-5-6_vs_3-7-8-9/EWD1yeast-0-2-5-6_vs_3-7-8-9-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
3,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
6,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
9,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
10,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
11,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
12,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
13,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
14,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
16,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
17,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,' negativ
18,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,' negativ
19,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
20,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,' negativ
21,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
22,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
23,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
25,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
26,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
28,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
29,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
30,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,' negativ
31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
32,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
33,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
34,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
35,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,' negativ
36,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,' negativ
37,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
38,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
39,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,' negativ
40,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
41,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
42,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
43,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
44,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
45,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
46,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
47,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
48,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
49,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
50,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
51,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
52,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
53,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
54,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
55,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
56,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
57,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
58,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
59,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
60,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
61,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
63,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
64,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
65,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
66,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
67,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
68,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
69,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
70,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
71,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
72,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
73,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
74,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
75,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
76,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
77,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
78,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
79,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
80,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
81,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
82,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
83,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
84,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
85,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
86,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
87,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
