@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vehicle2/EWD3vehicle2-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute Class {' negative',' positive'}
@data
0,5.0,3.0,4.0,4.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,0.0,6.0,0.0,9.0,8.0,' positiv
1,4.0,6.0,5.0,6.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,3.0,0.0,8.0,6.0,' positiv
2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,' negativ
3,8.0,8.0,8.0,6.0,2.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,7.0,4.0,6.0,' negativ
4,6.0,4.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,8.0,1.0,6.0,6.0,' negativ
5,3.0,5.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,' negativ
6,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
7,8.0,7.0,8.0,7.0,2.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,5.0,7.0,' negativ
8,4.0,4.0,6.0,6.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,0.0,1.0,6.0,5.0,' positiv
9,5.0,6.0,6.0,7.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,2.0,2.0,1.0,7.0,5.0,' positiv
10,4.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,' negativ
11,3.0,2.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,6.0,' negativ
12,4.0,5.0,6.0,3.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,' negativ
13,8.0,7.0,8.0,6.0,2.0,1.0,7.0,1.0,6.0,7.0,5.0,6.0,6.0,1.0,5.0,2.0,4.0,6.0,' negativ
14,0.0,1.0,4.0,2.0,1.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,5.0,1.0,2.0,' negativ
15,8.0,7.0,9.0,7.0,2.0,2.0,7.0,1.0,6.0,7.0,5.0,6.0,6.0,1.0,6.0,7.0,4.0,7.0,' negativ
16,5.0,4.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,6.0,6.0,' negativ
17,2.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,' negativ
18,3.0,0.0,5.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,9.0,9.0,' negativ
19,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,' positiv
20,3.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0,' positiv
