@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-1-4-6_vs_5/KBN2ecoli-0-1-4-6_vs_5-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
1,2.0,0.0,1.0,3.0,0.0,0.0,' negativ
2,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
3,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
4,2.0,2.0,1.0,0.0,0.0,1.0,' negativ
5,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
6,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
7,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
8,1.0,2.0,1.0,2.0,2.0,3.0,' negativ
9,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
10,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
11,0.0,2.0,1.0,2.0,2.0,2.0,' negativ
12,2.0,2.0,1.0,0.0,1.0,2.0,' negativ
13,0.0,2.0,1.0,1.0,1.0,1.0,' negativ
14,1.0,0.0,1.0,3.0,1.0,1.0,' negativ
15,1.0,2.0,1.0,1.0,2.0,0.0,' negativ
16,0.0,2.0,1.0,2.0,1.0,1.0,' negativ
17,0.0,1.0,1.0,2.0,0.0,0.0,' negativ
18,3.0,2.0,1.0,2.0,4.0,4.0,' negativ
19,1.0,2.0,1.0,3.0,4.0,4.0,' negativ
20,2.0,0.0,1.0,3.0,4.0,4.0,' negativ
21,1.0,1.0,1.0,2.0,4.0,4.0,' negativ
22,2.0,1.0,1.0,3.0,3.0,3.0,' negativ
23,3.0,3.0,1.0,2.0,4.0,3.0,' negativ
24,2.0,3.0,1.0,3.0,4.0,4.0,' negativ
25,3.0,0.0,1.0,3.0,4.0,4.0,' negativ
26,1.0,2.0,1.0,2.0,4.0,4.0,' negativ
27,0.0,1.0,1.0,3.0,3.0,3.0,' negativ
28,3.0,2.0,1.0,3.0,3.0,3.0,' negativ
29,0.0,3.0,1.0,2.0,3.0,3.0,' negativ
30,3.0,2.0,1.0,3.0,4.0,4.0,' negativ
31,4.0,0.0,1.0,3.0,3.0,3.0,' negativ
32,0.0,2.0,1.0,3.0,4.0,4.0,' negativ
33,3.0,2.0,1.0,2.0,3.0,2.0,' negativ
34,0.0,2.0,1.0,2.0,4.0,4.0,' negativ
35,1.0,2.0,1.0,2.0,3.0,3.0,' negativ
36,1.0,2.0,1.0,3.0,3.0,3.0,' negativ
37,2.0,2.0,1.0,2.0,4.0,3.0,' negativ
38,0.0,2.0,1.0,1.0,3.0,2.0,' negativ
39,4.0,1.0,1.0,3.0,4.0,4.0,' negativ
40,3.0,2.0,1.0,3.0,4.0,4.0,' negativ
41,4.0,1.0,1.0,3.0,4.0,4.0,' negativ
42,4.0,1.0,1.0,3.0,0.0,3.0,' negativ
43,3.0,1.0,1.0,2.0,3.0,3.0,' negativ
44,3.0,2.0,1.0,2.0,4.0,4.0,' negativ
45,4.0,2.0,1.0,3.0,4.0,4.0,' negativ
46,2.0,2.0,1.0,3.0,4.0,4.0,' negativ
47,4.0,2.0,1.0,3.0,4.0,0.0,' negativ
48,4.0,1.0,1.0,3.0,4.0,4.0,' negativ
49,3.0,1.0,1.0,0.0,2.0,1.0,' negativ
50,4.0,2.0,0.0,2.0,3.0,0.0,' negativ
51,3.0,3.0,1.0,3.0,2.0,1.0,' positiv
52,3.0,2.0,1.0,3.0,2.0,1.0,' positiv
53,3.0,3.0,1.0,0.0,1.0,1.0,' positiv
54,0.0,4.0,0.0,4.0,3.0,2.0,' positiv
55,4.0,3.0,1.0,4.0,0.0,1.0,' positiv
56,3.0,4.0,1.0,4.0,0.0,1.0,' positiv
57,3.0,4.0,1.0,2.0,1.0,1.0,' positiv
58,3.0,4.0,1.0,4.0,2.0,1.0,' positiv
59,4.0,0.0,1.0,3.0,2.0,1.0,' positiv
60,4.0,4.0,1.0,4.0,3.0,1.0,' positiv
61,4.0,4.0,1.0,4.0,3.0,0.0,' positiv
62,4.0,3.0,1.0,4.0,2.0,0.0,' positiv
63,4.0,4.0,1.0,4.0,2.0,0.0,' positiv
64,3.0,4.0,1.0,4.0,2.0,1.0,' positiv
65,2.0,3.0,1.0,4.0,1.0,2.0,' positiv
66,2.0,4.0,1.0,4.0,2.0,2.0,' positiv
67,3.0,3.0,1.0,4.0,2.0,1.0,' positiv
68,3.0,2.0,1.0,4.0,2.0,1.0,' positiv
69,4.0,4.0,1.0,3.0,2.0,1.0,' positiv
70,3.0,3.0,1.0,4.0,0.0,0.0,' positiv
