%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 246
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative',' positive'}

@data
0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
1,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
3,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
4,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
5,5.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,' negative'
6,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
7,6.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,' negative'
8,5.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,' negative'
9,5.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,' negative'
10,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
11,6.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,' negative'
12,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,' negative'
13,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
14,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,' negative'
15,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
16,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
17,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
18,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
19,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
20,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
21,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
22,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
23,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
24,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
25,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
26,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
27,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
28,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
29,7.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
30,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
31,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
32,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
33,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
34,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
35,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
36,5.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
37,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negative'
38,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
39,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
40,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
41,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
42,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' positive'
43,5.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
44,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
45,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
46,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
