%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 1055
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative'}

@data
0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
1,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
2,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
3,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,' negative'
4,2.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,' negative'
5,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negative'
6,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
7,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
8,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
10,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
11,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
12,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,' negative'
13,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
14,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
15,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
16,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
17,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
18,2.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
19,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
20,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
21,3.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
22,4.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,' negative'
23,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
24,2.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negative'
25,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
26,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
27,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
28,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
29,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
30,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
31,4.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
32,4.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
33,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
34,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
35,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,' negative'
36,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
37,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
38,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
39,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
40,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
41,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
42,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
43,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
44,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
45,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
46,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negative'
47,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
48,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
49,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,' negative'
50,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
51,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
52,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
53,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
54,4.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
55,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
56,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
57,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,' negative'
58,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
