@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/ecoli-0-3-4_vs_5/EFQ1ecoli-0-3-4_vs_5-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
3,1.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
4,1.0,0.0,0.0,0.0,1.0,1.0,2.0,' negativ
5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
7,2.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
10,1.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
13,0.0,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
14,0.0,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
15,0.0,0.0,0.0,0.0,0.0,1.0,2.0,' negativ
16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
17,2.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
18,1.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
19,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
21,0.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
23,0.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
25,0.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
26,1.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
27,0.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
28,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
29,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
30,2.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
31,2.0,0.0,0.0,0.0,1.0,0.0,2.0,' negativ
32,2.0,1.0,0.0,0.0,2.0,2.0,0.0,' negativ
33,2.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
34,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
35,2.0,2.0,0.0,0.0,2.0,0.0,0.0,' positiv
36,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positiv
37,2.0,1.0,0.0,0.0,2.0,2.0,1.0,' positiv
38,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' positiv
39,2.0,2.0,0.0,0.0,2.0,0.0,1.0,' positiv
40,1.0,2.0,0.0,0.0,2.0,1.0,0.0,' positiv
41,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' positiv
42,2.0,2.0,0.0,0.0,2.0,2.0,1.0,' positiv
43,2.0,0.0,0.0,0.0,1.0,2.0,1.0,' positiv
44,2.0,2.0,0.0,0.0,2.0,2.0,1.0,' positiv
45,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positiv
46,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positiv
47,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positiv
48,1.0,2.0,0.0,0.0,2.0,1.0,2.0,' positiv
49,1.0,2.0,0.0,0.0,2.0,1.0,1.0,' positiv
50,0.0,2.0,0.0,0.0,2.0,2.0,2.0,' positiv
51,2.0,2.0,0.0,0.0,2.0,1.0,0.0,' positiv
52,1.0,1.0,0.0,0.0,2.0,2.0,0.0,' positiv
53,2.0,2.0,0.0,0.0,2.0,1.0,1.0,' positiv
54,2.0,2.0,0.0,0.0,2.0,0.0,0.0,' positiv
