@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/yeast-1_vs_7/KBN2yeast-1_vs_7-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,' negativ
1,2.0,1.0,2.0,2.0,0.0,3.0,2.0,' negativ
2,2.0,2.0,4.0,2.0,0.0,3.0,1.0,' negativ
3,1.0,1.0,3.0,1.0,0.0,3.0,0.0,' negativ
4,2.0,0.0,4.0,2.0,0.0,4.0,0.0,' negativ
5,2.0,2.0,2.0,0.0,0.0,3.0,0.0,' negativ
6,1.0,3.0,2.0,1.0,0.0,3.0,0.0,' negativ
7,1.0,0.0,2.0,1.0,0.0,3.0,0.0,' negativ
8,2.0,1.0,4.0,2.0,0.0,2.0,0.0,' negativ
9,0.0,2.0,3.0,4.0,0.0,3.0,1.0,' negativ
10,2.0,1.0,3.0,1.0,0.0,3.0,0.0,' negativ
11,1.0,0.0,2.0,1.0,0.0,3.0,0.0,' negativ
12,2.0,2.0,2.0,2.0,0.0,4.0,2.0,' negativ
13,0.0,3.0,2.0,0.0,0.0,3.0,2.0,' negativ
14,0.0,1.0,2.0,0.0,0.0,3.0,0.0,' negativ
15,2.0,3.0,2.0,0.0,0.0,3.0,2.0,' negativ
16,2.0,2.0,2.0,1.0,0.0,4.0,2.0,' negativ
17,1.0,2.0,3.0,3.0,0.0,3.0,0.0,' negativ
18,2.0,2.0,4.0,0.0,0.0,3.0,0.0,' negativ
19,0.0,0.0,1.0,2.0,0.0,3.0,0.0,' negativ
20,2.0,2.0,2.0,2.0,0.0,3.0,1.0,' negativ
21,1.0,2.0,1.0,1.0,0.0,3.0,4.0,' negativ
22,2.0,2.0,3.0,4.0,0.0,3.0,0.0,' negativ
23,3.0,3.0,3.0,1.0,0.0,3.0,1.0,' negativ
24,0.0,1.0,3.0,2.0,0.0,3.0,0.0,' negativ
25,2.0,2.0,3.0,1.0,0.0,2.0,2.0,' negativ
26,1.0,2.0,4.0,1.0,0.0,3.0,1.0,' negativ
27,1.0,0.0,3.0,1.0,0.0,3.0,2.0,' negativ
28,2.0,3.0,2.0,2.0,0.0,3.0,0.0,' negativ
29,2.0,3.0,4.0,2.0,0.0,3.0,2.0,' negativ
30,1.0,1.0,2.0,1.0,0.0,3.0,0.0,' negativ
