,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,4.0,2.0,3.0,2.0,1.0, negative
1,3.0,7.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,5.0,6.0,2.0,5.0,2.0,1.0, negative
2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,0.0, negative
3,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,5.0,9.0, negative
4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,3.0,6.0,2.0,8.0,2.0,1.0, negative
5,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,0.0,7.0,1.0, negative
6,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,7.0,1.0, negative
7,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0, negative
8,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
9,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,5.0,6.0,1.0,5.0,2.0,1.0, negative
10,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,4.0,2.0,2.0,4.0,2.0, positive
11,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,6.0,5.0,2.0,4.0,3.0,1.0, negative
12,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,4.0,2.0, positive
13,2.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,3.0,9.0, negative
14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,4.0,6.0,1.0,8.0,1.0,1.0, negative
15,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
16,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,1.0, negative
17,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,9.0,1.0, negative
18,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0, negative
19,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,8.0,1.0,3.0,9.0, negative
20,7.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,6.0,4.0, positive
21,8.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,6.0,4.0,3.0,3.0,2.0,1.0, negative
22,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,3.0,4.0,2.0,2.0,1.0, negative
23,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,5.0,2.0, negative
24,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0, negative
25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,1.0,4.0,1.0, negative
26,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,8.0,1.0,3.0,9.0, negative
27,0.0,3.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,5.0,1.0, negative
28,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,3.0,4.0,2.0,2.0,1.0, negative
29,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,3.0,7.0,1.0,5.0,3.0,1.0, negative
31,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,6.0,5.0,2.0,4.0,2.0,1.0, negative
32,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,2.0,8.0,1.0,8.0,2.0,1.0, negative
33,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,8.0,1.0,4.0,9.0, negative
34,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,6.0,4.0,3.0,2.0,3.0,1.0, negative
35,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,4.0,6.0,1.0,5.0,3.0,1.0, negative
36,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,3.0,1.0,6.0,1.0, negative
37,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,0.0,4.0,9.0, negative
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,5.0,4.0,4.0,9.0,0.0,1.0, negative
39,1.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,1.0, negative
40,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,8.0,1.0, negative
41,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,4.0,1.0, negative
42,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,4.0,2.0,3.0,2.0,1.0, negative
43,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,7.0,2.0,6.0,3.0,8.0,2.0,0.0, negative
44,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,9.0,0.0, negative
45,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,7.0,3.0,4.0,2.0,2.0,1.0, negative
46,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,1.0, negative
47,5.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,5.0,9.0, negative
48,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,1.0,8.0,1.0,8.0,2.0,1.0, negative
49,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,6.0,4.0,3.0,3.0,2.0,1.0, negative
50,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,1.0, negative
51,7.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,9.0,1.0,4.0,9.0, negative
52,6.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,5.0,5.0,1.0,4.0,3.0,1.0, negative
53,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
54,9.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,4.0,9.0, negative
55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,0.0, negative
56,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,2.0,4.0,1.0, negative
57,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,5.0,9.0, negative
58,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
59,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,4.0,9.0, negative
60,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,3.0,2.0, positive
61,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
62,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,4.0,1.0,3.0,1.0, negative
63,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,4.0,9.0, negative
64,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,6.0,4.0,3.0,3.0,2.0,1.0, negative
65,3.0,5.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,5.0,1.0, negative
66,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,0.0, negative
67,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,1.0, negative
68,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,0.0,7.0,4.0,8.0,2.0,0.0, negative
69,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,7.0,1.0, negative
70,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,7.0,1.0, negative
71,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,5.0,3.0,4.0,6.0,1.0,5.0,3.0,1.0, negative
72,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,2.0,9.0,1.0,1.0, negative
73,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
74,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,3.0,6.0,1.0,8.0,2.0,1.0, negative
75,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,1.0,1.0, negative
76,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0, negative
77,4.0,7.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,1.0, negative
78,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,8.0,1.0,4.0,9.0, negative
79,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,4.0,1.0, negative
80,6.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,1.0, negative
81,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,1.0, negative
82,7.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,1.0, negative
83,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,1.0, negative
84,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
85,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,4.0,2.0, positive
86,6.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,3.0,3.0,2.0,3.0,1.0, negative
87,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,4.0,3.0,2.0,4.0,1.0, negative
88,8.0,6.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,7.0,1.0, negative
89,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,8.0,0.0, negative
90,7.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,9.0,1.0,5.0,9.0, negative
91,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,6.0,3.0, positive
92,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,3.0,7.0,1.0,5.0,3.0,1.0, negative
93,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,6.0,1.0, negative
94,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,4.0,1.0, negative
95,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,5.0, negative
96,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,3.0,9.0, negative
97,9.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,3.0,9.0, negative
98,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,5.0,3.0, positive
99,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,3.0,4.0,2.0,4.0,1.0, negative
100,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,2.0,1.0, negative
101,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,4.0,1.0,6.0,1.0, negative
102,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,1.0, negative
103,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,0.0, negative
104,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,3.0,9.0,1.0,0.0, negative
105,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,4.0,2.0, positive
106,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,1.0, negative
107,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,6.0,1.0, negative
108,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,6.0,1.0,5.0,3.0,1.0, negative
109,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,2.0,3.0,1.0,3.0,2.0, positive
110,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,4.0,2.0, positive
111,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,4.0,3.0,4.0,6.0,2.0,4.0,3.0,1.0, negative
112,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,9.0,1.0,4.0,9.0, negative
113,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,3.0,4.0,2.0,2.0,1.0, negative
114,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,4.0,6.0,1.0,8.0,1.0,1.0, negative
115,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,3.0,4.0,2.0,3.0,1.0, negative
116,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,1.0, negative
117,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,4.0,3.0,2.0,3.0,1.0, negative
118,9.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0, negative
119,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,1.0, negative
120,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,3.0,4.0,2.0,3.0,1.0, negative
121,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,3.0,9.0,1.0,1.0, negative
