,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
0,2.0,9.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
1,9.0,9.0,0.0,1.0,0.0,8.0,6.0,7.0,9.0,2.0,1.0,0.0,3.0,6.0,0.0,9.0,2.0,5.0,9.0, negative
2,8.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,0.0,9.0,3.0, negative
3,7.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,6.0,4.0, negative
4,7.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,9.0,1.0,6.0,2.0,7.0,8.0, positive
5,9.0,9.0,0.0,0.0,0.0,7.0,6.0,5.0,4.0,3.0,3.0,3.0,6.0,2.0,1.0,9.0,3.0,4.0,9.0, negative
6,5.0,9.0,0.0,0.0,0.0,9.0,8.0,9.0,9.0,7.0,6.0,4.0,7.0,2.0,0.0,9.0,7.0,3.0,9.0, negative
7,9.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,7.0,4.0,4.0,8.0,2.0, negative
8,2.0,9.0,0.0,1.0,0.0,7.0,7.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,0.0,9.0,3.0,4.0,9.0, negative
9,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,9.0,9.0,9.0,9.0,1.0,9.0,0.0,9.0,0.0,3.0, negative
10,2.0,7.0,0.0,1.0,0.0,3.0,3.0,6.0,5.0,3.0,1.0,3.0,3.0,2.0,5.0,8.0,3.0,9.0,0.0, negative
11,8.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,5.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,2.0,1.0, negative
12,6.0,5.0,0.0,1.0,0.0,7.0,5.0,8.0,9.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,6.0,3.0,4.0, positive
13,4.0,1.0,0.0,0.0,0.0,8.0,9.0,6.0,9.0,7.0,7.0,7.0,6.0,3.0,7.0,1.0,7.0,5.0,4.0, positive
14,5.0,6.0,0.0,0.0,0.0,9.0,9.0,5.0,5.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,2.0, negative
15,0.0,1.0,0.0,0.0,0.0,6.0,7.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0, positive
16,7.0,6.0,0.0,1.0,0.0,9.0,8.0,4.0,2.0,7.0,5.0,7.0,7.0,1.0,8.0,4.0,7.0,6.0,1.0, negative
17,8.0,5.0,0.0,0.0,0.0,9.0,9.0,3.0,5.0,7.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,1.0,3.0, negative
18,7.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,6.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
19,4.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,1.0, negative
20,2.0,4.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,8.0,5.0,8.0,2.0,0.0, negative
21,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,7.0,8.0, positive
22,2.0,4.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,8.0,5.0,8.0,2.0,0.0, negative
23,0.0,3.0,0.0,0.0,0.0,8.0,8.0,5.0,7.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,2.0,9.0,1.0, negative
24,3.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,8.0,8.0,8.0,8.0,0.0,9.0,0.0,8.0,2.0,2.0, negative
25,6.0,6.0,0.0,0.0,0.0,9.0,9.0,8.0,9.0,1.0,1.0,3.0,2.0,3.0,4.0,8.0,3.0,9.0,1.0, negative
26,8.0,9.0,0.0,0.0,0.0,7.0,6.0,9.0,8.0,7.0,7.0,7.0,7.0,2.0,7.0,3.0,7.0,1.0,3.0, negative
27,2.0,9.0,0.0,0.0,0.0,8.0,8.0,8.0,6.0,3.0,4.0,3.0,6.0,3.0,0.0,9.0,3.0,2.0,9.0, negative
28,1.0,3.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,2.0,0.0,4.0,4.0,7.0,1.0,9.0,2.0, negative
29,6.0,8.0,0.0,0.0,0.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,6.0,3.0,7.0,1.0,4.0, negative
30,5.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0, negative
31,2.0,9.0,0.0,0.0,0.0,8.0,7.0,5.0,5.0,8.0,8.0,8.0,8.0,1.0,9.0,0.0,8.0,1.0,3.0, negative
32,4.0,9.0,0.0,0.0,0.0,7.0,6.0,6.0,2.0,4.0,4.0,3.0,6.0,3.0,0.0,9.0,4.0,2.0,9.0, negative
33,0.0,8.0,0.0,0.0,0.0,7.0,6.0,8.0,9.0,5.0,4.0,4.0,7.0,2.0,0.0,9.0,4.0,3.0,9.0, negative
