,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
0,4.0,9.0,0.0,1.0,0.0,6.0,7.0,4.0,5.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
1,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
2,5.0,9.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,5.0,0.0,9.0,2.0,7.0,9.0, negative
3,3.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0, negative
4,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,8.0,0.0,9.0,4.0, negative
5,2.0,7.0,0.0,0.0,0.0,3.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
6,5.0,7.0,0.0,0.0,0.0,7.0,6.0,7.0,6.0,5.0,4.0,6.0,5.0,2.0,7.0,5.0,6.0,5.0,1.0, negative
7,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,6.0,1.0,8.0,8.0, positive
8,3.0,9.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
9,5.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,4.0,7.0,1.0,6.0,5.0,4.0, positive
10,2.0,8.0,0.0,0.0,0.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,0.0,8.0,2.0,4.0, negative
11,4.0,3.0,0.0,1.0,0.0,4.0,3.0,6.0,7.0,5.0,5.0,5.0,4.0,7.0,4.0,3.0,4.0,4.0,6.0, positive
12,3.0,8.0,0.0,1.0,0.0,5.0,4.0,8.0,7.0,5.0,4.0,4.0,7.0,3.0,0.0,9.0,5.0,2.0,9.0, negative
13,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,9.0,9.0,9.0,9.0,1.0,9.0,0.0,9.0,0.0,3.0, negative
14,4.0,6.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,9.0,2.0,6.0,2.0,7.0,8.0, positive
15,5.0,8.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,7.0,1.0,7.0,1.0,4.0, negative
16,3.0,7.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,1.0, negative
17,9.0,9.0,0.0,0.0,0.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,2.0,8.0,2.0,7.0,1.0,3.0, negative
18,6.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,3.0,6.0,3.0,0.0,9.0,3.0,3.0,9.0, negative
19,8.0,7.0,0.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,9.0,1.0,7.0,1.0,9.0,9.0, positive
20,9.0,0.0,0.0,1.0,0.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,4.0,7.0,1.0,2.0, negative
21,5.0,5.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,7.0,7.0,7.0,7.0,3.0,6.0,5.0,7.0,1.0,2.0, negative
22,8.0,3.0,0.0,0.0,0.0,7.0,6.0,5.0,6.0,3.0,1.0,3.0,3.0,6.0,3.0,7.0,3.0,6.0,5.0, negative
23,3.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,1.0,8.0,1.0,7.0,3.0,2.0, negative
24,0.0,5.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,6.0,5.0,5.0,4.0,2.0, negative
25,6.0,9.0,0.0,0.0,0.0,7.0,6.0,7.0,5.0,4.0,4.0,3.0,6.0,3.0,0.0,9.0,4.0,3.0,9.0, negative
26,1.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,3.0,4.0,3.0,3.0,5.0,7.0,3.0,7.0,0.0, negative
27,2.0,8.0,0.0,0.0,0.0,4.0,2.0,9.0,9.0,7.0,7.0,6.0,7.0,3.0,5.0,5.0,6.0,1.0,3.0, negative
28,2.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,8.0,3.0,6.0,2.0,7.0,7.0, positive
29,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,8.0,8.0,8.0,8.0,0.0,9.0,0.0,8.0,2.0,2.0, negative
30,8.0,8.0,0.0,0.0,0.0,4.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,2.0,8.0,0.0,8.0,2.0,4.0, negative
31,5.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,1.0, negative
32,8.0,8.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,4.0,3.0,3.0,6.0,3.0,0.0,9.0,4.0,4.0,9.0, negative
33,0.0,8.0,0.0,0.0,0.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,3.0,7.0,4.0,7.0,2.0,3.0, negative
34,1.0,2.0,0.0,0.0,0.0,7.0,6.0,4.0,4.0,8.0,8.0,8.0,8.0,0.0,9.0,0.0,8.0,2.0,2.0, negative
35,3.0,6.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,7.0,4.0,5.0,8.0,3.0, negative
36,7.0,8.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,0.0,9.0,3.0,5.0,9.0, negative
37,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,9.0,9.0,9.0,9.0,1.0,7.0,5.0,9.0,0.0,0.0, negative
38,2.0,9.0,0.0,0.0,0.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,2.0, negative
39,1.0,7.0,0.0,0.0,0.0,7.0,6.0,3.0,6.0,0.0,0.0,2.0,1.0,4.0,3.0,8.0,1.0,9.0,0.0, negative
40,0.0,7.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,3.0,6.0,2.0, negative
41,4.0,2.0,0.0,1.0,0.0,3.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,3.0,7.0,2.0,8.0,1.0,4.0, negative
42,9.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,9.0,9.0,9.0,9.0,0.0,9.0,3.0,9.0,0.0,0.0, negative
43,2.0,5.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,0.0,9.0,0.0, negative
44,7.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,7.0,0.0,4.0, negative
45,5.0,9.0,0.0,0.0,0.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,3.0, negative
46,6.0,9.0,0.0,0.0,0.0,8.0,9.0,8.0,8.0,3.0,1.0,1.0,3.0,4.0,0.0,9.0,3.0,7.0,9.0, negative
47,4.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,1.0, negative
48,9.0,2.0,0.0,0.0,0.0,4.0,5.0,9.0,8.0,7.0,7.0,7.0,7.0,3.0,7.0,4.0,7.0,1.0,4.0, negative
49,8.0,8.0,0.0,0.0,0.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,8.0,2.0,3.0, negative
50,8.0,9.0,0.0,0.0,0.0,6.0,5.0,9.0,8.0,6.0,4.0,4.0,7.0,1.0,0.0,9.0,6.0,5.0,9.0, negative
51,7.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,4.0, negative
52,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,2.0,7.0,1.0,7.0,8.0, positive
53,9.0,9.0,0.0,1.0,0.0,8.0,5.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,0.0,9.0,3.0,5.0,9.0, negative
54,3.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
55,7.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,6.0,4.0,6.0,6.0,1.0,7.0,4.0,6.0,6.0,1.0, negative
56,5.0,9.0,0.0,0.0,0.0,7.0,7.0,5.0,7.0,3.0,1.0,1.0,3.0,4.0,0.0,9.0,3.0,6.0,9.0, negative
57,1.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,2.0,7.0,7.0, positive
58,2.0,9.0,0.0,1.0,0.0,5.0,7.0,4.0,6.0,3.0,3.0,3.0,5.0,3.0,0.0,9.0,3.0,6.0,9.0, negative
