,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
0,8.0,9.0,0.0,0.0,0.0,5.0,7.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,0.0,9.0,3.0,2.0,9.0, negative
1,0.0,2.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,5.0,3.0,6.0,6.0,0.0,7.0,8.0,6.0,8.0,0.0, negative
2,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,2.0, negative
3,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,2.0, negative
4,8.0,9.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,3.0,2.0,2.0,4.0,3.0,0.0,9.0,3.0,7.0,9.0, negative
5,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,1.0, negative
6,2.0,9.0,0.0,0.0,0.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
7,2.0,3.0,0.0,0.0,0.0,8.0,8.0,5.0,6.0,9.0,9.0,8.0,9.0,2.0,8.0,0.0,8.0,1.0,3.0, negative
8,9.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,3.0,8.0,2.0, negative
9,7.0,9.0,0.0,0.0,0.0,9.0,9.0,8.0,9.0,3.0,3.0,3.0,6.0,3.0,0.0,9.0,3.0,6.0,9.0, negative
10,5.0,2.0,0.0,0.0,0.0,9.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,2.0, negative
11,9.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,5.0,5.0,3.0,8.0,2.0, negative
12,4.0,2.0,0.0,0.0,0.0,3.0,3.0,8.0,8.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,4.0,5.0, positive
13,2.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,4.0,7.0,7.0,7.0,7.0,2.0,7.0,2.0,7.0,2.0,3.0, negative
14,2.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,0.0, negative
15,4.0,2.0,0.0,1.0,0.0,7.0,7.0,5.0,8.0,5.0,6.0,5.0,4.0,7.0,4.0,2.0,5.0,4.0,6.0, positive
16,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,7.0,1.0,8.0,8.0, positive
17,0.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
18,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,3.0,6.0,1.0,8.0,7.0, positive
19,5.0,5.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,1.0, negative
20,8.0,4.0,0.0,1.0,0.0,8.0,8.0,6.0,7.0,3.0,3.0,5.0,3.0,2.0,7.0,5.0,4.0,7.0,1.0, negative
21,1.0,2.0,0.0,0.0,0.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,7.0,3.0,4.0,4.0,4.0,6.0, positive
22,5.0,8.0,0.0,1.0,0.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,5.0,5.0,0.0,9.0,3.0,0.0,9.0, negative
23,4.0,5.0,0.0,1.0,0.0,6.0,4.0,7.0,9.0,5.0,6.0,5.0,4.0,6.0,5.0,2.0,5.0,4.0,6.0, positive
24,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,1.0, negative
25,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,1.0,6.0,8.0,7.0,4.0,0.0, negative
26,5.0,8.0,0.0,0.0,0.0,4.0,4.0,9.0,9.0,7.0,7.0,7.0,7.0,4.0,6.0,5.0,7.0,1.0,4.0, negative
27,5.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,4.0,3.0,6.0,4.0,0.0,8.0,5.0,6.0,9.0,0.0, negative
28,5.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,9.0,2.0,6.0,2.0,6.0,7.0, positive
29,5.0,8.0,0.0,1.0,0.0,8.0,5.0,8.0,6.0,7.0,8.0,7.0,7.0,3.0,7.0,2.0,7.0,1.0,4.0, negative
30,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
31,9.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,3.0,1.0, negative
32,9.0,5.0,0.0,0.0,0.0,9.0,5.0,4.0,4.0,7.0,7.0,7.0,7.0,1.0,8.0,3.0,7.0,2.0,2.0, negative
33,8.0,5.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,3.0,7.0,4.0,7.0,1.0,3.0, negative
34,8.0,9.0,0.0,0.0,0.0,6.0,6.0,6.0,8.0,4.0,4.0,3.0,6.0,3.0,0.0,9.0,4.0,3.0,9.0, negative
35,2.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,9.0,9.0,9.0,9.0,2.0,6.0,7.0,9.0,0.0,1.0, negative
36,4.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,6.0,9.0,9.0,9.0,9.0,0.0,9.0,3.0,9.0,0.0,0.0, negative
37,7.0,6.0,0.0,0.0,0.0,9.0,6.0,3.0,5.0,7.0,7.0,7.0,7.0,2.0,6.0,5.0,7.0,2.0,2.0, negative
38,1.0,8.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,7.0,3.0,6.0,4.0, negative
39,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,6.0,3.0,9.0,2.0, negative
40,4.0,4.0,0.0,0.0,0.0,9.0,9.0,8.0,9.0,3.0,1.0,3.0,3.0,3.0,5.0,8.0,3.0,9.0,1.0, negative
41,2.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,7.0,1.0,8.0,7.0, positive
42,2.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0, negative
43,4.0,3.0,0.0,1.0,0.0,9.0,8.0,5.0,3.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,6.0,5.0,5.0, positive
44,5.0,7.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,9.0,0.0,0.0,1.0, negative
45,9.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,9.0,9.0,9.0,9.0,1.0,8.0,4.0,9.0,0.0,1.0, negative
46,1.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,0.0,9.0,0.0, negative
47,3.0,2.0,0.0,0.0,0.0,8.0,9.0,7.0,8.0,6.0,6.0,6.0,6.0,4.0,7.0,1.0,6.0,5.0,4.0, positive
48,9.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,7.0,3.0,7.0,2.0, negative
49,0.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,0.0,4.0, negative
50,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,7.0,4.0,3.0,9.0,2.0, negative
51,1.0,2.0,0.0,0.0,0.0,6.0,2.0,7.0,3.0,4.0,5.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,6.0, positive
52,9.0,8.0,0.0,1.0,0.0,7.0,7.0,7.0,5.0,8.0,8.0,8.0,8.0,1.0,9.0,0.0,8.0,2.0,3.0, negative
53,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,3.0,9.0,0.0,0.0, negative
54,4.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
55,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,0.0,9.0,3.0, negative
56,2.0,9.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,2.0, negative
57,2.0,8.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,7.0,2.0,0.0,9.0,5.0,3.0,9.0, negative
58,3.0,3.0,0.0,1.0,0.0,5.0,7.0,5.0,6.0,1.0,0.0,3.0,2.0,3.0,4.0,8.0,2.0,9.0,0.0, negative
59,9.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
60,2.0,4.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,1.0,3.0,3.0,3.0,4.0,8.0,3.0,9.0,0.0, negative
61,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,6.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,6.0,5.0, positive
62,6.0,7.0,0.0,0.0,0.0,9.0,9.0,4.0,3.0,9.0,9.0,9.0,9.0,1.0,8.0,0.0,9.0,1.0,2.0, negative
63,7.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
64,7.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,9.0,9.0,9.0,9.0,0.0,8.0,5.0,9.0,0.0,1.0, negative
65,1.0,4.0,0.0,1.0,0.0,4.0,6.0,4.0,2.0,7.0,7.0,7.0,7.0,1.0,7.0,4.0,7.0,4.0,1.0, negative
66,9.0,9.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,0.0,9.0,3.0,6.0,9.0, negative
67,2.0,9.0,0.0,0.0,0.0,6.0,6.0,9.0,8.0,8.0,7.0,8.0,8.0,1.0,8.0,2.0,8.0,1.0,2.0, negative
68,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,0.0,9.0,1.0, negative
69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,2.0,1.0, negative
70,8.0,8.0,0.0,0.0,0.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,2.0,0.0, negative
71,8.0,8.0,0.0,1.0,0.0,9.0,6.0,7.0,5.0,8.0,8.0,8.0,8.0,1.0,9.0,0.0,8.0,2.0,3.0, negative
72,3.0,2.0,0.0,0.0,0.0,8.0,7.0,9.0,8.0,6.0,6.0,6.0,5.0,6.0,5.0,2.0,6.0,5.0,6.0, positive
73,5.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,3.0,4.0,3.0,2.0,5.0,8.0,3.0,8.0,0.0, negative
74,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,8.0,0.0,9.0,0.0,8.0,2.0,2.0, negative
75,7.0,8.0,0.0,1.0,0.0,9.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,2.0,8.0,0.0,8.0,2.0,4.0, negative
76,5.0,3.0,0.0,0.0,0.0,8.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,2.0,5.0,5.0,5.0, positive
77,3.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
78,4.0,2.0,0.0,0.0,0.0,3.0,3.0,8.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,4.0,5.0, positive
79,2.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,8.0,2.0,6.0,2.0,7.0,7.0, positive
80,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,9.0,1.0,7.0,5.0,9.0,0.0,1.0, negative
81,1.0,4.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,6.0,1.0, negative
82,7.0,9.0,0.0,0.0,0.0,6.0,6.0,4.0,5.0,4.0,3.0,3.0,6.0,3.0,0.0,9.0,4.0,4.0,9.0, negative
83,9.0,2.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,3.0,1.0, negative
