,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,1.0,1.0, negative
1,4.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,4.0, negative
2,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,4.0,1.0, negative
3,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0, negative
4,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,3.0,4.0, positive
5,4.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,4.0, negative
6,2.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,4.0,3.0,1.0,4.0, negative
7,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0, negative
8,1.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,4.0, negative
9,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0, negative
10,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0, negative
11,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0, negative
12,3.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0, positive
13,2.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0, positive
