113.0, 130.0, 9.0, 0.0, 0.0, 0.27777776, 0.25092423, 0.33333328, 0.3651483, 0.8888889, 0.0, 2.5555556, 0.11111111, -2.6666667, 5.0, -2.3333333, 2.5555556, 1.0, -2.123254, negative
61.0, 197.0, 9.0, 0.0, 0.0, 1.4444441, 1.5153533, 2.6111107, 1.9254634, 49.592594, 44.22222, 61.555557, 43.0, -16.11111, 35.88889, -19.777779, 61.555557, 0.30292457, -2.0222743, negative
220.0, 220.0, 9.0, 0.11111111, 0.0, 2.277778, 1.12963, 2.2777777, 4.151854, 6.4444447, 5.6666665, 5.3333335, 8.333334, -2.3333333, -3.3333333, 5.6666665, 8.333334, 0.42735383, 1.9843658, negative
207.0, 115.0, 9.0, 0.0, 0.0, 1.0555555, 0.3296295, 0.16666669, 0.033333343, 1.2222222, 0.44444445, 2.8888888, 0.33333334, -2.3333333, 5.0, -2.6666667, 2.8888888, 0.93333334, -2.0655363, negative
184.0, 145.0, 9.0, 0.0, 0.0, 0.72222227, 0.6116159, 0.22222222, 0.2721655, 0.5555556, 0.33333334, 1.2222222, 0.11111111, -0.6666667, 2.0, -1.3333334, 1.2222222, 0.5277778, -1.9209436, negative
178.0, 128.0, 9.0, 0.0, 0.0, 0.44444433, 0.34074068, 0.88888866, 0.2074075, 5.9259257, 7.888889, 6.4444447, 3.4444444, 5.888889, 1.5555556, -7.4444447, 7.888889, 0.56371254, -0.7213002, positive
245.0, 249.0, 9.0, 0.0, 0.0, 2.0, 1.2888895, 1.4999999, 0.61111146, 14.740741, 10.777778, 15.333333, 18.11111, -11.888889, 1.7777778, 10.111111, 18.11111, 0.40621215, 2.7435553, negative
111.0, 246.0, 9.0, 0.0, 0.0, 3.166667, 2.0949678, 5.833334, 4.113663, 25.88889, 21.11111, 22.444445, 34.11111, -14.333333, -10.333333, 24.666666, 34.11111, 0.38897294, 2.2140112, negative
247.0, 92.0, 9.0, 0.0, 0.0, 0.88888884, 0.5185184, 0.44444433, 0.118518606, 12.074074, 7.5555553, 20.555555, 8.111112, -13.555555, 25.444445, -11.888889, 20.555555, 0.6321268, -2.1378512, negative
55.0, 209.0, 9.0, 0.11111111, 0.0, 1.8333331, 1.2952907, 1.3888888, 0.99814624, 12.518518, 10.333334, 10.333334, 16.88889, -6.5555553, -6.5555553, 13.111111, 16.88889, 0.40790388, 2.0992203, negative
9.0, 94.0, 9.0, 0.0, 0.0, 0.6111107, 0.5518515, 1.0000013, 0.6666645, 113.18519, 106.888885, 127.55556, 105.111115, -18.88889, 43.11111, -24.222221, 127.55556, 0.17678948, -2.015307, negative
54.0, 140.0, 9.0, 0.11111111, 0.0, 0.72222215, 0.4430532, 1.7777777, 1.0470418, 8.333333, 3.7777777, 14.0, 7.2222223, -13.666667, 17.0, -3.3333333, 14.0, 0.73447025, -2.4423232, negative
194.0, 72.0, 9.0, 0.0, 0.0, 1.0, 0.39999798, 1.1666666, 1.1444412, 93.44444, 79.22222, 117.111115, 84.0, -42.666668, 71.0, -28.333334, 117.111115, 0.3234209, -2.2257798, negative
127.0, 120.0, 9.0, 0.11111111, 0.0, 1.6666666, 0.8444448, 3.222222, 4.0296273, 23.666666, 22.11111, 30.444445, 18.444445, -4.6666665, 20.333334, -15.666667, 30.444445, 0.39486286, -1.7648901, positive
101.0, 72.0, 9.0, 0.0, 0.0, 2.5000002, 4.744444, 1.7777777, 6.296294, 26.481482, 23.555555, 35.77778, 20.11111, -8.777778, 27.88889, -19.11111, 35.77778, 0.4368953, -1.8461579, positive
108.0, 128.0, 9.0, 0.0, 0.0, 7.0555553, 4.3686585, 1.666666, 1.0540924, 53.25926, 46.333332, 67.111115, 46.333332, -20.777779, 41.555557, -20.777779, 67.111115, 0.31292745, -2.0919266, negative
17.0, 64.0, 9.0, 0.0, 0.0, 1.4444443, 1.3629619, 1.6666664, 1.4222221, 18.88889, 17.555555, 25.11111, 14.0, -4.0, 18.666666, -14.666667, 25.11111, 0.44109204, -1.7555053, positive
187.0, 134.0, 9.0, 0.11111111, 0.0, 2.9999998, 2.0444458, 1.1111116, 0.38518462, 26.703703, 20.333334, 37.444443, 22.333334, -19.11111, 32.22222, -13.111111, 37.444443, 0.45775157, -2.21646, negative
197.0, 121.0, 9.0, 0.0, 0.0, 21.666666, 17.3628, 0.94444436, 0.9047208, 41.037037, 37.444443, 49.444443, 36.22222, -10.777778, 25.222221, -14.444445, 49.444443, 0.28057775, -1.9955361, negative
188.0, 42.0, 9.0, 0.0, 0.0, 0.7777786, 0.5443299, 1.6666679, 1.2649081, 108.92593, 95.666664, 126.22222, 104.888885, -39.77778, 51.88889, -12.111111, 126.22222, 0.24193405, -2.4103878, negative
99.0, 130.0, 9.0, 0.0, 0.0, 0.5555555, 0.45542014, 0.5555555, 0.5443311, 1.3703704, 0.11111111, 3.3333333, 0.6666667, -3.7777777, 5.888889, -2.1111112, 3.3333333, 0.9777778, -2.2390292, negative
45.0, 108.0, 9.0, 0.0, 0.11111111, 25.5, 12.795401, 27.277779, 15.930981, 49.814816, 41.77778, 61.11111, 46.555557, -24.11111, 33.88889, -9.777778, 61.11111, 0.35897508, -2.3604913, negative
28.0, 131.0, 9.0, 0.0, 0.0, 0.22222216, 0.074074045, 0.77777773, 0.20740731, 5.185185, 6.6666665, 6.0, 2.8888888, 4.4444447, 2.4444444, -6.888889, 6.6666665, 0.56613755, -0.87464094, positive
45.0, 108.0, 9.0, 0.0, 0.11111111, 25.5, 12.795401, 27.277779, 15.930981, 49.814816, 41.77778, 61.11111, 46.555557, -24.11111, 33.88889, -9.777778, 61.11111, 0.35897508, -2.3604913, negative
4.0, 96.0, 9.0, 0.0, 0.0, 2.222222, 2.9629638, 1.5555555, 2.2518516, 3.5555556, 0.8888889, 7.7777777, 2.0, -8.0, 12.666667, -4.6666665, 7.7777777, 0.91006523, -2.2444818, negative
70.0, 38.0, 9.0, 0.0, 0.0, 1.2222227, 0.2721662, 1.0000006, 0.76011634, 58.0, 50.0, 74.333336, 49.666668, -24.0, 49.0, -25.0, 74.333336, 0.33601543, -2.0785036, negative
139.0, 128.0, 9.0, 0.0, 0.0, 2.9444444, 7.8851867, 3.166667, 12.433335, 5.296296, 2.4444444, 9.555555, 3.8888888, -8.555555, 12.777778, -4.2222223, 9.555555, 0.8047243, -2.3003678, negative
205.0, 194.0, 9.0, 0.0, 0.0, 1.6111107, 1.2003093, 5.388889, 3.0435104, 41.296295, 37.11111, 50.444443, 36.333336, -12.555555, 27.444445, -14.888889, 50.444443, 0.28055963, -2.0375679, negative
57.0, 229.0, 9.0, 0.0, 0.0, 2.7222226, 2.0593057, 3.4444447, 1.4089648, 14.62963, 12.0, 13.555555, 18.333334, -7.888889, -3.2222223, 11.111111, 18.333334, 0.3476919, 2.3504374, negative
32.0, 95.0, 9.0, 0.0, 0.0, 1.2777776, 1.0407408, 2.2222223, 3.096295, 3.148148, 0.7777778, 7.4444447, 1.2222222, -7.111111, 12.888889, -5.7777777, 7.4444447, 0.9195971, -2.1519582, negative
142.0, 182.0, 9.0, 0.0, 0.0, 2.499999, 1.0999985, 2.277777, 3.618518, 34.51852, 31.555555, 42.22222, 29.777779, -8.888889, 23.11111, -14.222222, 42.22222, 0.29320765, -1.9430385, negative
104.0, 68.0, 9.0, 0.0, 0.0, 1.0, 0.5777804, 0.8888893, 0.8296292, 105.77778, 95.111115, 124.888885, 97.333336, -32.0, 57.333332, -25.333334, 124.888885, 0.23914346, -2.1699994, negative
62.0, 202.0, 9.0, 0.0, 0.0, 2.555556, 1.7083669, 1.4999994, 1.1303879, 60.48148, 53.666668, 74.888885, 52.88889, -20.444445, 43.22222, -22.777779, 74.888885, 0.2978795, -2.0606136, negative
86.0, 194.0, 9.0, 0.0, 0.0, 1.777778, 1.2740743, 1.8888888, 0.38518524, 16.777779, 13.222222, 16.666668, 20.444445, -10.666667, -0.33333334, 11.0, 20.444445, 0.35213172, 2.5931067, negative
6.0, 174.0, 9.0, 0.0, 0.0, 1.8888888, 1.0074061, 2.8888886, 4.0296297, 19.074074, 15.111111, 17.777779, 24.333334, -11.888889, -3.8888888, 15.777778, 24.333334, 0.38186744, 2.3950183, negative
243.0, 94.0, 9.0, 0.0, 0.0, 0.6666666, 0.31111112, 0.22222221, 0.029629631, 1.1851852, 0.22222222, 3.2222223, 0.11111111, -2.8888888, 6.111111, -3.2222223, 3.2222223, 0.9777778, -2.0712416, negative
212.0, 94.0, 9.0, 0.0, 0.0, 1.722222, 2.374074, 1.2222222, 0.962962, 15.62963, 10.555555, 24.88889, 11.444445, -15.222222, 27.777779, -12.555555, 24.88889, 0.57665956, -2.1594663, negative
86.0, 187.0, 9.0, 0.0, 0.0, 1.1111108, 0.7200825, 1.4444445, 0.750309, 13.740741, 11.666667, 10.333334, 19.222221, -6.2222223, -10.222222, 16.444445, 19.222221, 0.46332908, 1.9414649, negative
123.0, 143.0, 9.0, 0.0, 0.0, 0.2777778, 0.3896817, 0.2777778, 0.13608274, 0.4074074, 0.0, 1.2222222, 0.0, -1.2222222, 2.4444444, -1.2222222, 1.2222222, 0.7777778, -2.0943952, negative
138.0, 144.0, 9.0, 0.0, 0.0, 0.8888889, 0.86066306, 0.2777778, 0.53402734, 0.6666667, 0.5555556, 1.0, 0.44444445, -0.33333334, 1.0, -0.6666667, 1.0, 0.37037036, -1.9042695, negative
49.0, 139.0, 9.0, 0.0, 0.0, 0.16666669, 0.07777779, 0.33333337, 0.0888889, 0.44444445, 0.0, 1.3333334, 0.0, -1.3333334, 2.6666667, -1.3333334, 1.3333334, 0.7777778, -2.0943952, negative
22.0, 57.0, 9.0, 0.0, 0.0, 0.88888806, 0.74074185, 0.6666654, 0.4888892, 126.111115, 115.77778, 140.44444, 122.111115, -31.0, 43.0, -12.0, 140.44444, 0.17560509, -2.3625138, negative
216.0, 151.0, 9.0, 0.0, 0.0, 0.16666667, 0.2788867, 0.11111113, 0.17213261, 0.11111111, 0.0, 0.33333334, 0.0, -0.33333334, 0.6666667, -0.33333334, 0.33333334, 0.22222222, -2.0943952, negative
168.0, 40.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
14.0, 146.0, 9.0, 0.11111111, 0.0, 0.888889, 0.4740738, 1.1111112, 0.7407407, 10.592592, 8.0, 15.666667, 8.111112, -7.7777777, 15.222222, -7.4444447, 15.666667, 0.48786426, -2.1089108, negative
136.0, 129.0, 9.0, 0.11111111, 0.0, 1.9444447, 3.0851877, 1.9999996, 3.1555579, 24.703703, 19.11111, 34.88889, 20.11111, -16.777779, 30.555555, -13.777778, 34.88889, 0.44974732, -2.1610465, negative
94.0, 136.0, 9.0, 0.0, 0.0, 0.22222225, 0.029629637, 0.22222225, 0.029629637, 2.5555556, 1.0, 5.7777777, 0.8888889, -4.6666665, 9.666667, -5.0, 5.7777777, 0.84708995, -2.0712416, negative
225.0, 36.0, 9.0, 0.0, 0.0, 0.44444457, 0.27216554, 0.38888893, 0.3277307, 7.9259257, 5.0, 13.666667, 5.111111, -8.777778, 17.222221, -8.444445, 13.666667, 0.63492066, -2.1073034, negative
23.0, 85.0, 9.0, 0.0, 0.0, 1.4444445, 1.0518525, 1.777778, 0.96296287, 17.962963, 18.88889, 21.88889, 13.111111, 2.7777777, 11.777778, -14.555555, 21.88889, 0.39975148, -1.386867, positive
37.0, 78.0, 9.0, 0.0, 0.0, 1.0000006, 0.17777735, 2.5555565, 2.8740728, 43.814816, 41.11111, 51.88889, 38.444443, -8.111111, 24.222221, -16.11111, 51.88889, 0.25891644, -1.8860723, negative
231.0, 30.0, 9.0, 0.0, 0.11111111, 0.72222215, 0.7123252, 2.9999998, 2.7968237, 7.037037, 4.7777777, 11.666667, 4.666667, -6.7777777, 13.888889, -7.111111, 11.666667, 0.6137184, -2.047276, negative
186.0, 46.0, 9.0, 0.0, 0.0, 0.6666641, 0.39999592, 1.0555598, 0.8629481, 135.51852, 129.44444, 145.55556, 131.55556, -18.222221, 30.11111, -11.888889, 145.55556, 0.11065291, -2.2326155, negative
18.0, 204.0, 9.0, 0.0, 0.0, 2.5555553, 1.2049277, 2.7777774, 1.1482679, 57.88889, 51.444443, 72.0, 50.22222, -19.333334, 42.333332, -23.0, 72.0, 0.30252522, -2.0385435, negative
132.0, 182.0, 9.0, 0.0, 0.0, 0.8888893, 0.655462, 2.1111114, 1.7722135, 43.51852, 40.22222, 52.555557, 37.77778, -9.888889, 27.11111, -17.222221, 52.555557, 0.2807636, -1.917349, negative
235.0, 46.0, 9.0, 0.0, 0.0, 1.1666654, 0.62360954, 1.3333321, 0.59628177, 114.62963, 100.888885, 132.88889, 110.111115, -41.22222, 54.77778, -13.555555, 132.88889, 0.24072178, -2.395028, negative
244.0, 108.0, 9.0, 0.0, 0.0, 6.5, 5.1022863, 1.7222223, 0.827759, 23.703703, 20.0, 30.444445, 20.666668, -11.111111, 20.222221, -9.111111, 30.444445, 0.36533174, -2.1543908, negative
157.0, 184.0, 9.0, 0.0, 0.0, 1.2777777, 0.77407444, 1.3333334, 0.8444448, 19.444445, 15.222222, 18.222221, 24.88889, -12.666667, -3.6666667, 16.333334, 24.88889, 0.3882103, 2.4194453, negative
37.0, 167.0, 9.0, 0.0, 0.0, 0.888889, 0.56296337, 7.5555553, 4.6074057, 14.074074, 11.666667, 16.777779, 13.777778, -7.2222223, 8.111111, -0.8888889, 17.666668, 0.31450674, -3.015081, negative
141.0, 68.0, 9.0, 0.0, 0.0, 1.4444443, 1.0074081, 2.1666667, 0.8777791, 27.185184, 24.222221, 36.88889, 20.444445, -8.888889, 29.11111, -20.222221, 36.88889, 0.4456523, -1.8485235, positive
85.0, 101.0, 9.0, 0.0, 0.0, 1.3333334, 1.2888881, 1.2777777, 1.2185181, 21.296297, 21.222221, 26.777779, 15.888889, -0.22222222, 16.444445, -16.222221, 26.777779, 0.4047922, -1.5585992, positive
37.0, 126.0, 9.0, 0.0, 0.0, 0.38888898, 0.06296298, 0.4444445, 0.25185186, 5.7777777, 7.4444447, 6.7777777, 3.1111112, 5.0, 3.0, -8.0, 7.4444447, 0.5813492, -0.89580745, positive
109.0, 130.0, 9.0, 0.0, 0.0, 1.111111, 0.7407405, 9.777778, 21.762964, 13.037037, 9.888889, 18.88889, 10.333334, -9.444445, 17.555555, -8.111111, 18.88889, 0.5481241, -2.1373706, negative
219.0, 133.0, 9.0, 0.0, 0.0, 0.8333333, 0.30000052, 0.44444466, 0.029629659, 9.851851, 6.2222223, 16.666668, 6.6666665, -10.888889, 20.444445, -9.555555, 16.666668, 0.62726945, -2.1387432, negative
172.0, 138.0, 9.0, 0.0, 0.0, 2.4444444, 10.074077, 7.8333335, 49.633343, 12.185185, 8.222222, 19.222221, 9.111111, -11.888889, 21.11111, -9.222222, 19.222221, 0.6152501, -2.172099, negative
208.0, 240.0, 9.0, 0.11111111, 0.0, 1.0555557, 0.86296326, 2.4444444, 5.007407, 14.148149, 10.888889, 13.0, 18.555555, -9.777778, -3.4444444, 13.222222, 18.555555, 0.42162097, 2.3924873, negative
159.0, 83.0, 9.0, 0.0, 0.0, 0.3888887, 0.25092387, 0.27777734, 0.2509239, 18.222221, 13.333333, 26.88889, 14.444445, -14.666667, 26.0, -11.333333, 26.88889, 0.50381, -2.178321, negative
206.0, 57.0, 9.0, 0.0, 0.0, 1.0555573, 0.19629708, 0.8888893, 0.34074333, 122.333336, 111.333336, 139.0, 116.666664, -33.0, 50.0, -17.0, 139.0, 0.19892381, -2.2971735, negative
236.0, 117.0, 9.0, 0.0, 0.0, 0.7777786, 0.40368706, 1.277778, 0.74286777, 45.88889, 39.555557, 58.444443, 39.666668, -19.0, 37.666668, -18.666666, 58.444443, 0.33047688, -2.0994802, negative
162.0, 14.0, 9.0, 0.0, 0.0, 0.9444453, 0.5340297, 0.61111325, 0.7123269, 112.74074, 99.0, 130.66667, 108.55556, -41.22222, 53.77778, -12.555555, 130.66667, 0.24229442, -2.4089675, negative
28.0, 114.0, 9.0, 0.0, 0.0, 0.8333333, 0.43333334, 1.1666666, 0.25555548, 1.8518518, 0.11111111, 4.666667, 0.7777778, -5.2222223, 8.444445, -3.2222223, 4.666667, 0.984127, -2.222661, negative
181.0, 27.0, 9.0, 0.0, 0.0, 0.7222214, 0.46296388, 0.5, 0.25555483, 138.07408, 132.55556, 146.55556, 135.11111, -16.555555, 25.444445, -8.888889, 146.55556, 0.09626316, -2.2645319, negative
70.0, 177.0, 9.0, 0.0, 0.0, 2.166666, 1.0697887, 1.666666, 1.173788, 49.444443, 45.0, 61.0, 42.333336, -13.333333, 34.666668, -21.333334, 61.0, 0.30596185, -1.9426625, negative
97.0, 186.0, 9.0, 0.0, 0.0, 1.1666671, 0.6912147, 1.1666671, 1.0055404, 15.592592, 13.888889, 11.777778, 21.11111, -5.111111, -11.444445, 16.555555, 21.11111, 0.44266057, 1.8636538, negative
147.0, 92.0, 9.0, 0.0, 0.0, 1.111111, 0.42963067, 1.388889, 2.240742, 23.444445, 22.777779, 30.0, 17.555555, -2.0, 19.666666, -17.666666, 30.0, 0.4143562, -1.6539259, positive
57.0, 89.0, 9.0, 0.11111111, 0.0, 0.5555547, 0.27216887, 1.2777786, 0.77220285, 106.07407, 93.111115, 125.44444, 99.666664, -38.88889, 58.11111, -19.222221, 125.44444, 0.25774616, -2.3062038, negative
93.0, 147.0, 9.0, 0.0, 0.0, 3.0555553, 3.5864975, 3.5555553, 3.2157025, 7.703704, 6.4444447, 9.888889, 6.7777777, -3.7777777, 6.5555553, -2.7777777, 9.888889, 0.3494709, -2.0645137, negative
131.0, 208.0, 9.0, 0.0, 0.0, 1.388889, 0.41851857, 0.611111, 0.24074061, 16.185184, 12.777778, 15.0, 20.777779, -10.222222, -3.5555556, 13.777778, 20.777779, 0.3831675, 2.3919957, negative
202.0, 63.0, 9.0, 0.0, 0.0, 0.38888907, 0.3277309, 0.44444466, 0.27216563, 6.0740743, 4.0, 10.555555, 3.6666667, -6.2222223, 13.444445, -7.2222223, 10.555555, 0.65353537, -2.04457, negative
167.0, 57.0, 9.0, 0.0, 0.0, 0.94444656, 0.37407315, 0.7777799, 0.6962966, 98.59259, 84.0, 121.55556, 90.22222, -43.77778, 68.888885, -25.11111, 121.55556, 0.3088128, -2.264402, negative
117.0, 137.0, 9.0, 0.0, 0.0, 0.27777776, 0.3896817, 0.38888887, 0.25092417, 0.7777778, 0.0, 2.2222223, 0.11111111, -2.3333333, 4.3333335, -2.0, 2.2222223, 1.0, -2.123254, negative
133.0, 182.0, 9.0, 0.0, 0.0, 2.5000012, 5.4555516, 8.666666, 71.24447, 29.777779, 27.222221, 35.444447, 26.666666, -7.6666665, 17.0, -9.333333, 35.88889, 0.25607783, -2.2177355, negative
198.0, 127.0, 9.0, 0.0, 0.0, 2.4444444, 4.385187, 8.555555, 59.54075, 40.74074, 38.0, 48.22222, 36.0, -8.222222, 22.444445, -14.222222, 48.22222, 0.24899939, -1.9083478, negative
37.0, 114.0, 9.0, 0.33333334, 0.0, 1.388889, 2.0185165, 3.8888884, 3.7629619, 17.222221, 19.0, 20.11111, 12.555555, 5.3333335, 8.666667, -14.0, 20.555555, 0.39369074, -1.1766617, positive
242.0, 81.0, 9.0, 0.0, 0.0, 22.388887, 189.44075, 15.166667, 110.8778, 41.925926, 33.11111, 55.555557, 37.11111, -26.444445, 40.88889, -14.444445, 55.555557, 0.42017567, -2.2744606, negative
