@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/led7digit-0-2-4-5-6-7-8-9_vs_1/KBN1led7digit-0-2-4-5-6-7-8-9_vs_1-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
7,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
11,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
13,0.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
14,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
15,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
16,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
17,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
18,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
19,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
21,1.0,0.0,1.0,1.0,1.0,0.0,0.0,' negativ
22,1.0,1.0,1.0,1.0,0.0,0.0,1.0,' negativ
23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,' negativ
24,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
26,0.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
27,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
28,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
29,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
30,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
31,0.0,1.0,0.0,1.0,0.0,1.0,0.0,' negativ
32,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
33,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
34,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
35,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
36,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
37,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
38,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
39,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
40,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
