,0,1,2,3,4,5,6,Class
0,1.0,2.0,0.0,0.0,0.0,0.0,0.0, negative
1,2.0,1.0,0.0,0.0,1.0,2.0,2.0, negative
2,0.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
3,0.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
4,1.0,2.0,0.0,0.0,0.0,2.0,2.0, negative
5,0.0,0.0,0.0,0.0,1.0,1.0,1.0, negative
6,0.0,1.0,0.0,0.0,2.0,0.0,0.0, negative
7,2.0,1.0,0.0,0.0,1.0,1.0,2.0, negative
8,0.0,2.0,0.0,0.0,2.0,0.0,0.0, negative
9,1.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
10,2.0,0.0,0.0,0.0,0.0,1.0,1.0, negative
11,1.0,0.0,0.0,0.0,2.0,1.0,2.0, negative
12,1.0,1.0,0.0,0.0,0.0,2.0,2.0, negative
13,1.0,0.0,0.0,0.0,1.0,2.0,2.0, negative
14,1.0,2.0,0.0,0.0,0.0,2.0,2.0, negative
15,1.0,2.0,0.0,0.0,2.0,1.0,1.0, negative
16,0.0,2.0,0.0,0.0,0.0,1.0,2.0, negative
17,2.0,2.0,0.0,0.0,0.0,1.0,0.0, negative
18,1.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
19,2.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
20,1.0,0.0,0.0,0.0,1.0,2.0,2.0, negative
21,0.0,1.0,0.0,0.0,1.0,2.0,2.0, negative
22,2.0,0.0,0.0,0.0,1.0,2.0,2.0, negative
23,0.0,0.0,0.0,0.0,0.0,2.0,2.0, negative
24,1.0,0.0,0.0,0.0,2.0,1.0,1.0, negative
25,2.0,0.0,0.0,0.0,2.0,0.0,1.0, negative
26,1.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
27,2.0,2.0,0.0,0.0,2.0,0.0,0.0, negative
28,2.0,0.0,0.0,0.0,2.0,1.0,1.0, negative
29,0.0,2.0,0.0,0.0,2.0,2.0,2.0, negative
30,2.0,2.0,0.0,0.0,2.0,2.0,2.0, negative
31,2.0,1.0,0.0,0.0,1.0,1.0,2.0, negative
32,0.0,2.0,0.0,0.0,0.0,0.0,0.0, negative
33,0.0,0.0,0.0,0.0,1.0,1.0,2.0, negative
34,2.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
35,2.0,0.0,0.0,0.0,1.0,1.0,0.0, negative
36,0.0,0.0,0.0,0.0,2.0,0.0,1.0, negative
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
38,2.0,2.0,0.0,0.0,2.0,0.0,0.0, negative
39,1.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
40,0.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
41,2.0,2.0,0.0,0.0,1.0,2.0,2.0, negative
42,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
43,1.0,2.0,0.0,0.0,2.0,0.0,0.0, negative
44,2.0,0.0,0.0,0.0,0.0,2.0,2.0, negative
45,1.0,1.0,0.0,0.0,0.0,1.0,1.0, negative
46,2.0,2.0,0.0,0.0,1.0,0.0,1.0, negative
47,1.0,1.0,0.0,0.0,1.0,0.0,0.0, negative
48,1.0,0.0,0.0,0.0,1.0,1.0,1.0, negative
49,0.0,2.0,0.0,0.0,2.0,1.0,1.0, negative
50,2.0,2.0,0.0,0.0,0.0,2.0,2.0, negative
51,0.0,1.0,0.0,0.0,2.0,1.0,0.0, negative
52,0.0,0.0,0.0,0.0,2.0,2.0,2.0, negative
53,2.0,2.0,0.0,0.0,2.0,1.0,1.0, negative
54,1.0,2.0,0.0,0.0,2.0,1.0,1.0, negative
55,1.0,0.0,0.0,0.0,0.0,2.0,0.0, negative
56,0.0,2.0,0.0,0.0,0.0,0.0,0.0, negative
57,0.0,1.0,0.0,0.0,0.0,0.0,0.0, negative
58,0.0,2.0,0.0,0.0,0.0,0.0,0.0, negative
59,2.0,1.0,0.0,0.0,0.0,2.0,0.0, negative
