,0,1,2,3,4,5,Class
0,1.0,0.0,2.0,1.0,0.0,1.0, negative
1,0.0,1.0,2.0,1.0,0.0,0.0, negative
2,1.0,0.0,2.0,2.0,0.0,0.0, negative
3,0.0,1.0,2.0,1.0,1.0,1.0, negative
4,0.0,0.0,2.0,1.0,1.0,1.0, negative
5,1.0,1.0,2.0,1.0,1.0,1.0, negative
6,0.0,1.0,2.0,1.0,0.0,0.0, negative
7,1.0,1.0,2.0,1.0,1.0,1.0, negative
8,0.0,0.0,2.0,1.0,1.0,1.0, negative
9,1.0,1.0,2.0,1.0,1.0,1.0, negative
10,1.0,1.0,2.0,1.0,0.0,1.0, negative
11,1.0,1.0,2.0,1.0,1.0,1.0, negative
12,1.0,1.0,2.0,1.0,1.0,1.0, negative
13,0.0,1.0,2.0,1.0,1.0,1.0, negative
14,1.0,1.0,2.0,1.0,0.0,1.0, negative
15,2.0,1.0,2.0,1.0,1.0,0.0, negative
16,1.0,1.0,2.0,1.0,0.0,1.0, negative
17,1.0,1.0,2.0,0.0,0.0,0.0, negative
18,1.0,1.0,2.0,1.0,1.0,1.0, negative
19,1.0,1.0,2.0,1.0,0.0,0.0, negative
20,0.0,1.0,2.0,1.0,0.0,1.0, negative
21,0.0,1.0,2.0,1.0,1.0,1.0, negative
22,0.0,1.0,2.0,1.0,1.0,1.0, negative
23,0.0,2.0,2.0,1.0,2.0,1.0, negative
24,2.0,1.0,2.0,1.0,2.0,2.0, negative
25,1.0,2.0,2.0,1.0,2.0,2.0, negative
26,2.0,1.0,2.0,1.0,2.0,2.0, negative
27,0.0,2.0,2.0,1.0,2.0,2.0, negative
28,2.0,1.0,2.0,1.0,2.0,0.0, negative
29,1.0,1.0,2.0,1.0,2.0,0.0, negative
30,2.0,1.0,2.0,1.0,2.0,2.0, negative
31,1.0,1.0,2.0,1.0,2.0,2.0, negative
32,2.0,0.0,2.0,2.0,0.0,2.0, negative
33,2.0,1.0,2.0,2.0,2.0,2.0, negative
34,1.0,1.0,2.0,2.0,0.0,0.0, negative
35,2.0,1.0,2.0,1.0,2.0,2.0, negative
36,0.0,1.0,2.0,2.0,0.0,2.0, negative
37,1.0,1.0,2.0,1.0,2.0,2.0, negative
38,0.0,0.0,2.0,1.0,2.0,2.0, negative
39,1.0,1.0,2.0,1.0,2.0,2.0, negative
40,1.0,1.0,2.0,2.0,2.0,2.0, negative
41,0.0,1.0,2.0,1.0,2.0,0.0, negative
42,2.0,1.0,2.0,0.0,0.0,0.0, negative
43,2.0,2.0,2.0,2.0,1.0,1.0, positive
44,2.0,1.0,2.0,2.0,1.0,1.0, positive
45,1.0,2.0,2.0,2.0,1.0,1.0, positive
46,0.0,2.0,0.0,2.0,1.0,1.0, positive
47,2.0,2.0,2.0,2.0,0.0,0.0, positive
48,2.0,2.0,2.0,2.0,1.0,0.0, positive
49,2.0,2.0,2.0,2.0,0.0,0.0, positive
50,2.0,2.0,2.0,1.0,1.0,1.0, positive
51,2.0,0.0,2.0,1.0,1.0,0.0, positive
52,2.0,2.0,2.0,2.0,1.0,0.0, positive
53,2.0,2.0,2.0,2.0,1.0,0.0, positive
54,2.0,1.0,2.0,2.0,1.0,0.0, positive
55,2.0,2.0,2.0,2.0,1.0,0.0, positive
56,2.0,2.0,2.0,2.0,1.0,0.0, positive
57,1.0,2.0,2.0,2.0,1.0,1.0, positive
58,2.0,1.0,2.0,0.0,1.0,0.0, positive
59,2.0,1.0,2.0,2.0,1.0,0.0, positive
60,2.0,1.0,2.0,2.0,1.0,0.0, positive
61,2.0,2.0,2.0,2.0,1.0,1.0, positive
62,2.0,2.0,2.0,2.0,0.0,0.0, positive
