@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/kr-vs-k-one_vs_fifteen/EFQ1kr-vs-k-one_vs_fifteen-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,0.0,0.0,1.0,0.0,0.0,' positiv
1,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
2,0.0,0.0,1.0,2.0,0.0,0.0,' positiv
3,0.0,0.0,1.0,1.0,0.0,0.0,' positiv
4,0.0,0.0,1.0,2.0,0.0,0.0,' positiv
5,0.0,0.0,1.0,1.0,0.0,0.0,' positiv
6,0.0,0.0,1.0,1.0,0.0,0.0,' positiv
7,0.0,0.0,0.0,1.0,0.0,0.0,' positiv
8,0.0,0.0,0.0,1.0,0.0,1.0,' positiv
9,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
10,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
11,0.0,0.0,1.0,1.0,0.0,0.0,' positiv
12,0.0,0.0,1.0,1.0,0.0,0.0,' positiv
13,1.0,0.0,0.0,2.0,1.0,0.0,' positiv
14,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
15,1.0,0.0,2.0,1.0,1.0,1.0,' negativ
16,1.0,0.0,2.0,1.0,1.0,2.0,' negativ
17,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
18,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
19,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
20,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
21,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
22,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
23,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
24,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
25,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
26,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
27,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
28,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
29,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
30,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
31,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
32,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
33,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
34,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
35,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
36,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
37,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
38,1.0,0.0,1.0,0.0,2.0,2.0,' negativ
39,1.0,0.0,1.0,0.0,2.0,1.0,' negativ
40,1.0,0.0,1.0,0.0,2.0,2.0,' negativ
41,1.0,0.0,1.0,1.0,2.0,2.0,' negativ
42,1.0,0.0,1.0,1.0,2.0,1.0,' negativ
43,1.0,0.0,1.0,1.0,2.0,2.0,' negativ
44,1.0,0.0,1.0,1.0,2.0,1.0,' negativ
45,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
46,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
47,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
48,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
49,1.0,0.0,2.0,0.0,1.0,2.0,' negativ
50,1.0,0.0,2.0,0.0,2.0,1.0,' negativ
51,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
52,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
53,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
54,1.0,0.0,2.0,1.0,2.0,0.0,' negativ
55,1.0,0.0,2.0,1.0,1.0,1.0,' negativ
56,1.0,0.0,2.0,2.0,2.0,0.0,' negativ
57,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
58,1.0,0.0,2.0,2.0,1.0,0.0,' negativ
59,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
60,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
61,1.0,0.0,1.0,0.0,2.0,1.0,' negativ
62,1.0,0.0,1.0,0.0,2.0,1.0,' negativ
63,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
64,1.0,0.0,1.0,1.0,2.0,2.0,' negativ
65,1.0,0.0,1.0,1.0,2.0,2.0,' negativ
66,1.0,0.0,1.0,1.0,2.0,1.0,' negativ
67,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
68,1.0,0.0,1.0,1.0,0.0,0.0,' negativ
69,1.0,0.0,1.0,1.0,2.0,1.0,' negativ
70,1.0,0.0,1.0,1.0,2.0,2.0,' negativ
71,1.0,0.0,1.0,2.0,2.0,1.0,' negativ
72,1.0,0.0,1.0,2.0,1.0,0.0,' negativ
73,1.0,0.0,1.0,2.0,1.0,1.0,' negativ
74,1.0,0.0,1.0,2.0,2.0,0.0,' negativ
75,1.0,0.0,1.0,2.0,2.0,1.0,' negativ
76,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
77,1.0,0.0,1.0,2.0,2.0,1.0,' negativ
78,1.0,0.0,1.0,2.0,0.0,0.0,' negativ
79,1.0,0.0,1.0,2.0,2.0,0.0,' negativ
80,1.0,0.0,1.0,2.0,2.0,0.0,' negativ
81,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
82,1.0,0.0,2.0,0.0,2.0,0.0,' negativ
83,1.0,0.0,2.0,0.0,2.0,1.0,' negativ
84,1.0,0.0,2.0,0.0,1.0,2.0,' negativ
85,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
86,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
87,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
88,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
89,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
90,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
91,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
92,1.0,0.0,2.0,2.0,2.0,0.0,' negativ
93,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
94,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
95,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
96,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
97,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
98,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
99,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
100,1.0,0.0,2.0,0.0,2.0,1.0,' negativ
101,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
102,1.0,0.0,2.0,0.0,1.0,2.0,' negativ
103,1.0,0.0,2.0,1.0,0.0,1.0,' negativ
104,1.0,0.0,2.0,1.0,0.0,1.0,' negativ
105,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
106,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
107,1.0,0.0,2.0,1.0,1.0,1.0,' negativ
108,1.0,0.0,2.0,1.0,1.0,2.0,' negativ
109,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
110,1.0,0.0,2.0,2.0,1.0,1.0,' negativ
111,1.0,0.0,2.0,2.0,0.0,1.0,' negativ
112,1.0,0.0,2.0,2.0,0.0,2.0,' negativ
113,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
114,1.0,0.0,2.0,2.0,1.0,2.0,' negativ
115,1.0,0.0,2.0,2.0,1.0,2.0,' negativ
116,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
117,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
118,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
119,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
120,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
