,0,1,2,3,4,5,y
0,0.0,0.0,1.0,2.0,1.0,1.0, negative
1,2.0,0.0,1.0,1.0,1.0,1.0, negative
2,2.0,2.0,1.0,2.0,1.0,1.0, negative
3,2.0,1.0,1.0,1.0,1.0,1.0, negative
4,1.0,1.0,1.0,1.0,0.0,1.0, negative
5,1.0,1.0,1.0,2.0,1.0,1.0, negative
6,0.0,1.0,1.0,1.0,1.0,1.0, negative
7,1.0,0.0,1.0,2.0,0.0,0.0, negative
8,1.0,1.0,1.0,2.0,1.0,1.0, negative
9,1.0,1.0,1.0,1.0,0.0,1.0, negative
10,2.0,0.0,1.0,1.0,1.0,1.0, negative
11,1.0,1.0,1.0,1.0,0.0,1.0, negative
12,1.0,0.0,1.0,1.0,1.0,1.0, negative
13,1.0,1.0,1.0,2.0,1.0,1.0, negative
14,1.0,0.0,1.0,1.0,1.0,1.0, negative
15,1.0,2.0,1.0,1.0,0.0,1.0, negative
16,0.0,1.0,1.0,1.0,0.0,0.0, negative
17,1.0,1.0,1.0,2.0,0.0,0.0, negative
18,2.0,2.0,1.0,1.0,1.0,1.0, negative
19,1.0,1.0,1.0,1.0,0.0,0.0, negative
20,1.0,1.0,1.0,1.0,1.0,1.0, negative
21,1.0,0.0,1.0,1.0,1.0,1.0, negative
22,1.0,2.0,1.0,0.0,1.0,1.0, negative
23,1.0,1.0,1.0,2.0,1.0,1.0, negative
24,1.0,1.0,1.0,1.0,1.0,1.0, negative
25,1.0,1.0,1.0,1.0,1.0,1.0, negative
26,2.0,2.0,1.0,1.0,1.0,1.0, negative
27,0.0,1.0,1.0,1.0,1.0,1.0, negative
28,1.0,1.0,1.0,1.0,0.0,1.0, negative
29,1.0,2.0,1.0,1.0,1.0,1.0, negative
30,1.0,2.0,1.0,1.0,1.0,1.0, negative
31,2.0,1.0,1.0,2.0,0.0,0.0, negative
32,1.0,1.0,1.0,1.0,1.0,1.0, negative
33,1.0,1.0,1.0,1.0,0.0,1.0, negative
34,1.0,1.0,1.0,2.0,1.0,1.0, negative
35,0.0,1.0,1.0,2.0,1.0,1.0, negative
36,0.0,0.0,1.0,1.0,1.0,1.0, negative
37,1.0,1.0,1.0,0.0,1.0,1.0, negative
38,1.0,1.0,1.0,2.0,1.0,2.0, negative
39,1.0,1.0,1.0,1.0,1.0,1.0, negative
40,1.0,2.0,1.0,1.0,1.0,1.0, negative
41,1.0,0.0,1.0,1.0,0.0,0.0, negative
42,1.0,1.0,1.0,1.0,1.0,1.0, negative
43,1.0,2.0,1.0,1.0,1.0,1.0, negative
44,2.0,1.0,1.0,0.0,0.0,0.0, negative
45,2.0,1.0,1.0,1.0,1.0,1.0, negative
46,2.0,1.0,1.0,1.0,1.0,1.0, negative
47,0.0,1.0,1.0,1.0,1.0,1.0, negative
48,1.0,1.0,1.0,0.0,1.0,1.0, negative
49,1.0,2.0,1.0,0.0,1.0,1.0, negative
50,2.0,1.0,1.0,1.0,1.0,1.0, negative
51,1.0,1.0,1.0,1.0,1.0,1.0, negative
52,0.0,0.0,1.0,1.0,0.0,1.0, negative
53,2.0,1.0,1.0,2.0,1.0,1.0, negative
54,2.0,2.0,1.0,1.0,1.0,1.0, negative
55,1.0,1.0,1.0,1.0,1.0,1.0, negative
