,0,1,2,3,4,5,y
0,2.0,1.0,0.0,3.0,1.0,4.0, negative
1,1.0,2.0,0.0,5.0,2.0,5.0, negative
2,4.0,1.0,0.0,3.0,2.0,4.0, negative
3,1.0,0.0,0.0,3.0,6.0,7.0, negative
4,4.0,6.0,0.0,2.0,1.0,3.0, negative
5,6.0,5.0,0.0,1.0,4.0,7.0, negative
6,3.0,3.0,0.0,1.0,2.0,5.0, negative
7,4.0,4.0,0.0,4.0,1.0,3.0, negative
8,0.0,2.0,0.0,6.0,5.0,7.0, negative
9,1.0,6.0,0.0,1.0,7.0,8.0, negative
10,5.0,4.0,0.0,0.0,0.0,1.0, negative
11,5.0,2.0,0.0,0.0,3.0,6.0, negative
12,5.0,6.0,0.0,0.0,6.0,8.0, negative
13,5.0,1.0,0.0,5.0,3.0,6.0, negative
14,2.0,4.0,0.0,2.0,1.0,4.0, negative
15,0.0,5.0,0.0,0.0,1.0,4.0, negative
16,7.0,9.0,0.0,3.0,4.0,5.0, negative
17,4.0,0.0,0.0,6.0,2.0,4.0, negative
18,4.0,1.0,0.0,5.0,0.0,2.0, negative
19,1.0,0.0,0.0,3.0,3.0,5.0, negative
20,5.0,5.0,0.0,2.0,4.0,0.0, negative
21,5.0,3.0,0.0,4.0,0.0,0.0, negative
22,3.0,3.0,0.0,2.0,3.0,6.0, negative
23,2.0,1.0,0.0,0.0,5.0,0.0, negative
24,1.0,1.0,0.0,2.0,3.0,6.0, negative
25,7.0,2.0,0.0,4.0,4.0,6.0, negative
26,3.0,3.0,0.0,2.0,5.0,7.0, negative
27,0.0,3.0,0.0,4.0,1.0,3.0, negative
28,2.0,0.0,0.0,7.0,2.0,5.0, negative
29,5.0,6.0,0.0,2.0,6.0,8.0, negative
30,2.0,2.0,0.0,5.0,9.0,9.0, negative
31,6.0,4.0,0.0,6.0,9.0,0.0, negative
32,6.0,5.0,0.0,0.0,9.0,9.0, negative
33,5.0,3.0,0.0,5.0,0.0,9.0, negative
34,2.0,0.0,0.0,6.0,9.0,9.0, negative
35,0.0,7.0,0.0,5.0,8.0,8.0, negative
36,0.0,0.0,0.0,5.0,9.0,9.0, negative
37,1.0,5.0,0.0,1.0,5.0,7.0, negative
38,0.0,4.0,0.0,6.0,9.0,9.0, negative
39,3.0,2.0,0.0,3.0,8.0,8.0, negative
40,7.0,7.0,0.0,7.0,8.0,8.0, negative
41,3.0,5.0,0.0,6.0,8.0,9.0, negative
42,5.0,7.0,0.0,1.0,9.0,1.0, negative
43,8.0,9.0,0.0,8.0,0.0,1.0, positive
44,9.0,9.0,0.0,9.0,8.0,3.0, positive
45,8.0,9.0,0.0,9.0,6.0,2.0, positive
46,9.0,8.0,0.0,7.0,5.0,4.0, positive
47,9.0,8.0,0.0,9.0,0.0,3.0, positive
48,7.0,8.0,0.0,7.0,5.0,2.0, positive
49,7.0,8.0,0.0,5.0,3.0,3.0, positive
50,8.0,9.0,0.0,8.0,7.0,5.0, positive
51,9.0,0.0,0.0,6.0,7.0,3.0, positive
52,9.0,9.0,0.0,9.0,7.0,0.0, positive
53,9.0,6.0,0.0,9.0,7.0,0.0, positive
54,9.0,9.0,0.0,8.0,7.0,1.0, positive
55,6.0,8.0,0.0,9.0,4.0,6.0, positive
56,8.0,5.0,0.0,7.0,7.0,3.0, positive
57,6.0,9.0,0.0,7.0,4.0,5.0, positive
58,7.0,6.0,0.0,0.0,3.0,1.0, positive
59,0.0,9.0,0.0,9.0,8.0,7.0, positive
60,8.0,7.0,0.0,9.0,5.0,1.0, positive
61,7.0,5.0,0.0,9.0,6.0,2.0, positive
62,8.0,7.0,0.0,8.0,0.0,0.0, positive
