,0,1,2,3,4,5,y
0,8.0,4.0,9.0,3.0,4.0,4.0, negative
1,6.0,0.0,9.0,4.0,3.0,3.0, negative
2,2.0,0.0,9.0,3.0,3.0,3.0, negative
3,5.0,4.0,9.0,4.0,3.0,4.0, negative
4,0.0,3.0,9.0,4.0,3.0,4.0, negative
5,4.0,4.0,9.0,5.0,3.0,4.0, negative
6,4.0,5.0,9.0,4.0,4.0,3.0, negative
7,6.0,5.0,9.0,2.0,3.0,4.0, negative
8,2.0,0.0,9.0,4.0,2.0,3.0, negative
9,6.0,6.0,9.0,4.0,5.0,5.0, negative
10,3.0,4.0,9.0,4.0,2.0,3.0, negative
11,4.0,5.0,9.0,6.0,0.0,4.0, negative
12,3.0,2.0,9.0,3.0,2.0,3.0, negative
13,5.0,4.0,9.0,4.0,2.0,0.0, negative
14,3.0,4.0,9.0,3.0,3.0,3.0, negative
15,6.0,4.0,9.0,4.0,2.0,3.0, negative
16,5.0,5.0,9.0,5.0,4.0,5.0, negative
17,5.0,4.0,9.0,4.0,3.0,4.0, negative
18,0.0,5.0,9.0,5.0,5.0,5.0, negative
19,6.0,4.0,9.0,1.0,3.0,3.0, negative
20,0.0,4.0,9.0,3.0,2.0,3.0, negative
21,3.0,6.0,9.0,6.0,3.0,4.0, negative
22,6.0,2.0,9.0,6.0,0.0,2.0, negative
23,5.0,5.0,9.0,6.0,0.0,2.0, negative
24,2.0,4.0,9.0,5.0,0.0,3.0, negative
25,3.0,3.0,9.0,4.0,2.0,3.0, negative
26,0.0,4.0,9.0,4.0,5.0,5.0, negative
27,5.0,3.0,9.0,3.0,3.0,4.0, negative
28,4.0,4.0,9.0,5.0,3.0,4.0, negative
29,0.0,4.0,9.0,5.0,2.0,3.0, negative
30,2.0,5.0,9.0,6.0,9.0,8.0, negative
31,6.0,6.0,9.0,6.0,9.0,8.0, negative
32,6.0,4.0,9.0,5.0,8.0,8.0, negative
33,0.0,5.0,9.0,6.0,8.0,7.0, negative
34,7.0,3.0,9.0,6.0,9.0,8.0, negative
35,7.0,6.0,9.0,5.0,0.0,8.0, negative
36,6.0,0.0,9.0,6.0,7.0,6.0, negative
37,4.0,5.0,9.0,3.0,8.0,7.0, negative
38,7.0,6.0,9.0,6.0,0.0,7.0, negative
39,4.0,5.0,9.0,5.0,7.0,7.0, negative
40,7.0,7.0,9.0,4.0,9.0,8.0, negative
41,8.0,5.0,9.0,7.0,8.0,7.0, negative
42,8.0,4.0,9.0,6.0,8.0,7.0, negative
43,9.0,5.0,9.0,7.0,0.0,9.0, negative
44,7.0,8.0,9.0,5.0,3.0,3.0, positive
45,9.0,6.0,9.0,9.0,5.0,0.0, positive
46,8.0,6.0,9.0,0.0,3.0,2.0, positive
47,8.0,7.0,9.0,8.0,0.0,0.0, positive
48,9.0,7.0,9.0,9.0,0.0,2.0, positive
49,8.0,7.0,9.0,7.0,4.0,2.0, positive
50,8.0,9.0,9.0,8.0,0.0,2.0, positive
51,8.0,9.0,9.0,8.0,6.0,3.0, positive
52,9.0,0.0,9.0,6.0,5.0,2.0, positive
53,9.0,9.0,9.0,9.0,6.0,2.0, positive
54,9.0,8.0,9.0,9.0,6.0,0.0, positive
55,9.0,8.0,9.0,8.0,6.0,1.0, positive
56,8.0,8.0,9.0,9.0,5.0,2.0, positive
57,7.0,7.0,9.0,8.0,4.0,4.0, positive
58,8.0,5.0,9.0,7.0,6.0,3.0, positive
59,6.0,9.0,9.0,8.0,4.0,3.0, positive
60,0.0,8.0,0.0,8.0,6.0,5.0, positive
61,8.0,6.0,9.0,8.0,4.0,1.0, positive
62,8.0,5.0,9.0,8.0,5.0,2.0, positive
63,9.0,8.0,9.0,7.0,4.0,3.0, positive
