@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vehicle0/EWD2vehicle0-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,' negativ
1,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,3.0,' negativ
2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,' positiv
3,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,' negativ
4,3.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,' negativ
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,' negativ
6,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,' negativ
7,2.0,4.0,4.0,2.0,1.0,0.0,3.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,' negativ
8,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,' negativ
9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,' positiv
10,2.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,' negativ
11,2.0,4.0,4.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,' negativ
12,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,' negativ
13,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,' negativ
14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,' negativ
15,2.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,' negativ
16,1.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,' positiv
17,3.0,4.0,4.0,2.0,1.0,0.0,3.0,0.0,3.0,4.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,' negativ
18,2.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,' negativ
19,3.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,' negativ
20,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,' positiv
21,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
22,3.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,' negativ
23,3.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,' negativ
24,2.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,' negativ
25,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,' negativ
26,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,' negativ
