%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 1167
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative'}

@data
0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,' negative'
1,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,' negative'
2,1.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,0.0,3.0,' negative'
3,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,' negative'
4,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,' negative'
5,3.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0,' negative'
6,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,' negative'
7,4.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,' negative'
8,1.0,4.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,' negative'
9,0.0,4.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,' negative'
10,1.0,3.0,0.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,' negative'
11,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,' negative'
12,1.0,4.0,3.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,' negative'
13,0.0,2.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0,' negative'
14,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,' negative'
15,1.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,' negative'
16,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,' negative'
17,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,' negative'
18,0.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,' negative'
19,3.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,' negative'
20,3.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,4.0,2.0,' negative'
21,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,' negative'
22,0.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,' negative'
23,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,' negative'
24,1.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0,' negative'
25,4.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,' negative'
26,3.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,' negative'
27,3.0,4.0,0.0,4.0,1.0,3.0,4.0,4.0,0.0,3.0,' negative'
28,3.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,' negative'
29,3.0,4.0,0.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,' negative'
30,3.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,4.0,0.0,' negative'
31,3.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,4.0,0.0,' negative'
32,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,0.0,2.0,' negative'
33,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,' negative'
34,4.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,' negative'
35,4.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,' negative'
36,3.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,' negative'
37,3.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,' negative'
38,3.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,3.0,4.0,' negative'
39,0.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,' negative'
40,4.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,' negative'
41,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,' negative'
42,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,1.0,' negative'
43,3.0,4.0,0.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,' negative'
44,3.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,' negative'
45,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,' negative'
46,1.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,' negative'
47,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,' negative'
48,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,' negative'
49,4.0,4.0,4.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,' negative'
50,3.0,1.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,' negative'
51,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,' negative'
52,3.0,4.0,1.0,4.0,0.0,4.0,1.0,3.0,3.0,3.0,' negative'
53,0.0,0.0,4.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0,' negative'
54,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,' negative'
55,4.0,3.0,3.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,' negative'
56,3.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,' negative'
57,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,' negative'
58,3.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,0.0,3.0,' negative'
59,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,' negative'
60,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,' negative'
61,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,0.0,2.0,' negative'
62,4.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,1.0,4.0,' negative'
63,3.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,' negative'
64,0.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,' negative'
65,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,' negative'
66,4.0,2.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,4.0,' negative'
67,3.0,3.0,0.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,' negative'
68,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,' negative'
69,4.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,' negative'
70,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,2.0,' negative'
