%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 316
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,3.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0,' negative'
1,1.0,4.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,' negative'
2,0.0,2.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0,' negative'
3,1.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,' negative'
4,0.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,' negative'
5,0.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,' negative'
6,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,' negative'
7,4.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,' negative'
8,3.0,4.0,0.0,4.0,1.0,3.0,4.0,4.0,0.0,3.0,' negative'
9,3.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,' negative'
10,3.0,4.0,0.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,' negative'
11,4.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,' negative'
12,3.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,' negative'
13,3.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,' negative'
14,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,1.0,' negative'
15,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,' negative'
16,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,' negative'
17,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,' negative'
18,4.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,' negative'
19,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,2.0,' negative'
20,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,' negative'
21,3.0,4.0,1.0,2.0,4.0,2.0,0.0,4.0,1.0,4.0,' negative'
22,0.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,' negative'
23,1.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,' negative'
24,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,' negative'
25,4.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,' negative'
26,3.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,' negative'
27,4.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,' negative'
28,0.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,' negative'
29,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,' negative'
30,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,' negative'
31,0.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,0.0,' negative'
32,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,' negative'
33,1.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,' negative'
34,4.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,' negative'
35,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,' negative'
36,3.0,4.0,0.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,' negative'
37,4.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,' negative'
38,1.0,3.0,3.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,' negative'
39,4.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,3.0,4.0,' negative'
40,0.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,' negative'
41,1.0,1.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,1.0,' negative'
42,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,' positive'
43,0.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,' negative'
