@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/yeast-0-2-5-6_vs_3-7-8-9/KBN2yeast-0-2-5-6_vs_3-7-8-9-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
1,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,' negativ
2,1.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,' negativ
3,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,' negativ
4,1.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,' negativ
5,1.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,' negativ
6,3.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,' negativ
7,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,' negativ
8,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,' negativ
9,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,' negativ
10,1.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,' negativ
11,0.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,' negativ
12,3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,' negativ
13,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
14,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,' negativ
15,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,' negativ
16,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,' negativ
17,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
18,1.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,' negativ
19,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,' negativ
20,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,' negativ
21,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,' negativ
22,1.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,' negativ
23,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,' negativ
24,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,' negativ
25,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,' negativ
26,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,' negativ
27,2.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,' negativ
28,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,' negativ
29,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,' negativ
30,1.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,' negativ
31,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
32,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
33,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,' negativ
34,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,' negativ
35,2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,' negativ
36,3.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,' negativ
37,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
38,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,' negativ
39,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
40,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,' negativ
41,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,' negativ
