,0,1,2,3,4,5,Class
0,0.0,0.0,9.0,7.0,3.0,4.0, negative
1,6.0,0.0,9.0,6.0,3.0,5.0, negative
2,6.0,6.0,9.0,6.0,4.0,4.0, negative
3,7.0,4.0,9.0,4.0,4.0,5.0, negative
4,3.0,3.0,9.0,5.0,2.0,3.0, negative
5,2.0,4.0,9.0,6.0,2.0,4.0, negative
6,0.0,5.0,9.0,5.0,5.0,6.0, negative
7,4.0,0.0,9.0,7.0,1.0,0.0, negative
8,4.0,2.0,9.0,7.0,2.0,4.0, negative
9,2.0,6.0,9.0,5.0,1.0,3.0, negative
10,4.0,3.0,9.0,5.0,2.0,3.0, negative
11,5.0,0.0,9.0,5.0,3.0,3.0, negative
12,2.0,5.0,9.0,6.0,1.0,3.0, negative
13,3.0,5.0,9.0,4.0,2.0,3.0, negative
14,5.0,3.0,9.0,7.0,5.0,6.0, negative
15,2.0,0.0,9.0,5.0,2.0,4.0, negative
16,3.0,2.0,9.0,9.0,0.0,1.0, negative
17,0.0,1.0,9.0,7.0,1.0,2.0, negative
18,4.0,4.0,9.0,6.0,2.0,2.0, negative
19,3.0,4.0,9.0,6.0,4.0,5.0, negative
20,2.0,0.0,9.0,6.0,3.0,4.0, negative
21,2.0,6.0,9.0,0.0,3.0,4.0, negative
22,4.0,4.0,9.0,6.0,3.0,4.0, negative
23,4.0,4.0,9.0,6.0,3.0,4.0, negative
24,6.0,4.0,9.0,5.0,2.0,4.0, negative
25,3.0,4.0,9.0,4.0,3.0,4.0, negative
26,6.0,6.0,9.0,4.0,3.0,5.0, negative
27,0.0,3.0,9.0,5.0,3.0,4.0, negative
28,2.0,4.0,9.0,3.0,1.0,3.0, negative
29,4.0,6.0,9.0,5.0,4.0,5.0, negative
30,3.0,6.0,9.0,5.0,3.0,4.0, negative
31,7.0,6.0,9.0,7.0,0.0,0.0, negative
32,3.0,5.0,9.0,4.0,2.0,4.0, negative
33,3.0,5.0,9.0,6.0,3.0,4.0, negative
34,0.0,0.0,9.0,5.0,4.0,5.0, negative
35,3.0,4.0,9.0,0.0,3.0,4.0, negative
36,7.0,5.0,9.0,6.0,3.0,4.0, negative
37,1.0,4.0,9.0,5.0,4.0,0.0, negative
38,5.0,4.0,9.0,7.0,5.0,6.0, negative
39,4.0,0.0,9.0,5.0,2.0,4.0, negative
40,4.0,6.0,9.0,5.0,4.0,4.0, negative
41,3.0,0.0,9.0,5.0,0.0,1.0, negative
42,5.0,6.0,9.0,2.0,1.0,2.0, negative
43,6.0,6.0,9.0,3.0,3.0,4.0, negative
44,5.0,4.0,9.0,4.0,3.0,5.0, negative
45,5.0,4.0,9.0,0.0,3.0,4.0, negative
46,4.0,4.0,9.0,7.0,3.0,4.0, negative
47,5.0,4.0,9.0,5.0,2.0,4.0, negative
48,2.0,0.0,9.0,5.0,2.0,3.0, negative
49,5.0,3.0,9.0,6.0,3.0,4.0, negative
50,2.0,4.0,9.0,5.0,3.0,4.0, negative
51,4.0,6.0,9.0,7.0,0.0,5.0, negative
52,4.0,0.0,9.0,5.0,3.0,5.0, negative
53,5.0,5.0,9.0,5.0,2.0,0.0, negative
54,2.0,5.0,9.0,4.0,2.0,4.0, negative
55,4.0,0.0,9.0,6.0,2.0,4.0, negative
56,5.0,5.0,9.0,5.0,2.0,3.0, negative
57,5.0,3.0,9.0,5.0,2.0,4.0, negative
58,3.0,5.0,9.0,6.0,4.0,5.0, negative
59,4.0,5.0,9.0,5.0,3.0,4.0, negative
60,3.0,6.0,9.0,5.0,2.0,3.0, negative
61,4.0,7.0,9.0,5.0,4.0,5.0, negative
62,0.0,5.0,9.0,6.0,5.0,6.0, negative
63,0.0,6.0,9.0,6.0,4.0,5.0, negative
64,5.0,5.0,9.0,4.0,3.0,4.0, negative
65,0.0,6.0,9.0,3.0,2.0,3.0, negative
66,3.0,5.0,9.0,6.0,3.0,4.0, negative
67,4.0,5.0,9.0,0.0,2.0,2.0, negative
68,0.0,5.0,9.0,4.0,2.0,3.0, negative
69,3.0,6.0,9.0,3.0,2.0,4.0, negative
70,7.0,9.0,9.0,5.0,3.0,4.0, negative
71,4.0,4.0,9.0,0.0,3.0,4.0, negative
72,6.0,6.0,9.0,4.0,2.0,3.0, negative
73,5.0,5.0,9.0,7.0,3.0,4.0, negative
74,4.0,0.0,9.0,8.0,2.0,3.0, negative
75,2.0,7.0,9.0,8.0,3.0,4.0, negative
76,3.0,6.0,9.0,6.0,1.0,3.0, negative
77,2.0,4.0,9.0,4.0,0.0,0.0, negative
78,2.0,0.0,9.0,5.0,3.0,4.0, negative
79,5.0,6.0,9.0,5.0,4.0,0.0, negative
80,4.0,3.0,9.0,4.0,4.0,5.0, negative
81,5.0,5.0,9.0,6.0,0.0,0.0, negative
82,5.0,3.0,9.0,7.0,0.0,2.0, negative
83,3.0,4.0,9.0,0.0,0.0,0.0, negative
84,3.0,4.0,9.0,6.0,5.0,6.0, negative
85,4.0,4.0,9.0,5.0,0.0,2.0, negative
86,4.0,0.0,9.0,5.0,3.0,4.0, negative
87,4.0,5.0,9.0,5.0,0.0,3.0, negative
88,3.0,5.0,9.0,5.0,3.0,4.0, negative
89,5.0,6.0,9.0,6.0,1.0,2.0, negative
90,2.0,6.0,9.0,4.0,4.0,0.0, negative
91,3.0,3.0,9.0,0.0,4.0,0.0, negative
92,2.0,3.0,9.0,5.0,3.0,4.0, negative
93,1.0,4.0,9.0,6.0,0.0,4.0, negative
94,0.0,3.0,9.0,5.0,3.0,4.0, negative
95,7.0,4.0,9.0,6.0,3.0,4.0, negative
96,3.0,6.0,9.0,5.0,3.0,5.0, negative
97,3.0,4.0,9.0,5.0,2.0,3.0, negative
98,0.0,5.0,9.0,5.0,3.0,4.0, negative
99,2.0,4.0,9.0,5.0,2.0,4.0, negative
100,4.0,5.0,9.0,5.0,4.0,5.0, negative
101,0.0,4.0,9.0,5.0,5.0,6.0, negative
102,0.0,5.0,9.0,6.0,2.0,3.0, negative
103,3.0,0.0,9.0,9.0,2.0,4.0, negative
104,1.0,6.0,9.0,6.0,3.0,5.0, negative
105,4.0,5.0,9.0,6.0,3.0,4.0, negative
106,0.0,4.0,9.0,5.0,1.0,0.0, negative
107,2.0,0.0,9.0,4.0,2.0,4.0, negative
108,2.0,4.0,9.0,5.0,3.0,4.0, negative
109,5.0,4.0,9.0,5.0,5.0,6.0, negative
110,3.0,5.0,9.0,4.0,4.0,4.0, negative
111,8.0,5.0,9.0,8.0,8.0,8.0, negative
112,9.0,5.0,9.0,8.0,8.0,9.0, negative
113,9.0,6.0,9.0,8.0,8.0,8.0, negative
114,9.0,4.0,9.0,5.0,8.0,0.0, negative
115,8.0,4.0,9.0,7.0,8.0,8.0, negative
116,8.0,4.0,9.0,8.0,0.0,8.0, negative
117,6.0,3.0,9.0,8.0,8.0,8.0, negative
118,7.0,4.0,9.0,7.0,6.0,7.0, negative
119,7.0,6.0,9.0,7.0,0.0,8.0, negative
120,8.0,9.0,9.0,0.0,7.0,8.0, negative
121,9.0,6.0,9.0,7.0,8.0,8.0, negative
122,8.0,7.0,9.0,6.0,8.0,8.0, negative
123,9.0,5.0,9.0,5.0,7.0,7.0, negative
124,6.0,0.0,9.0,7.0,7.0,8.0, negative
125,7.0,5.0,9.0,7.0,8.0,9.0, negative
126,9.0,4.0,9.0,7.0,9.0,0.0, negative
127,9.0,6.0,9.0,7.0,9.0,9.0, negative
128,9.0,6.0,9.0,8.0,8.0,8.0, negative
129,5.0,5.0,9.0,8.0,8.0,8.0, negative
130,8.0,5.0,9.0,0.0,6.0,7.0, negative
131,7.0,5.0,9.0,8.0,6.0,7.0, negative
132,9.0,6.0,9.0,7.0,8.0,0.0, negative
133,8.0,3.0,9.0,7.0,8.0,8.0, negative
134,5.0,7.0,0.0,7.0,7.0,8.0, negative
135,9.0,6.0,9.0,9.0,9.0,0.0, negative
136,7.0,6.0,9.0,8.0,7.0,8.0, negative
137,9.0,7.0,9.0,8.0,8.0,9.0, negative
138,9.0,6.0,9.0,0.0,7.0,7.0, negative
139,6.0,4.0,9.0,0.0,5.0,3.0, negative
140,8.0,5.0,9.0,5.0,7.0,7.0, negative
141,8.0,7.0,0.0,4.0,5.0,0.0, negative
142,7.0,6.0,0.0,7.0,6.0,4.0, negative
143,8.0,5.0,0.0,6.0,6.0,0.0, negative
144,7.0,7.0,0.0,8.0,6.0,1.0, negative
145,7.0,6.0,0.0,8.0,5.0,3.0, negative
