@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/winequality-red-4/EWD3winequality-red-4-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
0,6.0,1.0,5.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,2.0,' negativ
1,2.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,1.0,1.0,' negativ
2,3.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,1.0,' negativ
3,2.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,' negativ
4,3.0,4.0,1.0,1.0,2.0,7.0,5.0,6.0,3.0,3.0,1.0,' negativ
5,3.0,4.0,1.0,2.0,2.0,7.0,5.0,6.0,3.0,3.0,1.0,' negativ
6,3.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,5.0,1.0,1.0,' negativ
7,3.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,' negativ
8,3.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,' negativ
9,2.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,1.0,' negativ
10,2.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,2.0,' negativ
11,1.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,1.0,3.0,' negativ
12,2.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,5.0,2.0,3.0,' negativ
13,2.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,5.0,2.0,3.0,' negativ
14,3.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,' negativ
15,3.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,' negativ
16,2.0,4.0,0.0,1.0,0.0,3.0,1.0,5.0,5.0,1.0,1.0,' negativ
17,2.0,5.0,1.0,3.0,1.0,7.0,3.0,5.0,4.0,2.0,1.0,' negativ
18,2.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,' negativ
19,2.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,1.0,' negativ
20,3.0,5.0,2.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,' positiv
21,3.0,2.0,6.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,3.0,' negativ
22,2.0,3.0,7.0,0.0,7.0,3.0,2.0,5.0,3.0,5.0,1.0,' negativ
23,1.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,6.0,2.0,3.0,' negativ
24,2.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,1.0,4.0,' negativ
25,3.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,' negativ
26,2.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,' negativ
27,3.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,' negativ
28,2.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,1.0,' negativ
29,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,' negativ
30,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,' negativ
31,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,1.0,8.0,' negativ
32,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,2.0,9.0,' negativ
33,2.0,3.0,2.0,0.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,' negativ
34,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,3.0,' negativ
35,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,' negativ
36,2.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,5.0,2.0,3.0,' negativ
37,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,' negativ
38,2.0,4.0,2.0,4.0,0.0,5.0,4.0,5.0,5.0,0.0,1.0,' negativ
39,2.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,3.0,' negativ
40,2.0,5.0,2.0,0.0,5.0,2.0,2.0,4.0,2.0,7.0,1.0,' negativ
41,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,' negativ
42,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,' negativ
43,1.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,6.0,1.0,1.0,' negativ
44,2.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,' negativ
45,2.0,4.0,3.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,' negativ
46,6.0,1.0,6.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,3.0,' negativ
47,2.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,1.0,' negativ
48,2.0,4.0,3.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,' negativ
49,5.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,' negativ
50,3.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,' negativ
51,2.0,4.0,3.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,' negativ
52,4.0,6.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,2.0,' negativ
53,2.0,3.0,2.0,1.0,0.0,4.0,2.0,3.0,5.0,1.0,3.0,' negativ
54,2.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,6.0,1.0,4.0,' negativ
