@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/yeast4/EWD3yeast4-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,5.0,3.0,4.0,1.0,0.0,0.0,7.0,2.0,' negativ
1,4.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,' negativ
2,4.0,4.0,3.0,6.0,0.0,0.0,7.0,2.0,' negativ
3,4.0,3.0,4.0,2.0,0.0,0.0,7.0,3.0,' negativ
4,4.0,4.0,5.0,3.0,0.0,0.0,6.0,2.0,' negativ
5,3.0,2.0,4.0,2.0,0.0,0.0,7.0,2.0,' negativ
6,3.0,3.0,4.0,3.0,0.0,0.0,7.0,2.0,' negativ
7,5.0,3.0,3.0,4.0,0.0,0.0,7.0,2.0,' negativ
8,6.0,4.0,3.0,1.0,0.0,0.0,6.0,2.0,' negativ
9,4.0,2.0,3.0,1.0,0.0,0.0,6.0,3.0,' negativ
10,4.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,' negativ
11,5.0,5.0,4.0,2.0,0.0,0.0,6.0,2.0,' negativ
12,3.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0,' negativ
13,3.0,3.0,3.0,2.0,0.0,0.0,6.0,2.0,' negativ
14,4.0,4.0,3.0,5.0,0.0,0.0,7.0,2.0,' negativ
15,5.0,3.0,4.0,1.0,0.0,0.0,6.0,2.0,' negativ
16,7.0,8.0,1.0,3.0,0.0,0.0,7.0,3.0,' negativ
17,4.0,4.0,2.0,1.0,0.0,0.0,7.0,3.0,' negativ
18,3.0,5.0,5.0,1.0,0.0,0.0,7.0,4.0,' negativ
19,2.0,4.0,3.0,4.0,0.0,0.0,6.0,2.0,' negativ
20,7.0,7.0,2.0,2.0,0.0,0.0,5.0,2.0,' negativ
21,6.0,5.0,3.0,3.0,0.0,0.0,7.0,2.0,' negativ
22,3.0,3.0,4.0,1.0,0.0,0.0,7.0,2.0,' negativ
23,5.0,4.0,4.0,3.0,0.0,0.0,7.0,2.0,' negativ
24,3.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0,' negativ
25,2.0,2.0,4.0,1.0,0.0,0.0,6.0,2.0,' negativ
26,4.0,2.0,4.0,3.0,0.0,0.0,6.0,3.0,' negativ
27,4.0,2.0,3.0,2.0,0.0,0.0,6.0,2.0,' negativ
28,7.0,5.0,3.0,2.0,0.0,0.0,7.0,2.0,' negativ
29,3.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,' negativ
30,4.0,2.0,3.0,2.0,0.0,0.0,7.0,2.0,' negativ
