@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/glass-0-6_vs_5/KBN3glass-0-6_vs_5-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,2.0,2.0,5.0,3.0,7.0,6.0,3.0,0.0,0.0,' negativ
1,5.0,6.0,8.0,0.0,3.0,2.0,5.0,0.0,0.0,' negativ
2,5.0,3.0,8.0,1.0,4.0,2.0,7.0,0.0,0.0,' negativ
3,2.0,3.0,7.0,3.0,6.0,5.0,2.0,0.0,2.0,' negativ
4,5.0,4.0,6.0,3.0,4.0,2.0,5.0,0.0,0.0,' negativ
5,2.0,2.0,6.0,3.0,8.0,5.0,2.0,0.0,0.0,' negativ
6,2.0,3.0,5.0,4.0,5.0,6.0,3.0,0.0,0.0,' negativ
7,3.0,4.0,4.0,3.0,4.0,6.0,4.0,0.0,0.0,' negativ
8,0.0,2.0,4.0,3.0,7.0,6.0,2.0,0.0,5.0,' negativ
9,4.0,5.0,6.0,4.0,3.0,2.0,3.0,3.0,0.0,' negativ
10,2.0,5.0,6.0,4.0,6.0,5.0,2.0,0.0,0.0,' negativ
11,2.0,0.0,7.0,3.0,7.0,6.0,3.0,0.0,0.0,' negativ
12,2.0,3.0,5.0,3.0,6.0,5.0,3.0,0.0,0.0,' negativ
13,2.0,1.0,5.0,3.0,8.0,5.0,3.0,0.0,0.0,' negativ
14,5.0,4.0,8.0,1.0,3.0,3.0,6.0,0.0,0.0,' negativ
15,3.0,6.0,6.0,4.0,4.0,5.0,2.0,0.0,0.0,' negativ
16,2.0,1.0,6.0,4.0,7.0,6.0,3.0,0.0,0.0,' negativ
17,2.0,1.0,5.0,3.0,7.0,6.0,4.0,0.0,0.0,' negativ
18,5.0,2.0,7.0,2.0,4.0,3.0,6.0,0.0,3.0,' negativ
19,1.0,1.0,6.0,5.0,7.0,6.0,2.0,0.0,4.0,' negativ
20,2.0,1.0,5.0,3.0,7.0,6.0,3.0,1.0,4.0,' negativ
21,2.0,3.0,8.0,3.0,7.0,6.0,2.0,0.0,0.0,' negativ
22,5.0,2.0,7.0,2.0,4.0,3.0,6.0,0.0,3.0,' negativ
23,2.0,1.0,5.0,4.0,7.0,5.0,3.0,0.0,0.0,' negativ
24,3.0,5.0,5.0,4.0,3.0,5.0,4.0,1.0,0.0,' negativ
25,3.0,2.0,4.0,3.0,6.0,5.0,4.0,0.0,3.0,' negativ
26,5.0,3.0,8.0,2.0,3.0,3.0,5.0,0.0,2.0,' negativ
