@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/poker-8_vs_6/KBN1poker-8_vs_6-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
2,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,' negativ
3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
4,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
5,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
6,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
7,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,' negativ
8,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
9,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,' negativ
10,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,' negativ
11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
12,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,' negativ
13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
14,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,' negativ
15,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,' negativ
16,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,' negativ
17,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,' negativ
18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
19,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,' negativ
20,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,' negativ
21,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,' negativ
22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
23,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,' negativ
24,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,' negativ
25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
26,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
27,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
28,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,' negativ
29,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
30,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,' negativ
31,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,' negativ
32,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,' negativ
33,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,' negativ
34,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
35,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,' negativ
36,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
37,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,' negativ
38,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,' negativ
39,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,' negativ
40,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negativ
41,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,' negativ
42,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,' negativ
43,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,' negativ
44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,' negativ
45,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,' negativ
46,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,' negativ
47,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,' negativ
48,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
49,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
50,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
51,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,' negativ
52,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,' negativ
53,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,' positiv
54,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,' negativ
55,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,' negativ
56,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
57,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,' negativ
58,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,' negativ
59,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,' negativ
60,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,' negativ
61,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
62,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,' negativ
63,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,' negativ
64,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,' negativ
65,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
66,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,' negativ
67,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,' negativ
68,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
69,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
