,0,1,2,3,4,5,6,7,8,Class
0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0, positive
1,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0, positive
2,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0, positive
3,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0, positive
4,2.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0, positive
5,1.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0, positive
6,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0, positive
7,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0, positive
8,1.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0, positive
9,2.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0, positive
10,1.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0, positive
11,1.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0, positive
12,1.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0, positive
13,1.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0, negative
14,1.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0, negative
15,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0, negative
16,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0, negative
17,1.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0, negative
18,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0, negative
19,3.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0, negative
20,0.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,4.0, negative
21,1.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0, negative
22,0.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0, negative
23,1.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0, negative
24,0.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
25,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
26,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0, negative
27,4.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0, negative
28,2.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0, negative
29,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
30,2.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0, negative
31,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0, negative
32,0.0,3.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0, negative
33,2.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,3.0, negative
34,1.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0, negative
35,1.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0, negative
36,0.0,4.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0, negative
