,0,1,2,3,4,5,6,7,8,Class
0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0, negative
1,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0, negative
2,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0, negative
3,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0, negative
4,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0, negative
5,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0, negative
6,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0, negative
7,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0, negative
8,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0, negative
9,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0, negative
10,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0, negative
11,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0, negative
12,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
13,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0, negative
14,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0, negative
15,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0, negative
16,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0, negative
17,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0, negative
18,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0, negative
19,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0, negative
20,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0, negative
21,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0, negative
22,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0, negative
23,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0, negative
24,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0, negative
25,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0, negative
26,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0, negative
27,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
28,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0, negative
29,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0, negative
