@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ1_arff/glass-0-1-2-3_vs_4-5-6/EFQ1glass-0-1-2-3_vs_4-5-6-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
1,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,' negativ
2,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
3,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
4,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
5,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,' negativ
6,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
7,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
9,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
10,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
11,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,' negativ
12,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
13,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
14,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
15,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
16,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
17,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,' negativ
18,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,' negativ
19,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,' negativ
20,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,' negativ
21,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
22,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,' negativ
23,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,' negativ
25,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
26,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,' negativ
27,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
28,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,' negativ
29,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
30,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,' negativ
31,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,' negativ
32,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,' positiv
33,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,' positiv
34,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,' positiv
35,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,' positiv
36,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,' positiv
37,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' positiv
38,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
39,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,' positiv
40,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,' positiv
41,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,' positiv
42,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' positiv
43,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,' positiv
44,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,' positiv
45,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,' positiv
46,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,' positiv
47,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,' positiv
48,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,' positiv
49,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,' positiv
50,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' positiv
51,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' positiv
52,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,' positiv
53,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' positiv
54,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,' positiv
55,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,' positiv
56,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,' positiv
57,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,' positiv
58,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,' positiv
59,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
60,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,' positiv
61,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' positiv
62,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,' positiv
63,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,' positiv
64,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,' positiv
65,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,' positiv
66,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
67,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
68,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,' positiv
69,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,' positiv
70,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,' positiv
71,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,' positiv
72,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,' positiv
73,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
74,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
75,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,' positiv
76,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,' positiv
77,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,' positiv
78,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,' positiv
79,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,' positiv
80,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,' positiv
81,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' positiv
82,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,' positiv
