@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/flare-F/EWD3flare-F-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
1,2.0,3.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
2,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,' negativ
3,4.0,6.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,' negativ
4,4.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
5,6.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,5.0,2.0,0.0,' negativ
6,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
7,8.0,6.0,9.0,9.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,' negativ
8,6.0,6.0,9.0,9.0,0.0,9.0,9.0,0.0,6.0,9.0,0.0,' negativ
9,6.0,6.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,' negativ
10,2.0,0.0,9.0,9.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,' negativ
11,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,' negativ
12,6.0,0.0,0.0,5.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,' negativ
13,2.0,6.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,' negativ
14,2.0,0.0,0.0,5.0,0.0,9.0,9.0,0.0,1.0,0.0,0.0,' negativ
15,2.0,0.0,0.0,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,' negativ
16,6.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,' negativ
17,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,' negativ
18,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
19,2.0,3.0,0.0,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,' negativ
20,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
21,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
22,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
23,4.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
24,4.0,6.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
25,2.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
26,4.0,3.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
27,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
28,2.0,3.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
29,9.0,3.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
30,2.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
31,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,' negativ
32,2.0,3.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
33,2.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
34,4.0,0.0,9.0,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,' negativ
35,2.0,3.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,' negativ
