,0,1,2,3,4,5,6,7,Class
0,5.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0, negative
1,4.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0, negative
2,3.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0, negative
3,8.0,6.0,3.0,2.0,0.0,0.0,4.0,0.0, negative
4,3.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0, negative
5,5.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0, negative
6,4.0,3.0,7.0,5.0,0.0,0.0,4.0,0.0, negative
7,4.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0, negative
8,4.0,4.0,7.0,5.0,0.0,0.0,3.0,0.0, negative
9,3.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0, negative
10,3.0,1.0,7.0,8.0,0.0,0.0,3.0,0.0, negative
11,4.0,2.0,6.0,3.0,0.0,0.0,4.0,0.0, negative
12,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0, negative
13,3.0,5.0,6.0,7.0,0.0,0.0,4.0,2.0, negative
14,6.0,3.0,5.0,4.0,0.0,0.0,3.0,0.0, negative
15,4.0,4.0,5.0,7.0,0.0,0.0,4.0,0.0, negative
16,2.0,3.0,6.0,8.0,0.0,0.0,5.0,0.0, negative
17,3.0,3.0,5.0,6.0,0.0,0.0,4.0,0.0, negative
18,4.0,3.0,5.0,5.0,0.0,0.0,4.0,0.0, negative
19,3.0,4.0,6.0,8.0,0.0,0.0,3.0,0.0, negative
20,1.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0, negative
21,3.0,2.0,7.0,4.0,0.0,0.0,2.0,0.0, negative
22,2.0,3.0,7.0,1.0,0.0,0.0,4.0,0.0, negative
23,2.0,2.0,9.0,3.0,0.0,0.0,3.0,0.0, negative
24,5.0,2.0,8.0,1.0,0.0,0.0,3.0,0.0, negative
25,4.0,4.0,5.0,8.0,0.0,0.0,5.0,1.0, negative
26,2.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0, negative
27,3.0,2.0,6.0,5.0,0.0,0.0,3.0,0.0, negative
28,2.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0, negative
29,3.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0, negative
30,4.0,5.0,1.0,1.0,0.0,0.0,6.0,0.0, negative
31,3.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0, negative
32,7.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0, negative
33,5.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0, negative
34,3.0,3.0,6.0,9.0,0.0,0.0,4.0,2.0, negative
35,4.0,4.0,6.0,1.0,0.0,0.0,4.0,0.0, negative
36,2.0,9.0,2.0,4.0,0.0,0.0,3.0,0.0, negative
37,4.0,5.0,5.0,6.0,0.0,0.0,3.0,0.0, negative
38,4.0,4.0,4.0,1.0,0.0,0.0,5.0,0.0, negative
39,3.0,3.0,5.0,5.0,0.0,0.0,3.0,0.0, negative
40,5.0,3.0,6.0,4.0,0.0,0.0,5.0,1.0, negative
41,6.0,1.0,8.0,2.0,0.0,0.0,9.0,0.0, negative
42,3.0,1.0,7.0,6.0,0.0,0.0,2.0,6.0, negative
43,4.0,6.0,5.0,1.0,0.0,0.0,4.0,0.0, negative
44,3.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0, negative
45,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0, negative
46,5.0,4.0,5.0,5.0,0.0,0.0,4.0,1.0, negative
47,3.0,3.0,6.0,8.0,0.0,0.0,4.0,0.0, negative
48,2.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0, negative
49,2.0,1.0,4.0,7.0,0.0,0.0,4.0,0.0, negative
50,3.0,3.0,5.0,6.0,0.0,0.0,5.0,0.0, negative
51,3.0,2.0,8.0,2.0,0.0,0.0,6.0,0.0, negative
52,8.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0, negative
53,7.0,6.0,5.0,2.0,0.0,0.0,6.0,0.0, negative
54,9.0,6.0,1.0,5.0,0.0,0.0,4.0,1.0, negative
55,8.0,5.0,2.0,9.0,0.0,0.0,3.0,4.0, negative
56,7.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0, negative
57,7.0,8.0,4.0,2.0,0.0,0.0,3.0,0.0, negative
58,9.0,5.0,1.0,3.0,0.0,0.0,6.0,1.0, negative
59,7.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0, negative
60,7.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0, negative
61,2.0,2.0,2.0,4.0,0.0,0.0,3.0,4.0, negative
62,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0, negative
63,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0, negative
64,4.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0, negative
65,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0, negative
66,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0, negative
67,2.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0, negative
68,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0, negative
69,3.0,2.0,3.0,3.0,0.0,0.0,5.0,5.0, negative
70,3.0,2.0,2.0,3.0,0.0,0.0,5.0,0.0, negative
71,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0, negative
72,4.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0, negative
73,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0, negative
74,2.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0, negative
75,4.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0, negative
76,4.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0, negative
77,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0, negative
78,2.0,5.0,2.0,1.0,0.0,0.0,6.0,0.0, negative
79,4.0,1.0,3.0,5.0,0.0,0.0,3.0,9.0, negative
80,3.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0, negative
81,1.0,3.0,4.0,2.0,0.0,0.0,4.0,1.0, negative
82,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0, negative
83,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0, negative
84,3.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0, negative
85,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0, negative
86,5.0,5.0,3.0,1.0,0.0,0.0,5.0,0.0, negative
87,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0, negative
88,2.0,7.0,2.0,2.0,0.0,0.0,4.0,3.0, negative
89,4.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0, negative
90,7.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0, positive
91,8.0,7.0,7.0,2.0,0.0,0.0,6.0,0.0, positive
92,4.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0, positive
