@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/kr-vs-k-one_vs_fifteen/EWD3kr-vs-k-one_vs_fifteen-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,5.0,0.0,2.0,0.0,1.0,' positiv
1,0.0,5.0,1.0,4.0,0.0,3.0,' positiv
2,0.0,5.0,2.0,2.0,0.0,1.0,' positiv
3,0.0,5.0,2.0,9.0,0.0,0.0,' positiv
4,0.0,5.0,4.0,4.0,0.0,3.0,' positiv
5,0.0,5.0,5.0,4.0,0.0,3.0,' positiv
6,0.0,5.0,7.0,2.0,0.0,1.0,' positiv
7,0.0,9.0,8.0,2.0,1.0,0.0,' positiv
8,0.0,9.0,8.0,7.0,1.0,0.0,' positiv
9,0.0,9.0,4.0,5.0,2.0,0.0,' positiv
10,0.0,9.0,4.0,7.0,2.0,0.0,' positiv
11,3.0,9.0,0.0,4.0,4.0,0.0,' positiv
12,3.0,9.0,0.0,5.0,4.0,0.0,' positiv
13,3.0,9.0,5.0,8.0,5.0,0.0,' positiv
14,3.0,9.0,5.0,9.0,5.0,0.0,' positiv
15,6.0,0.0,8.0,1.0,5.0,3.0,' negativ
16,6.0,0.0,8.0,1.0,7.0,8.0,' negativ
17,6.0,0.0,8.0,2.0,7.0,5.0,' negativ
18,6.0,0.0,8.0,2.0,8.0,5.0,' negativ
19,6.0,0.0,8.0,4.0,9.0,5.0,' negativ
20,6.0,0.0,8.0,4.0,9.0,6.0,' negativ
21,6.0,0.0,8.0,4.0,7.0,8.0,' negativ
22,6.0,0.0,8.0,4.0,8.0,6.0,' negativ
23,6.0,0.0,8.0,4.0,8.0,8.0,' negativ
24,6.0,0.0,8.0,7.0,5.0,3.0,' negativ
25,6.0,0.0,8.0,7.0,8.0,5.0,' negativ
26,6.0,0.0,8.0,8.0,2.0,3.0,' negativ
27,6.0,0.0,8.0,8.0,7.0,3.0,' negativ
28,6.0,0.0,8.0,8.0,7.0,6.0,' negativ
29,6.0,0.0,8.0,8.0,7.0,8.0,' negativ
30,6.0,0.0,8.0,9.0,9.0,5.0,' negativ
31,6.0,0.0,8.0,9.0,7.0,5.0,' negativ
32,6.0,0.0,0.0,0.0,2.0,1.0,' negativ
33,6.0,0.0,0.0,0.0,5.0,6.0,' negativ
34,6.0,0.0,0.0,0.0,9.0,6.0,' negativ
35,6.0,0.0,0.0,0.0,9.0,8.0,' negativ
36,6.0,0.0,0.0,1.0,7.0,5.0,' negativ
37,6.0,0.0,0.0,2.0,7.0,6.0,' negativ
38,6.0,0.0,0.0,4.0,8.0,5.0,' negativ
39,6.0,0.0,0.0,4.0,8.0,6.0,' negativ
40,6.0,0.0,0.0,5.0,5.0,1.0,' negativ
41,6.0,0.0,0.0,5.0,5.0,5.0,' negativ
42,6.0,0.0,0.0,7.0,7.0,5.0,' negativ
43,6.0,0.0,0.0,8.0,2.0,1.0,' negativ
