@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-1_vs_5/KBN3ecoli-0-1_vs_5-5-1tst.dat

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attrClass {' negative',' positive'}
@data
2.0,1.0,1.0,3.0,1.0,1.0,' negativ
1.0,2.0,1.0,2.0,0.0,1.0,' negativ
1.0,1.0,1.0,4.0,0.0,0.0,' negativ
1.0,1.0,1.0,2.0,2.0,2.0,' negativ
1.0,0.0,1.0,2.0,1.0,2.0,' negativ
1.0,1.0,1.0,1.0,1.0,2.0,' negativ
1.0,1.0,1.0,1.0,0.0,1.0,' negativ
1.0,2.0,1.0,2.0,1.0,2.0,' negativ
0.0,0.0,1.0,2.0,1.0,2.0,' negativ
2.0,1.0,1.0,1.0,1.0,2.0,' negativ
2.0,1.0,1.0,2.0,1.0,1.0,' negativ
1.0,2.0,1.0,2.0,2.0,2.0,' negativ
1.0,3.0,1.0,2.0,2.0,2.0,' negativ
0.0,2.0,1.0,2.0,2.0,2.0,' negativ
2.0,2.0,1.0,1.0,1.0,1.0,' negativ
3.0,3.0,1.0,1.0,1.0,1.0,' negativ
2.0,2.0,1.0,3.0,1.0,2.0,' negativ
1.0,1.0,1.0,0.0,0.0,0.0,' negativ
1.0,1.0,1.0,2.0,2.0,2.0,' negativ
1.0,2.0,1.0,2.0,0.0,1.0,' negativ
1.0,1.0,1.0,2.0,1.0,1.0,' negativ
0.0,2.0,1.0,2.0,1.0,2.0,' negativ
1.0,2.0,1.0,1.0,1.0,2.0,' negativ
0.0,3.0,1.0,2.0,4.0,1.0,' negativ
3.0,2.0,1.0,2.0,4.0,4.0,' negativ
2.0,3.0,1.0,2.0,4.0,4.0,' negativ
4.0,2.0,1.0,2.0,3.0,3.0,' negativ
0.0,3.0,1.0,1.0,4.0,4.0,' negativ
4.0,2.0,1.0,2.0,3.0,0.0,' negativ
1.0,3.0,1.0,1.0,4.0,0.0,' negativ
4.0,2.0,1.0,3.0,4.0,4.0,' negativ
1.0,2.0,1.0,2.0,4.0,4.0,' negativ
4.0,0.0,1.0,4.0,0.0,3.0,' negativ
3.0,2.0,1.0,3.0,3.0,3.0,' negativ
1.0,2.0,1.0,3.0,0.0,0.0,' negativ
4.0,3.0,1.0,2.0,3.0,3.0,' negativ
0.0,2.0,1.0,3.0,0.0,3.0,' negativ
2.0,2.0,1.0,2.0,4.0,3.0,' negativ
0.0,0.0,1.0,3.0,3.0,3.0,' negativ
1.0,1.0,1.0,3.0,4.0,4.0,' negativ
2.0,2.0,1.0,3.0,4.0,3.0,' negativ
0.0,2.0,1.0,2.0,3.0,1.0,' negativ
3.0,2.0,1.0,0.0,0.0,1.0,' negativ
3.0,4.0,1.0,4.0,2.0,1.0,' positiv
3.0,2.0,1.0,3.0,2.0,1.0,' positiv
2.0,4.0,1.0,4.0,1.0,1.0,' positiv
0.0,4.0,0.0,4.0,3.0,2.0,' positiv
4.0,3.0,1.0,4.0,0.0,1.0,' positiv
3.0,3.0,1.0,3.0,1.0,1.0,' positiv
3.0,4.0,1.0,4.0,0.0,1.0,' positiv
3.0,4.0,1.0,2.0,1.0,1.0,' positiv
4.0,0.0,1.0,3.0,2.0,1.0,' positiv
4.0,4.0,1.0,4.0,3.0,1.0,' positiv
4.0,4.0,1.0,4.0,3.0,0.0,' positiv
4.0,3.0,1.0,4.0,2.0,0.0,' positiv
4.0,4.0,1.0,4.0,2.0,0.0,' positiv
3.0,4.0,1.0,4.0,2.0,1.0,' positiv
2.0,3.0,1.0,4.0,1.0,2.0,' positiv
3.0,3.0,1.0,0.0,1.0,1.0,' positiv
3.0,3.0,1.0,4.0,1.0,1.0,' positiv
3.0,2.0,1.0,4.0,2.0,1.0,' positiv
4.0,4.0,1.0,3.0,2.0,1.0,' positiv
3.0,3.0,1.0,4.0,0.0,0.0,' positiv
