,0,1,2,3,4,5,6,7,8,9,Class
0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0, negative
1,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0, negative
2,1.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0, negative
3,1.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0, negative
4,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0, negative
5,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0, negative
6,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0, negative
7,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0, negative
8,0.0,2.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0, positive
9,0.0,0.0,0.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0, positive
10,2.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0, negative
11,2.0,2.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0, negative
12,2.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0, negative
13,2.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0, negative
14,2.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0, negative
15,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0, negative
16,2.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0, negative
17,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0, negative
18,2.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0, negative
19,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0, negative
20,0.0,1.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0, positive
21,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0, negative
22,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0, negative
23,2.0,2.0,0.0,1.0,3.0,8.0,0.0,1.0,1.0,1.0, negative
24,2.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0, negative
25,0.0,3.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0, positive
26,0.0,3.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0, positive
27,0.0,1.0,0.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0, positive
28,2.0,3.0,1.0,1.0,4.0,8.0,0.0,1.0,1.0,1.0, negative
29,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0, negative
30,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0, negative
31,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0, negative
32,2.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0, negative
33,2.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0, negative
34,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0, negative
35,1.0,2.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0, negative
