,0,1,2,3,4,5,6,Class
0,4.0,5.0,1.0,1.0,2.0,2.0,3.0, negative
1,3.0,2.0,1.0,1.0,4.0,5.0,5.0, negative
2,3.0,2.0,1.0,1.0,2.0,3.0,4.0, negative
3,1.0,1.0,1.0,1.0,3.0,3.0,4.0, negative
4,4.0,4.0,1.0,1.0,3.0,4.0,3.0, negative
5,4.0,2.0,1.0,1.0,5.0,3.0,4.0, negative
6,2.0,0.0,1.0,1.0,3.0,2.0,3.0, negative
7,5.0,1.0,1.0,1.0,4.0,3.0,4.0, negative
8,4.0,4.0,1.0,1.0,6.0,0.0,5.0, negative
9,5.0,3.0,1.0,1.0,3.0,2.0,0.0, negative
10,5.0,3.0,1.0,1.0,3.0,2.0,3.0, negative
11,6.0,3.0,1.0,1.0,1.0,3.0,3.0, negative
12,4.0,2.0,1.0,1.0,0.0,3.0,4.0, negative
13,6.0,5.0,1.0,1.0,2.0,2.0,3.0, negative
14,2.0,5.0,1.0,1.0,7.0,3.0,4.0, negative
15,2.0,0.0,1.0,1.0,3.0,3.0,4.0, negative
16,4.0,2.0,1.0,1.0,3.0,0.0,2.0, negative
17,4.0,4.0,1.0,1.0,6.0,0.0,2.0, negative
18,5.0,4.0,1.0,1.0,5.0,1.0,2.0, negative
19,2.0,1.0,1.0,1.0,2.0,3.0,4.0, negative
20,1.0,1.0,1.0,1.0,3.0,3.0,3.0, negative
21,1.0,2.0,1.0,1.0,3.0,1.0,0.0, negative
22,7.0,4.0,1.0,1.0,4.0,9.0,8.0, negative
23,3.0,4.0,1.0,1.0,6.0,9.0,0.0, negative
24,5.0,3.0,1.0,1.0,0.0,8.0,0.0, negative
25,5.0,3.0,1.0,1.0,4.0,0.0,8.0, negative
26,8.0,3.0,1.0,1.0,4.0,7.0,0.0, negative
27,3.0,5.0,1.0,1.0,2.0,8.0,0.0, negative
28,7.0,5.0,1.0,1.0,4.0,8.0,7.0, negative
29,5.0,3.0,1.0,1.0,5.0,8.0,8.0, negative
30,3.0,0.0,1.0,1.0,6.0,9.0,8.0, negative
31,8.0,3.0,1.0,1.0,5.0,9.0,8.0, negative
32,3.0,3.0,1.0,1.0,3.0,9.0,8.0, negative
33,7.0,5.0,1.0,1.0,7.0,8.0,8.0, negative
34,7.0,4.0,1.0,1.0,5.0,7.0,5.0, negative
35,5.0,0.0,1.0,1.0,6.0,7.0,6.0, negative
36,1.0,5.0,1.0,1.0,8.0,6.0,6.0, negative
37,4.0,4.0,1.0,1.0,6.0,7.0,7.0, negative
38,5.0,4.0,1.0,1.0,4.0,8.0,6.0, negative
39,7.0,4.0,1.0,1.0,8.0,8.0,7.0, negative
40,8.0,2.0,1.0,1.0,6.0,8.0,7.0, negative
41,0.0,4.0,1.0,1.0,3.0,7.0,1.0, negative
42,8.0,4.0,1.0,1.0,7.0,0.0,9.0, negative
43,7.0,7.0,1.0,1.0,7.0,4.0,2.0, positive
44,8.0,9.0,1.0,1.0,9.0,6.0,2.0, positive
45,9.0,5.0,1.0,1.0,9.0,6.0,0.0, positive
46,6.0,9.0,1.0,1.0,8.0,4.0,3.0, positive
47,7.0,6.0,1.0,1.0,8.0,0.0,0.0, positive
48,9.0,4.0,1.0,1.0,5.0,6.0,3.0, positive
49,7.0,4.0,1.0,1.0,5.0,8.0,7.0, positive
50,8.0,5.0,0.0,0.0,0.0,5.0,0.0, positive
51,1.0,2.0,0.0,1.0,4.0,9.0,8.0, positive
52,9.0,6.0,1.0,1.0,9.0,0.0,2.0, positive
53,7.0,9.0,1.0,1.0,8.0,0.0,2.0, positive
54,7.0,8.0,1.0,1.0,4.0,3.0,3.0, positive
55,7.0,9.0,1.0,1.0,8.0,6.0,3.0, positive
56,8.0,0.0,1.0,1.0,6.0,6.0,2.0, positive
57,8.0,8.0,1.0,1.0,9.0,6.0,0.0, positive
58,8.0,8.0,1.0,1.0,8.0,6.0,1.0, positive
59,7.0,8.0,1.0,1.0,9.0,5.0,2.0, positive
60,6.0,6.0,1.0,1.0,8.0,3.0,4.0, positive
61,7.0,4.0,1.0,1.0,7.0,6.0,3.0, positive
62,7.0,5.0,1.0,1.0,0.0,3.0,2.0, positive
63,1.0,8.0,0.0,1.0,8.0,6.0,5.0, positive
64,8.0,5.0,1.0,1.0,8.0,4.0,1.0, positive
65,7.0,4.0,1.0,1.0,8.0,5.0,2.0, positive
66,8.0,7.0,1.0,1.0,7.0,5.0,3.0, positive
