%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 843
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative'}

@data
0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
1,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
2,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,' negative'
3,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negative'
4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,' negative'
5,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,' negative'
6,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,' negative'
7,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
8,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
9,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,' negative'
10,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
11,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
12,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
13,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
14,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,' negative'
15,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negative'
16,4.0,4.0,0.0,2.0,0.0,0.0,4.0,2.0,' negative'
17,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negative'
18,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
19,3.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
20,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
21,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,' negative'
22,2.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
23,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,' negative'
24,4.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
25,4.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
26,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
27,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
28,3.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,' negative'
29,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
30,3.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,' negative'
31,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
32,1.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,' negative'
33,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
34,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
35,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
36,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
37,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,' negative'
38,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,' negative'
39,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
40,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,' negative'
41,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
42,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
43,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,' negative'
44,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,' negative'
45,2.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,' negative'
46,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,' negative'
47,1.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,' negative'
48,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
49,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,' negative'
50,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,' negative'
51,1.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,' negative'
52,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,' negative'
53,1.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,' negative'
54,1.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,' negative'
55,1.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,' negative'
56,1.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,' negative'
57,2.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,' negative'
58,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,' negative'
59,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
60,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
61,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,' negative'
62,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,' negative'
63,3.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,' negative'
64,2.0,3.0,0.0,2.0,0.0,0.0,4.0,1.0,' negative'
65,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negative'
66,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,' negative'
67,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
68,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
69,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
70,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,' negative'
71,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
72,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
73,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,' negative'
74,2.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,' negative'
75,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,' negative'
76,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
77,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,' negative'
78,2.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,' negative'
79,3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,' negative'
80,2.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,' negative'
81,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
82,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
83,1.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,' negative'
84,1.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,' negative'
85,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,' negative'
86,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negative'
87,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,' negative'
88,0.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,' negative'
89,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
90,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
91,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
92,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
93,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,' negative'
94,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,' negative'
95,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
96,1.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,' negative'
97,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
98,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,' negative'
99,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
100,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,' negative'
101,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,' negative'
102,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
103,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
104,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
105,0.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
106,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,' negative'
107,0.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,' negative'
108,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
109,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
110,1.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,' negative'
111,1.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0,' negative'
112,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
113,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
114,0.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,' negative'
115,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
116,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,' negative'
117,3.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,' negative'
118,2.0,3.0,0.0,2.0,0.0,0.0,4.0,1.0,' negative'
119,1.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,' negative'
120,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negative'
121,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,' negative'
122,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,' negative'
123,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,' negative'
124,3.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,' negative'
125,3.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,' negative'
126,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,' negative'
127,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,' negative'
128,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
129,2.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,' negative'
130,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,' negative'
131,1.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,' negative'
132,2.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,' negative'
133,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
134,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
135,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
136,2.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,' negative'
137,3.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
138,1.0,1.0,3.0,3.0,0.0,0.0,4.0,1.0,' negative'
139,3.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
140,3.0,3.0,2.0,1.0,0.0,0.0,4.0,3.0,' negative'
141,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
142,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,' negative'
143,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
144,0.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,' negative'
145,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
146,4.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
147,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
148,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,' negative'
149,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
150,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
151,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,' negative'
152,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,' negative'
153,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,' negative'
154,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,' negative'
155,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
156,1.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,' negative'
157,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
158,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
159,0.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,' negative'
160,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
161,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
162,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
163,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,' negative'
164,4.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
165,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
166,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
167,2.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,' negative'
168,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,' negative'
169,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
170,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
171,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
172,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
173,2.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
174,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
175,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,' negative'
176,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
177,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
178,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
179,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
180,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
181,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
182,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
183,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
184,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
185,3.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,' negative'
186,3.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
187,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,' negative'
188,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
189,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
190,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
191,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
192,2.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,' negative'
193,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
194,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,' negative'
195,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
196,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
197,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,' negative'
198,3.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,' negative'
199,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
200,3.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,' negative'
201,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,' negative'
202,4.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,' negative'
203,4.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,' negative'
204,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
205,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negative'
206,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,' negative'
207,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,' negative'
208,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negative'
209,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,' negative'
210,4.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,' negative'
211,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,' negative'
212,2.0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,' negative'
213,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,' negative'
214,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
215,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
216,3.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,' negative'
217,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
218,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,' negative'
219,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
220,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
221,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,' negative'
222,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
223,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,' negative'
224,4.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,' negative'
225,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
226,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
227,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,' negative'
228,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
229,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
230,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,' negative'
231,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,' negative'
232,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,' negative'
233,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,' negative'
234,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,' negative'
235,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
236,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,' negative'
237,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
