,0,1,2,3,4,5,6,7,8,y
0,9.0,1.0,9.0,2.0,1.0,2.0,7.0,0.0,0.0, negative
1,7.0,2.0,8.0,4.0,1.0,9.0,4.0,0.0,0.0, negative
2,0.0,0.0,8.0,3.0,4.0,9.0,3.0,0.0,9.0, negative
3,9.0,2.0,9.0,1.0,1.0,2.0,6.0,0.0,0.0, negative
4,5.0,0.0,9.0,4.0,3.0,9.0,4.0,0.0,7.0, negative
5,5.0,1.0,9.0,4.0,4.0,9.0,3.0,0.0,0.0, negative
6,9.0,0.0,9.0,2.0,2.0,3.0,7.0,0.0,5.0, negative
7,6.0,1.0,8.0,4.0,3.0,9.0,4.0,0.0,5.0, negative
8,9.0,1.0,9.0,2.0,1.0,3.0,6.0,0.0,3.0, negative
9,6.0,2.0,9.0,4.0,3.0,9.0,4.0,0.0,0.0, negative
10,5.0,0.0,8.0,5.0,5.0,9.0,4.0,0.0,1.0, negative
11,5.0,0.0,9.0,4.0,4.0,9.0,4.0,0.0,0.0, negative
12,7.0,2.0,9.0,3.0,3.0,2.0,4.0,0.0,0.0, negative
13,5.0,1.0,9.0,4.0,3.0,9.0,3.0,0.0,0.0, negative
14,9.0,3.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0, negative
15,7.0,1.0,9.0,5.0,1.0,8.0,5.0,0.0,0.0, negative
16,8.0,3.0,0.0,8.0,5.0,0.0,3.0,9.0,0.0, negative
17,4.0,3.0,0.0,7.0,5.0,0.0,4.0,9.0,0.0, negative
18,5.0,4.0,0.0,8.0,4.0,0.0,4.0,9.0,2.0, negative
19,5.0,4.0,0.0,9.0,4.0,0.0,5.0,4.0,0.0, negative
20,7.0,2.0,6.0,6.0,2.0,0.0,6.0,0.0,0.0, positive
21,7.0,4.0,0.0,1.0,5.0,0.0,9.0,0.0,0.0, positive
22,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0, positive
23,7.0,2.0,6.0,4.0,3.0,0.0,6.0,0.0,0.0, positive
24,6.0,3.0,5.0,6.0,2.0,0.0,5.0,0.0,0.0, positive
25,6.0,3.0,5.0,6.0,3.0,0.0,5.0,0.0,0.0, positive
26,1.0,3.0,4.0,5.0,7.0,0.0,2.0,0.0,0.0, positive
27,6.0,5.0,2.0,6.0,2.0,0.0,7.0,0.0,0.0, positive
28,7.0,3.0,0.0,8.0,3.0,0.0,9.0,0.0,0.0, positive
