,0,1,2,3,4,5,y
0,1.0,3.0,0.0,5.0,1.0,3.0, negative
1,4.0,0.0,0.0,6.0,7.0,9.0, negative
2,1.0,0.0,0.0,2.0,2.0,6.0, negative
3,3.0,6.0,0.0,2.0,1.0,4.0, negative
4,0.0,3.0,0.0,2.0,1.0,0.0, negative
5,4.0,5.0,0.0,2.0,3.0,7.0, negative
6,2.0,2.0,0.0,5.0,6.0,8.0, negative
7,3.0,2.0,0.0,6.0,4.0,8.0, negative
8,2.0,1.0,0.0,2.0,4.0,8.0, negative
9,5.0,5.0,0.0,1.0,4.0,8.0, negative
10,6.0,3.0,0.0,6.0,0.0,1.0, negative
11,0.0,2.0,0.0,4.0,6.0,1.0, negative
12,3.0,0.0,0.0,2.0,2.0,6.0, negative
13,1.0,1.0,0.0,1.0,5.0,8.0, negative
14,1.0,6.0,0.0,1.0,8.0,9.0, negative
15,3.0,2.0,0.0,6.0,3.0,7.0, negative
16,4.0,5.0,0.0,0.0,7.0,9.0, negative
17,2.0,2.0,0.0,5.0,7.0,9.0, negative
18,0.0,0.0,0.0,4.0,1.0,5.0, negative
19,4.0,1.0,0.0,3.0,2.0,6.0, negative
20,3.0,3.0,0.0,0.0,1.0,2.0, negative
21,2.0,3.0,0.0,0.0,2.0,6.0, negative
22,6.0,8.0,0.0,4.0,4.0,6.0, negative
23,3.0,0.0,0.0,7.0,2.0,5.0, negative
24,2.0,1.0,0.0,0.0,0.0,0.0, negative
25,4.0,4.0,0.0,6.0,1.0,2.0, negative
26,1.0,5.0,0.0,1.0,6.0,1.0, negative
27,0.0,3.0,0.0,3.0,4.0,8.0, negative
28,1.0,1.0,0.0,3.0,2.0,6.0, negative
29,2.0,2.0,0.0,1.0,5.0,7.0, negative
30,8.0,3.0,0.0,5.0,9.0,1.0, negative
31,9.0,4.0,0.0,3.0,8.0,5.0, negative
32,7.0,9.0,0.0,0.0,6.0,2.0, negative
33,7.0,9.0,0.0,2.0,9.0,9.0, negative
34,7.0,8.0,0.0,3.0,6.0,7.0, negative
35,0.0,7.0,0.0,3.0,9.0,9.0, negative
36,7.0,6.0,0.0,5.0,0.0,4.0, negative
37,9.0,5.0,0.0,4.0,9.0,1.0, negative
38,8.0,6.0,0.0,5.0,4.0,4.0, negative
39,7.0,9.0,0.0,8.0,0.0,2.0, positive
40,9.0,8.0,0.0,9.0,8.0,1.0, positive
41,5.0,9.0,0.0,7.0,5.0,6.0, positive
42,0.0,8.0,0.0,8.0,9.0,8.0, positive
43,9.0,7.0,0.0,9.0,0.0,3.0, positive
44,5.0,7.0,0.0,7.0,5.0,3.0, positive
45,5.0,7.0,0.0,5.0,3.0,4.0, positive
46,7.0,9.0,0.0,8.0,8.0,6.0, positive
47,9.0,0.0,0.0,6.0,8.0,3.0, positive
48,8.0,9.0,0.0,9.0,9.0,3.0, positive
49,9.0,6.0,0.0,9.0,8.0,0.0, positive
50,9.0,8.0,0.0,8.0,8.0,1.0, positive
51,7.0,8.0,0.0,9.0,7.0,2.0, positive
52,5.0,7.0,0.0,8.0,4.0,8.0, positive
53,6.0,5.0,0.0,7.0,8.0,4.0, positive
54,6.0,6.0,0.0,0.0,3.0,2.0, positive
55,8.0,6.0,0.0,8.0,5.0,1.0, positive
56,5.0,4.0,0.0,9.0,7.0,3.0, positive
57,8.0,7.0,0.0,7.0,6.0,5.0, positive
58,7.0,6.0,0.0,8.0,0.0,1.0, positive
