@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-3-4-6_vs_5/KBN2ecoli-0-3-4-6_vs_5-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,' negativ
1,3.0,3.0,1.0,1.0,3.0,2.0,1.0,' negativ
2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,' negativ
3,3.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
4,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
5,2.0,0.0,1.0,1.0,3.0,0.0,0.0,' negativ
6,1.0,3.0,1.0,1.0,2.0,0.0,1.0,' negativ
7,2.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
8,2.0,0.0,1.0,1.0,2.0,1.0,1.0,' negativ
9,1.0,2.0,1.0,1.0,2.0,0.0,1.0,' negativ
10,1.0,0.0,1.0,1.0,2.0,2.0,3.0,' negativ
11,1.0,0.0,1.0,1.0,1.0,1.0,2.0,' negativ
12,2.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
13,2.0,3.0,1.0,1.0,2.0,1.0,2.0,' negativ
14,0.0,0.0,1.0,1.0,3.0,0.0,1.0,' negativ
15,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
16,1.0,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
17,1.0,3.0,1.0,1.0,0.0,1.0,2.0,' negativ
18,2.0,2.0,1.0,1.0,3.0,1.0,2.0,' negativ
19,3.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
21,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
22,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
23,2.0,3.0,1.0,1.0,2.0,2.0,2.0,' negativ
24,1.0,3.0,1.0,1.0,2.0,1.0,2.0,' negativ
25,3.0,3.0,1.0,1.0,3.0,0.0,0.0,' negativ
26,1.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
27,2.0,3.0,1.0,1.0,2.0,1.0,1.0,' negativ
28,1.0,2.0,1.0,1.0,3.0,1.0,2.0,' negativ
29,0.0,2.0,1.0,1.0,3.0,2.0,2.0,' negativ
30,0.0,0.0,1.0,1.0,2.0,2.0,2.0,' negativ
31,1.0,2.0,1.0,1.0,0.0,1.0,2.0,' negativ
32,1.0,2.0,1.0,1.0,2.0,2.0,0.0,' negativ
33,2.0,0.0,1.0,1.0,1.0,1.0,2.0,' negativ
34,2.0,1.0,1.0,1.0,3.0,0.0,1.0,' negativ
35,2.0,3.0,1.0,1.0,2.0,2.0,1.0,' negativ
36,1.0,0.0,1.0,1.0,2.0,0.0,0.0,' negativ
37,1.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
38,1.0,3.0,1.0,1.0,1.0,3.0,3.0,' negativ
39,2.0,3.0,1.0,1.0,1.0,0.0,1.0,' negativ
40,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
41,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
42,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
43,2.0,1.0,1.0,1.0,0.0,1.0,2.0,' negativ
44,2.0,2.0,1.0,1.0,3.0,1.0,2.0,' negativ
45,2.0,3.0,1.0,1.0,0.0,2.0,3.0,' negativ
46,2.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
47,2.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
48,1.0,0.0,1.0,1.0,2.0,1.0,1.0,' negativ
49,1.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
50,2.0,3.0,1.0,1.0,2.0,2.0,3.0,' negativ
51,1.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
52,2.0,3.0,1.0,1.0,3.0,0.0,2.0,' negativ
53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
54,2.0,3.0,1.0,1.0,2.0,1.0,1.0,' negativ
55,2.0,0.0,1.0,1.0,2.0,2.0,2.0,' negativ
56,2.0,2.0,1.0,1.0,2.0,1.0,0.0,' negativ
57,1.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
58,2.0,0.0,1.0,1.0,2.0,1.0,1.0,' negativ
59,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
60,2.0,3.0,1.0,1.0,3.0,2.0,3.0,' negativ
61,2.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
62,1.0,2.0,1.0,1.0,2.0,2.0,2.0,' negativ
63,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
64,2.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
65,1.0,3.0,1.0,1.0,2.0,1.0,1.0,' negativ
66,1.0,3.0,1.0,1.0,3.0,1.0,2.0,' negativ
67,0.0,3.0,1.0,1.0,2.0,2.0,3.0,' negativ
68,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
69,3.0,2.0,1.0,1.0,0.0,1.0,2.0,' negativ
70,1.0,3.0,1.0,1.0,3.0,1.0,2.0,' negativ
71,0.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
72,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
73,1.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
74,3.0,4.0,1.0,1.0,2.0,1.0,2.0,' negativ
75,2.0,2.0,1.0,1.0,0.0,1.0,2.0,' negativ
76,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
77,3.0,3.0,1.0,1.0,1.0,2.0,1.0,' negativ
78,2.0,3.0,1.0,1.0,3.0,1.0,2.0,' negativ
79,2.0,0.0,1.0,1.0,4.0,1.0,1.0,' negativ
80,2.0,1.0,1.0,1.0,3.0,0.0,1.0,' negativ
81,1.0,3.0,1.0,1.0,3.0,0.0,1.0,' negativ
82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,' negativ
83,2.0,3.0,1.0,1.0,1.0,2.0,0.0,' negativ
84,2.0,1.0,1.0,1.0,1.0,2.0,3.0,' negativ
85,2.0,2.0,1.0,1.0,2.0,0.0,0.0,' negativ
86,2.0,1.0,1.0,1.0,3.0,0.0,1.0,' negativ
87,1.0,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
88,2.0,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
89,2.0,2.0,1.0,1.0,2.0,0.0,1.0,' negativ
90,2.0,3.0,1.0,1.0,3.0,0.0,1.0,' negativ
91,1.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
92,2.0,3.0,1.0,1.0,3.0,0.0,1.0,' negativ
93,1.0,3.0,1.0,1.0,1.0,2.0,0.0,' negativ
94,1.0,1.0,1.0,1.0,0.0,2.0,0.0,' negativ
95,1.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
96,1.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
97,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
98,3.0,2.0,1.0,1.0,2.0,1.0,2.0,' negativ
99,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
100,0.0,3.0,1.0,1.0,2.0,1.0,2.0,' negativ
101,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
102,0.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
103,2.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
104,0.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
105,1.0,0.0,1.0,1.0,4.0,1.0,2.0,' negativ
106,2.0,2.0,1.0,1.0,3.0,1.0,2.0,' negativ
107,0.0,2.0,1.0,1.0,2.0,0.0,0.0,' negativ
108,1.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
109,0.0,2.0,1.0,1.0,3.0,1.0,1.0,' negativ
110,1.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
111,2.0,1.0,1.0,1.0,2.0,3.0,3.0,' negativ
112,1.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
113,1.0,2.0,1.0,1.0,3.0,1.0,1.0,' negativ
114,4.0,3.0,0.0,0.0,0.0,2.0,0.0,' negativ
115,0.0,2.0,0.0,1.0,3.0,4.0,4.0,' negativ
116,4.0,2.0,1.0,1.0,4.0,4.0,4.0,' negativ
117,4.0,2.0,1.0,1.0,4.0,4.0,4.0,' negativ
118,4.0,3.0,1.0,1.0,4.0,4.0,4.0,' negativ
119,4.0,2.0,1.0,1.0,2.0,4.0,0.0,' negativ
120,4.0,1.0,1.0,1.0,3.0,4.0,4.0,' negativ
121,4.0,2.0,1.0,1.0,4.0,0.0,4.0,' negativ
122,3.0,1.0,1.0,1.0,4.0,4.0,4.0,' negativ
123,3.0,2.0,1.0,1.0,3.0,3.0,3.0,' negativ
124,3.0,3.0,1.0,1.0,3.0,0.0,4.0,' negativ
125,3.0,3.0,1.0,1.0,2.0,4.0,4.0,' negativ
126,4.0,4.0,1.0,1.0,0.0,4.0,4.0,' negativ
127,4.0,3.0,1.0,1.0,3.0,4.0,4.0,' negativ
128,3.0,0.0,1.0,1.0,3.0,4.0,4.0,' negativ
129,3.0,2.0,1.0,1.0,2.0,4.0,0.0,' negativ
130,3.0,2.0,1.0,1.0,3.0,4.0,4.0,' negativ
131,4.0,3.0,1.0,1.0,3.0,4.0,4.0,' negativ
132,4.0,3.0,1.0,1.0,4.0,4.0,4.0,' negativ
133,2.0,3.0,1.0,1.0,4.0,4.0,4.0,' negativ
134,4.0,2.0,1.0,1.0,0.0,3.0,3.0,' negativ
135,0.0,3.0,1.0,1.0,0.0,4.0,4.0,' negativ
136,3.0,2.0,1.0,1.0,4.0,3.0,3.0,' negativ
137,4.0,3.0,1.0,1.0,4.0,4.0,0.0,' negativ
138,3.0,3.0,1.0,1.0,4.0,4.0,4.0,' negativ
139,4.0,3.0,1.0,1.0,4.0,4.0,4.0,' negativ
140,4.0,3.0,1.0,1.0,0.0,3.0,3.0,' negativ
141,3.0,2.0,1.0,1.0,0.0,2.0,1.0,' negativ
142,4.0,2.0,1.0,1.0,2.0,4.0,3.0,' negativ
143,3.0,3.0,0.0,1.0,3.0,3.0,1.0,' negativ
144,4.0,3.0,0.0,1.0,3.0,3.0,0.0,' negativ
145,3.0,3.0,0.0,1.0,4.0,3.0,0.0,' negativ
146,3.0,3.0,0.0,1.0,4.0,3.0,1.0,' negativ
