%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 55
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,5.0,5.0,1.0,0.0,4.0,4.0,4.0,' negative'
1,4.0,0.0,1.0,0.0,5.0,1.0,0.0,' negative'
2,2.0,4.0,1.0,0.0,4.0,1.0,3.0,' negative'
3,5.0,6.0,1.0,0.0,3.0,3.0,5.0,' negative'
4,4.0,3.0,1.0,0.0,4.0,3.0,5.0,' negative'
5,4.0,3.0,1.0,0.0,4.0,3.0,4.0,' negative'
6,5.0,3.0,1.0,0.0,3.0,2.0,4.0,' negative'
7,6.0,5.0,1.0,0.0,5.0,0.0,0.0,' negative'
8,3.0,4.0,1.0,0.0,4.0,3.0,4.0,' negative'
9,1.0,3.0,1.0,0.0,3.0,4.0,0.0,' negative'
10,4.0,3.0,1.0,0.0,5.0,5.0,7.0,' negative'
11,4.0,0.0,1.0,0.0,3.0,2.0,4.0,' negative'
12,2.0,3.0,1.0,0.0,3.0,3.0,5.0,' negative'
13,4.0,5.0,1.0,0.0,4.0,4.0,6.0,' negative'
14,3.0,4.0,1.0,0.0,4.0,3.0,5.0,' negative'
15,3.0,2.0,1.0,0.0,3.0,3.0,5.0,' negative'
16,0.0,4.0,1.0,0.0,2.0,2.0,3.0,' negative'
17,6.0,6.0,1.0,0.0,2.0,3.0,3.0,' negative'
18,4.0,2.0,1.0,0.0,2.0,4.0,6.0,' negative'
19,4.0,5.0,1.0,0.0,5.0,0.0,3.0,' negative'
20,1.0,3.0,1.0,0.0,4.0,0.0,4.0,' negative'
21,3.0,5.0,1.0,0.0,3.0,3.0,5.0,' negative'
22,3.0,2.0,1.0,0.0,3.0,2.0,3.0,' negative'
23,0.0,5.0,1.0,0.0,3.0,3.0,5.0,' negative'
24,2.0,2.0,1.0,0.0,3.0,2.0,4.0,' negative'
25,0.0,3.0,1.0,0.0,3.0,4.0,6.0,' negative'
26,4.0,3.0,1.0,0.0,3.0,5.0,7.0,' negative'
27,2.0,4.0,1.0,0.0,2.0,3.0,5.0,' negative'
28,1.0,4.0,1.0,0.0,5.0,2.0,4.0,' negative'
29,7.0,4.0,1.0,0.0,6.0,8.0,9.0,' negative'
30,8.0,2.0,1.0,0.0,5.0,8.0,9.0,' negative'
31,7.0,3.0,1.0,0.0,6.0,0.0,8.0,' negative'
32,9.0,6.0,1.0,0.0,7.0,9.0,0.0,' negative'
33,9.0,6.0,1.0,0.0,6.0,8.0,9.0,' negative'
34,8.0,6.0,1.0,0.0,0.0,7.0,8.0,' negative'
35,6.0,9.0,1.0,0.0,7.0,0.0,2.0,' positive'
36,6.0,8.0,1.0,0.0,8.0,4.0,3.0,' positive'
37,6.0,5.0,1.0,0.0,6.0,5.0,3.0,' positive'
38,6.0,6.0,1.0,0.0,1.0,3.0,2.0,' positive'
39,8.0,7.0,1.0,0.0,8.0,0.0,3.0,' positive'
40,6.0,7.0,1.0,0.0,6.0,4.0,3.0,' positive'
41,6.0,8.0,1.0,0.0,4.0,3.0,3.0,' positive'
42,6.0,9.0,1.0,0.0,7.0,5.0,4.0,' positive'
43,7.0,1.0,1.0,0.0,5.0,5.0,3.0,' positive'
44,7.0,9.0,1.0,0.0,9.0,6.0,3.0,' positive'
45,7.0,8.0,1.0,0.0,8.0,6.0,0.0,' positive'
46,8.0,6.0,1.0,0.0,9.0,5.0,0.0,' positive'
47,7.0,8.0,1.0,0.0,7.0,5.0,1.0,' positive'
48,5.0,7.0,1.0,0.0,7.0,3.0,5.0,' positive'
49,5.0,9.0,1.0,0.0,7.0,3.0,4.0,' positive'
50,0.0,8.0,0.0,0.0,7.0,6.0,6.0,' positive'
51,6.0,6.0,1.0,0.0,7.0,3.0,2.0,' positive'
52,6.0,5.0,1.0,0.0,7.0,4.0,3.0,' positive'
53,7.0,7.0,1.0,0.0,6.0,4.0,4.0,' positive'
54,6.0,7.0,1.0,0.0,7.0,0.0,0.0,' positive'
