@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/glass-0-1-6_vs_2/KBN2glass-0-1-6_vs_2-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
1,3.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
2,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negativ
3,3.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
4,2.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negativ
5,2.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
6,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,' negativ
7,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,' negativ
8,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,' negativ
9,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,' negativ
10,2.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
11,2.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negativ
12,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,' negativ
13,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
14,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,' negativ
15,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
16,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,' negativ
17,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
18,3.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,' negativ
