%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 160
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
0,0.0,0.0,9.0,0.0,7.0,4.0,5.0,' negative'
1,6.0,0.0,9.0,0.0,6.0,4.0,5.0,' negative'
2,6.0,5.0,9.0,0.0,7.0,5.0,4.0,' negative'
3,7.0,4.0,9.0,0.0,4.0,4.0,5.0,' negative'
4,3.0,3.0,9.0,0.0,5.0,2.0,4.0,' negative'
5,2.0,3.0,9.0,0.0,6.0,3.0,4.0,' negative'
6,0.0,5.0,9.0,0.0,6.0,5.0,6.0,' negative'
7,4.0,2.0,9.0,0.0,7.0,3.0,4.0,' negative'
8,6.0,0.0,9.0,0.0,6.0,3.0,4.0,' negative'
9,2.0,4.0,9.0,0.0,6.0,1.0,3.0,' negative'
10,4.0,5.0,9.0,0.0,5.0,2.0,4.0,' negative'
11,2.0,0.0,9.0,0.0,5.0,3.0,4.0,' negative'
12,0.0,5.0,9.0,0.0,5.0,2.0,0.0,' negative'
13,3.0,2.0,9.0,0.0,9.0,0.0,1.0,' negative'
14,6.0,6.0,9.0,0.0,5.0,3.0,5.0,' negative'
15,0.0,1.0,9.0,0.0,7.0,1.0,2.0,' negative'
16,4.0,4.0,9.0,0.0,6.0,2.0,2.0,' negative'
17,3.0,4.0,9.0,0.0,6.0,5.0,6.0,' negative'
18,2.0,5.0,9.0,0.0,0.0,3.0,4.0,' negative'
19,5.0,4.0,9.0,0.0,6.0,3.0,4.0,' negative'
20,6.0,4.0,9.0,0.0,5.0,2.0,4.0,' negative'
21,4.0,3.0,9.0,0.0,5.0,4.0,5.0,' negative'
22,6.0,5.0,9.0,0.0,4.0,4.0,5.0,' negative'
23,0.0,3.0,9.0,0.0,5.0,4.0,5.0,' negative'
24,2.0,4.0,9.0,0.0,4.0,2.0,3.0,' negative'
25,4.0,6.0,9.0,0.0,5.0,4.0,5.0,' negative'
26,7.0,5.0,9.0,0.0,8.0,0.0,0.0,' negative'
27,4.0,5.0,9.0,0.0,6.0,2.0,3.0,' negative'
28,3.0,5.0,9.0,0.0,7.0,3.0,4.0,' negative'
29,0.0,4.0,9.0,0.0,8.0,4.0,5.0,' negative'
30,0.0,0.0,9.0,0.0,6.0,4.0,5.0,' negative'
31,3.0,4.0,9.0,0.0,0.0,3.0,4.0,' negative'
32,7.0,5.0,9.0,0.0,6.0,4.0,4.0,' negative'
33,2.0,4.0,9.0,0.0,6.0,4.0,0.0,' negative'
34,5.0,4.0,9.0,0.0,7.0,6.0,7.0,' negative'
35,4.0,4.0,9.0,0.0,7.0,1.0,3.0,' negative'
36,2.0,3.0,9.0,0.0,5.0,3.0,5.0,' negative'
37,4.0,6.0,9.0,0.0,5.0,4.0,4.0,' negative'
38,3.0,0.0,9.0,0.0,6.0,0.0,2.0,' negative'
39,2.0,4.0,9.0,0.0,4.0,4.0,5.0,' negative'
40,2.0,6.0,9.0,0.0,4.0,6.0,6.0,' negative'
41,5.0,5.0,9.0,0.0,2.0,1.0,3.0,' negative'
42,6.0,5.0,9.0,0.0,3.0,3.0,4.0,' negative'
43,6.0,4.0,9.0,0.0,4.0,4.0,5.0,' negative'
44,0.0,4.0,9.0,0.0,6.0,3.0,4.0,' negative'
45,5.0,3.0,9.0,0.0,0.0,3.0,5.0,' negative'
46,4.0,4.0,9.0,0.0,7.0,3.0,5.0,' negative'
47,5.0,6.0,9.0,0.0,0.0,5.0,6.0,' negative'
48,6.0,4.0,9.0,0.0,5.0,3.0,4.0,' negative'
49,4.0,4.0,9.0,0.0,6.0,5.0,6.0,' negative'
50,2.0,0.0,9.0,0.0,6.0,2.0,4.0,' negative'
51,5.0,3.0,9.0,0.0,6.0,3.0,5.0,' negative'
52,2.0,4.0,9.0,0.0,7.0,6.0,6.0,' negative'
53,2.0,4.0,9.0,0.0,5.0,3.0,4.0,' negative'
54,6.0,6.0,9.0,0.0,5.0,5.0,6.0,' negative'
55,4.0,5.0,9.0,0.0,7.0,0.0,5.0,' negative'
56,3.0,2.0,9.0,0.0,4.0,2.0,4.0,' negative'
57,4.0,0.0,9.0,0.0,5.0,4.0,5.0,' negative'
58,5.0,4.0,9.0,0.0,5.0,2.0,0.0,' negative'
59,4.0,0.0,9.0,0.0,6.0,2.0,4.0,' negative'
60,5.0,4.0,9.0,0.0,6.0,2.0,4.0,' negative'
61,4.0,5.0,9.0,0.0,6.0,5.0,6.0,' negative'
62,3.0,4.0,9.0,0.0,6.0,4.0,5.0,' negative'
63,4.0,3.0,9.0,0.0,5.0,4.0,5.0,' negative'
64,3.0,5.0,9.0,0.0,5.0,2.0,4.0,' negative'
65,4.0,6.0,9.0,0.0,7.0,3.0,4.0,' negative'
66,4.0,6.0,9.0,0.0,5.0,5.0,6.0,' negative'
67,0.0,5.0,9.0,0.0,7.0,5.0,6.0,' negative'
68,0.0,5.0,9.0,0.0,6.0,5.0,6.0,' negative'
69,6.0,5.0,9.0,0.0,4.0,4.0,4.0,' negative'
70,0.0,5.0,9.0,0.0,3.0,2.0,4.0,' negative'
71,6.0,4.0,9.0,0.0,1.0,3.0,4.0,' negative'
72,4.0,5.0,9.0,0.0,7.0,4.0,5.0,' negative'
73,0.0,4.0,9.0,0.0,4.0,3.0,3.0,' negative'
74,0.0,5.0,9.0,0.0,4.0,2.0,3.0,' negative'
75,3.0,5.0,9.0,0.0,3.0,3.0,4.0,' negative'
76,7.0,8.0,9.0,0.0,6.0,4.0,4.0,' negative'
77,4.0,4.0,9.0,0.0,0.0,3.0,5.0,' negative'
78,6.0,6.0,9.0,0.0,4.0,3.0,3.0,' negative'
79,7.0,6.0,9.0,0.0,4.0,4.0,3.0,' negative'
80,6.0,5.0,9.0,0.0,7.0,3.0,4.0,' negative'
81,4.0,0.0,9.0,0.0,8.0,2.0,4.0,' negative'
82,4.0,2.0,9.0,0.0,7.0,1.0,3.0,' negative'
83,3.0,5.0,9.0,0.0,7.0,1.0,3.0,' negative'
84,2.0,3.0,9.0,0.0,5.0,0.0,0.0,' negative'
85,5.0,4.0,9.0,0.0,6.0,0.0,0.0,' negative'
86,5.0,3.0,9.0,0.0,7.0,0.0,2.0,' negative'
87,3.0,3.0,9.0,0.0,0.0,0.0,0.0,' negative'
88,4.0,4.0,9.0,0.0,6.0,5.0,6.0,' negative'
89,4.0,0.0,9.0,0.0,5.0,3.0,4.0,' negative'
90,4.0,5.0,9.0,0.0,5.0,0.0,3.0,' negative'
91,4.0,5.0,9.0,0.0,7.0,0.0,3.0,' negative'
