,0,1,2,3,4,5,6,y
0,5.0,1.0,0.0,0.0,7.0,2.0,3.0, negative
1,6.0,3.0,0.0,0.0,6.0,3.0,4.0, negative
2,7.0,3.0,0.0,0.0,4.0,3.0,4.0, negative
3,2.0,4.0,0.0,0.0,5.0,4.0,5.0, negative
4,4.0,3.0,0.0,0.0,7.0,1.0,3.0, negative
5,4.0,1.0,0.0,0.0,7.0,2.0,3.0, negative
6,2.0,4.0,0.0,0.0,5.0,1.0,2.0, negative
7,4.0,2.0,0.0,0.0,5.0,2.0,3.0, negative
8,2.0,3.0,0.0,0.0,5.0,4.0,5.0, negative
9,3.0,4.0,0.0,0.0,4.0,2.0,3.0, negative
10,4.0,1.0,0.0,0.0,7.0,5.0,5.0, negative
11,2.0,3.0,0.0,0.0,4.0,2.0,3.0, negative
12,4.0,5.0,0.0,0.0,4.0,1.0,3.0, negative
13,4.0,4.0,0.0,0.0,4.0,1.0,0.0, negative
14,3.0,1.0,0.0,0.0,9.0,0.0,1.0, negative
15,5.0,5.0,0.0,0.0,5.0,3.0,4.0, negative
16,3.0,0.0,0.0,0.0,7.0,0.0,2.0, negative
17,3.0,3.0,0.0,0.0,6.0,4.0,5.0, negative
18,2.0,3.0,0.0,0.0,5.0,3.0,4.0, negative
19,2.0,5.0,0.0,0.0,6.0,2.0,4.0, negative
20,4.0,3.0,0.0,0.0,6.0,3.0,4.0, negative
21,4.0,3.0,0.0,0.0,5.0,2.0,4.0, negative
22,5.0,3.0,0.0,0.0,5.0,2.0,3.0, negative
23,3.0,2.0,0.0,0.0,4.0,3.0,4.0, negative
24,4.0,1.0,0.0,0.0,5.0,3.0,4.0, negative
25,2.0,2.0,0.0,0.0,3.0,1.0,3.0, negative
26,4.0,5.0,0.0,0.0,5.0,3.0,4.0, negative
27,3.0,5.0,0.0,0.0,5.0,2.0,3.0, negative
28,7.0,4.0,0.0,0.0,7.0,2.0,4.0, negative
29,3.0,3.0,0.0,0.0,4.0,2.0,3.0, negative
30,4.0,4.0,0.0,0.0,6.0,1.0,2.0, negative
31,3.0,4.0,0.0,0.0,6.0,2.0,4.0, negative
32,3.0,3.0,0.0,0.0,7.0,3.0,4.0, negative
33,3.0,3.0,0.0,0.0,6.0,3.0,4.0, negative
34,6.0,4.0,0.0,0.0,6.0,3.0,4.0, negative
