%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 184
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative',' positive'}

@data
0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,1.0,2.0,' negative'
1,2.0,4.0,2.0,1.0,9.0,1.0,0.0,5.0,3.0,3.0,3.0,' negative'
2,1.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,' negative'
3,2.0,5.0,2.0,0.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,' negative'
4,3.0,4.0,3.0,0.0,3.0,3.0,9.0,6.0,0.0,9.0,2.0,' negative'
5,3.0,5.0,2.0,0.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,' negative'
6,4.0,3.0,3.0,0.0,2.0,2.0,4.0,5.0,1.0,1.0,3.0,' negative'
7,3.0,5.0,3.0,0.0,2.0,1.0,2.0,6.0,4.0,1.0,2.0,' negative'
8,3.0,5.0,0.0,0.0,3.0,2.0,3.0,5.0,3.0,1.0,4.0,' negative'
9,1.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,' negative'
10,1.0,6.0,2.0,0.0,2.0,3.0,6.0,5.0,6.0,1.0,1.0,' negative'
11,4.0,5.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,7.0,' negative'
12,2.0,7.0,0.0,0.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,' negative'
13,9.0,0.0,5.0,0.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,' negative'
14,5.0,2.0,6.0,1.0,2.0,2.0,2.0,8.0,4.0,2.0,3.0,' negative'
15,2.0,5.0,0.0,2.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,' negative'
16,3.0,3.0,4.0,3.0,2.0,1.0,3.0,7.0,4.0,2.0,3.0,' negative'
17,6.0,1.0,5.0,1.0,1.0,0.0,0.0,7.0,2.0,2.0,1.0,' negative'
18,2.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,1.0,' negative'
19,4.0,7.0,5.0,1.0,2.0,3.0,4.0,7.0,4.0,2.0,5.0,' negative'
20,5.0,4.0,2.0,7.0,1.0,2.0,3.0,9.0,2.0,1.0,1.0,' negative'
21,5.0,3.0,6.0,0.0,3.0,0.0,0.0,6.0,3.0,2.0,2.0,' negative'
22,6.0,5.0,6.0,1.0,2.0,0.0,1.0,9.0,2.0,2.0,4.0,' negative'
23,4.0,5.0,3.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,2.0,' negative'
24,5.0,7.0,2.0,1.0,2.0,2.0,2.0,8.0,3.0,3.0,2.0,' negative'
25,7.0,3.0,8.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,' negative'
26,5.0,3.0,6.0,1.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,' negative'
27,3.0,1.0,5.0,0.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,' negative'
28,3.0,1.0,5.0,0.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,' negative'
29,2.0,4.0,3.0,0.0,2.0,4.0,3.0,6.0,4.0,2.0,1.0,' negative'
30,7.0,3.0,9.0,2.0,1.0,0.0,2.0,8.0,3.0,1.0,8.0,' negative'
31,6.0,6.0,7.0,1.0,2.0,2.0,3.0,7.0,2.0,1.0,4.0,' negative'
32,7.0,3.0,8.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,4.0,' negative'
33,4.0,3.0,4.0,1.0,2.0,4.0,6.0,7.0,4.0,1.0,1.0,' negative'
34,4.0,3.0,6.0,4.0,2.0,0.0,0.0,7.0,3.0,2.0,5.0,' negative'
35,1.0,7.0,1.0,0.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,' negative'
36,5.0,4.0,6.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,5.0,' negative'
37,5.0,2.0,8.0,1.0,2.0,0.0,1.0,8.0,3.0,2.0,5.0,' negative'
38,5.0,4.0,5.0,0.0,1.0,3.0,3.0,6.0,2.0,2.0,5.0,' negative'
39,6.0,2.0,8.0,0.0,2.0,0.0,1.0,8.0,2.0,1.0,1.0,' negative'
40,5.0,1.0,6.0,0.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,' negative'
41,5.0,4.0,8.0,2.0,3.0,0.0,1.0,5.0,1.0,1.0,8.0,' negative'
42,5.0,7.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,' negative'
43,4.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,8.0,' negative'
44,1.0,3.0,2.0,5.0,1.0,5.0,6.0,4.0,5.0,1.0,6.0,' negative'
45,2.0,5.0,3.0,0.0,2.0,2.0,2.0,7.0,4.0,1.0,1.0,' negative'
46,5.0,2.0,6.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,4.0,' positive'
47,5.0,4.0,9.0,4.0,1.0,7.0,5.0,7.0,2.0,2.0,6.0,' negative'
48,5.0,4.0,8.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,7.0,' negative'
49,8.0,1.0,9.0,1.0,2.0,4.0,2.0,7.0,1.0,1.0,5.0,' negative'
50,5.0,3.0,6.0,0.0,3.0,2.0,3.0,6.0,1.0,2.0,2.0,' negative'
51,3.0,3.0,6.0,1.0,2.0,5.0,3.0,7.0,4.0,2.0,0.0,' negative'
52,5.0,4.0,3.0,1.0,2.0,2.0,1.0,8.0,3.0,1.0,2.0,' negative'
53,9.0,2.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,' negative'
