@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-1_vs_2-3-5/KBN3ecoli-0-1_vs_2-3-5-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,' negativ
1,3.0,1.0,1.0,1.0,2.0,2.0,3.0,' negativ
2,5.0,1.0,1.0,1.0,5.0,2.0,3.0,' negativ
3,2.0,5.0,1.0,1.0,2.0,1.0,2.0,' negativ
4,0.0,4.0,1.0,1.0,2.0,1.0,0.0,' negativ
5,5.0,3.0,1.0,1.0,3.0,2.0,4.0,' negativ
6,6.0,3.0,1.0,1.0,2.0,2.0,3.0,' negativ
7,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
8,3.0,4.0,1.0,1.0,4.0,3.0,4.0,' negativ
9,0.0,2.0,1.0,1.0,5.0,4.0,5.0,' negativ
10,5.0,2.0,1.0,1.0,5.0,1.0,2.0,' negativ
11,2.0,2.0,1.0,1.0,1.0,3.0,5.0,' negativ
12,5.0,2.0,1.0,1.0,0.0,3.0,4.0,' negativ
13,6.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
14,2.0,4.0,1.0,1.0,4.0,5.0,6.0,' negativ
15,2.0,1.0,1.0,1.0,1.0,2.0,3.0,' negativ
16,4.0,0.0,1.0,1.0,2.0,3.0,4.0,' negativ
17,5.0,5.0,1.0,1.0,3.0,4.0,5.0,' negativ
18,3.0,6.0,1.0,1.0,5.0,2.0,4.0,' negativ
19,0.0,5.0,1.0,1.0,3.0,4.0,5.0,' negativ
20,7.0,8.0,1.0,1.0,2.0,3.0,3.0,' negativ
21,6.0,4.0,1.0,1.0,5.0,2.0,4.0,' negativ
22,5.0,5.0,1.0,1.0,2.0,3.0,0.0,' negativ
23,2.0,3.0,1.0,1.0,3.0,2.0,3.0,' negativ
24,2.0,2.0,1.0,1.0,2.0,2.0,3.0,' negativ
25,4.0,2.0,1.0,1.0,2.0,3.0,4.0,' negativ
26,2.0,0.0,1.0,1.0,1.0,2.0,3.0,' negativ
27,0.0,3.0,1.0,1.0,4.0,1.0,3.0,' negativ
28,5.0,2.0,1.0,1.0,2.0,5.0,6.0,' negativ
29,2.0,5.0,1.0,1.0,5.0,9.0,9.0,' negativ
30,5.0,6.0,1.0,1.0,3.0,9.0,9.0,' negativ
31,0.0,0.0,1.0,1.0,6.0,8.0,8.0,' negativ
32,8.0,2.0,1.0,1.0,4.0,9.0,9.0,' negativ
33,9.0,4.0,1.0,1.0,3.0,6.0,7.0,' negativ
34,0.0,6.0,1.0,1.0,4.0,6.0,7.0,' negativ
35,1.0,5.0,1.0,1.0,1.0,3.0,5.0,' negativ
36,0.0,4.0,1.0,1.0,5.0,7.0,8.0,' negativ
37,7.0,7.0,1.0,1.0,6.0,6.0,7.0,' negativ
38,4.0,4.0,1.0,1.0,2.0,7.0,8.0,' negativ
39,6.0,6.0,1.0,1.0,5.0,0.0,7.0,' negativ
40,4.0,4.0,1.0,1.0,3.0,6.0,7.0,' negativ
41,3.0,4.0,1.0,1.0,0.0,8.0,8.0,' negativ
42,3.0,2.0,1.0,1.0,5.0,9.0,9.0,' negativ
43,8.0,0.0,1.0,1.0,5.0,5.0,2.0,' positiv
44,8.0,8.0,1.0,1.0,8.0,5.0,0.0,' positiv
45,7.0,8.0,1.0,1.0,8.0,4.0,2.0,' positiv
46,0.0,8.0,0.0,1.0,7.0,5.0,5.0,' positiv
47,8.0,7.0,1.0,1.0,6.0,4.0,3.0,' positiv
48,9.0,5.0,1.0,1.0,4.0,5.0,3.0,' positiv
49,7.0,5.0,1.0,1.0,4.0,7.0,8.0,' positiv
50,8.0,6.0,0.0,0.0,0.0,4.0,0.0,' positiv
51,0.0,3.0,0.0,1.0,3.0,8.0,8.0,' positiv
52,9.0,7.0,1.0,1.0,8.0,0.0,2.0,' positiv
53,7.0,7.0,1.0,1.0,6.0,4.0,2.0,' positiv
54,7.0,9.0,1.0,1.0,7.0,0.0,2.0,' positiv
55,7.0,8.0,1.0,1.0,3.0,3.0,3.0,' positiv
56,7.0,9.0,1.0,1.0,7.0,5.0,3.0,' positiv
57,8.0,9.0,1.0,1.0,9.0,5.0,2.0,' positiv
58,9.0,6.0,1.0,1.0,9.0,5.0,0.0,' positiv
59,8.0,8.0,1.0,1.0,7.0,5.0,1.0,' positiv
60,6.0,7.0,1.0,1.0,7.0,3.0,4.0,' positiv
61,7.0,5.0,1.0,1.0,6.0,5.0,3.0,' positiv
62,6.0,9.0,1.0,1.0,7.0,3.0,3.0,' positiv
63,7.0,6.0,1.0,1.0,0.0,3.0,2.0,' positiv
64,8.0,6.0,1.0,1.0,7.0,3.0,1.0,' positiv
65,7.0,5.0,1.0,1.0,7.0,4.0,2.0,' positiv
66,7.0,7.0,1.0,1.0,7.0,0.0,0.0,' positiv
