%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 159
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
0,0.0,0.0,9.0,0.0,7.0,4.0,5.0,' negative'
1,7.0,0.0,9.0,0.0,6.0,4.0,5.0,' negative'
2,7.0,5.0,9.0,0.0,7.0,5.0,4.0,' negative'
3,3.0,3.0,9.0,0.0,7.0,2.0,4.0,' negative'
4,8.0,4.0,9.0,0.0,4.0,4.0,5.0,' negative'
5,3.0,3.0,9.0,0.0,5.0,2.0,4.0,' negative'
6,0.0,5.0,9.0,0.0,6.0,5.0,6.0,' negative'
7,5.0,0.0,9.0,0.0,7.0,1.0,0.0,' negative'
8,5.0,2.0,9.0,0.0,7.0,3.0,4.0,' negative'
9,3.0,5.0,9.0,0.0,5.0,1.0,3.0,' negative'
10,5.0,3.0,9.0,0.0,6.0,2.0,4.0,' negative'
11,6.0,0.0,9.0,0.0,6.0,3.0,4.0,' negative'
12,2.0,4.0,9.0,0.0,6.0,1.0,3.0,' negative'
13,3.0,0.0,9.0,0.0,6.0,5.0,6.0,' negative'
14,4.0,5.0,9.0,0.0,5.0,2.0,4.0,' negative'
15,5.0,3.0,9.0,0.0,7.0,6.0,6.0,' negative'
16,3.0,0.0,9.0,0.0,5.0,3.0,4.0,' negative'
17,5.0,6.0,9.0,0.0,5.0,2.0,3.0,' negative'
18,0.0,5.0,9.0,0.0,5.0,2.0,0.0,' negative'
19,4.0,2.0,9.0,0.0,9.0,0.0,1.0,' negative'
20,4.0,4.0,9.0,0.0,6.0,2.0,2.0,' negative'
21,3.0,4.0,9.0,0.0,6.0,5.0,6.0,' negative'
22,3.0,0.0,9.0,0.0,6.0,3.0,4.0,' negative'
23,2.0,5.0,9.0,0.0,0.0,3.0,4.0,' negative'
24,5.0,4.0,9.0,0.0,6.0,3.0,4.0,' negative'
25,6.0,4.0,9.0,0.0,5.0,2.0,4.0,' negative'
26,7.0,5.0,9.0,0.0,4.0,4.0,5.0,' negative'
27,0.0,3.0,9.0,0.0,5.0,4.0,5.0,' negative'
28,3.0,4.0,9.0,0.0,4.0,2.0,3.0,' negative'
29,4.0,6.0,9.0,0.0,5.0,4.0,5.0,' negative'
30,3.0,6.0,9.0,0.0,5.0,3.0,4.0,' negative'
31,8.0,5.0,9.0,0.0,8.0,0.0,0.0,' negative'
32,4.0,4.0,9.0,0.0,4.0,3.0,4.0,' negative'
33,5.0,5.0,9.0,0.0,6.0,2.0,3.0,' negative'
34,4.0,5.0,9.0,0.0,7.0,3.0,4.0,' negative'
35,0.0,4.0,9.0,0.0,8.0,4.0,5.0,' negative'
36,0.0,0.0,9.0,0.0,6.0,4.0,5.0,' negative'
37,3.0,4.0,9.0,0.0,0.0,3.0,4.0,' negative'
38,8.0,5.0,9.0,0.0,6.0,4.0,4.0,' negative'
39,2.0,4.0,9.0,0.0,6.0,4.0,0.0,' negative'
40,5.0,0.0,9.0,0.0,5.0,3.0,4.0,' negative'
41,5.0,4.0,9.0,0.0,7.0,1.0,3.0,' negative'
42,3.0,3.0,9.0,0.0,5.0,3.0,5.0,' negative'
43,4.0,6.0,9.0,0.0,5.0,4.0,4.0,' negative'
44,3.0,0.0,9.0,0.0,6.0,0.0,2.0,' negative'
45,2.0,4.0,9.0,0.0,4.0,4.0,5.0,' negative'
46,3.0,6.0,9.0,0.0,4.0,6.0,6.0,' negative'
47,7.0,5.0,9.0,0.0,3.0,3.0,4.0,' negative'
48,6.0,4.0,9.0,0.0,4.0,4.0,5.0,' negative'
49,5.0,3.0,9.0,0.0,0.0,3.0,5.0,' negative'
50,5.0,4.0,9.0,0.0,7.0,3.0,5.0,' negative'
51,5.0,6.0,9.0,0.0,0.0,5.0,6.0,' negative'
52,6.0,4.0,9.0,0.0,5.0,3.0,4.0,' negative'
53,4.0,4.0,9.0,0.0,6.0,5.0,6.0,' negative'
54,2.0,0.0,9.0,0.0,6.0,2.0,4.0,' negative'
55,6.0,3.0,9.0,0.0,6.0,3.0,5.0,' negative'
56,3.0,4.0,9.0,0.0,7.0,6.0,6.0,' negative'
57,3.0,4.0,9.0,0.0,5.0,3.0,4.0,' negative'
58,6.0,6.0,9.0,0.0,5.0,5.0,6.0,' negative'
59,3.0,4.0,9.0,0.0,5.0,2.0,4.0,' negative'
60,4.0,5.0,9.0,0.0,7.0,0.0,5.0,' negative'
61,3.0,2.0,9.0,0.0,4.0,2.0,4.0,' negative'
62,5.0,5.0,9.0,0.0,6.0,2.0,4.0,' negative'
63,4.0,0.0,9.0,0.0,5.0,4.0,5.0,' negative'
64,3.0,4.0,9.0,0.0,4.0,3.0,4.0,' negative'
65,5.0,3.0,9.0,0.0,5.0,3.0,4.0,' negative'
66,3.0,4.0,9.0,0.0,6.0,4.0,5.0,' negative'
67,4.0,3.0,9.0,0.0,5.0,4.0,5.0,' negative'
68,5.0,4.0,9.0,0.0,6.0,3.0,4.0,' negative'
69,4.0,6.0,9.0,0.0,7.0,3.0,4.0,' negative'
70,0.0,5.0,9.0,0.0,3.0,2.0,4.0,' negative'
71,6.0,4.0,9.0,0.0,1.0,3.0,4.0,' negative'
72,0.0,4.0,9.0,0.0,4.0,3.0,3.0,' negative'
73,5.0,4.0,9.0,0.0,0.0,2.0,2.0,' negative'
74,0.0,5.0,9.0,0.0,4.0,2.0,3.0,' negative'
75,4.0,5.0,9.0,0.0,3.0,3.0,4.0,' negative'
76,8.0,8.0,9.0,0.0,6.0,4.0,4.0,' negative'
77,8.0,6.0,9.0,0.0,4.0,4.0,3.0,' negative'
78,6.0,5.0,9.0,0.0,7.0,3.0,4.0,' negative'
79,3.0,6.0,9.0,0.0,8.0,3.0,5.0,' negative'
80,5.0,2.0,9.0,0.0,7.0,1.0,3.0,' negative'
81,4.0,5.0,9.0,0.0,7.0,1.0,3.0,' negative'
82,3.0,3.0,9.0,0.0,5.0,0.0,0.0,' negative'
83,3.0,0.0,9.0,0.0,5.0,3.0,4.0,' negative'
84,5.0,5.0,9.0,0.0,5.0,4.0,0.0,' negative'
85,5.0,3.0,9.0,0.0,4.0,5.0,6.0,' negative'
86,6.0,4.0,9.0,0.0,6.0,0.0,0.0,' negative'
87,6.0,3.0,9.0,0.0,7.0,0.0,2.0,' negative'
88,4.0,3.0,9.0,0.0,0.0,0.0,0.0,' negative'
89,4.0,4.0,9.0,0.0,6.0,5.0,6.0,' negative'
90,4.0,3.0,9.0,0.0,6.0,0.0,3.0,' negative'
91,5.0,0.0,9.0,0.0,5.0,3.0,4.0,' negative'
92,5.0,5.0,9.0,0.0,5.0,0.0,3.0,' negative'
93,5.0,5.0,9.0,0.0,7.0,0.0,3.0,' negative'
94,4.0,4.0,9.0,0.0,5.0,3.0,5.0,' negative'
95,6.0,5.0,9.0,0.0,7.0,1.0,3.0,' negative'
96,3.0,5.0,9.0,0.0,4.0,4.0,0.0,' negative'
97,3.0,3.0,9.0,0.0,0.0,4.0,0.0,' negative'
98,3.0,2.0,9.0,0.0,5.0,3.0,4.0,' negative'
99,3.0,4.0,9.0,0.0,6.0,2.0,4.0,' negative'
100,8.0,4.0,9.0,0.0,6.0,4.0,5.0,' negative'
101,4.0,5.0,9.0,0.0,5.0,4.0,5.0,' negative'
102,3.0,3.0,9.0,0.0,6.0,2.0,3.0,' negative'
103,3.0,3.0,9.0,0.0,5.0,2.0,4.0,' negative'
104,4.0,5.0,9.0,0.0,5.0,4.0,5.0,' negative'
105,0.0,4.0,9.0,0.0,5.0,5.0,6.0,' negative'
106,5.0,3.0,9.0,0.0,5.0,3.0,5.0,' negative'
107,0.0,5.0,9.0,0.0,6.0,2.0,3.0,' negative'
108,3.0,0.0,9.0,0.0,9.0,3.0,4.0,' negative'
109,2.0,6.0,9.0,0.0,6.0,4.0,5.0,' negative'
110,4.0,4.0,9.0,0.0,7.0,3.0,4.0,' negative'
111,3.0,0.0,9.0,0.0,4.0,2.0,4.0,' negative'
112,2.0,3.0,9.0,0.0,5.0,3.0,4.0,' negative'
113,5.0,4.0,9.0,0.0,5.0,6.0,6.0,' negative'
114,2.0,4.0,9.0,0.0,7.0,3.0,4.0,' negative'
115,8.0,5.0,0.0,0.0,7.0,6.0,4.0,' negative'
116,9.0,5.0,0.0,0.0,7.0,6.0,0.0,' negative'
117,8.0,6.0,0.0,0.0,9.0,6.0,1.0,' negative'
118,9.0,5.0,9.0,0.0,5.0,6.0,4.0,' negative'
119,9.0,9.0,9.0,0.0,7.0,5.0,3.0,' negative'
120,9.0,9.0,9.0,0.0,2.0,6.0,2.0,' negative'
121,8.0,0.0,9.0,0.0,6.0,5.0,3.0,' negative'
122,8.0,9.0,9.0,0.0,7.0,5.0,2.0,' negative'
123,8.0,7.0,9.0,0.0,6.0,4.0,4.0,' negative'
124,8.0,0.0,9.0,0.0,4.0,5.0,5.0,' negative'
125,7.0,6.0,9.0,0.0,5.0,5.0,3.0,' negative'
126,9.0,8.0,9.0,0.0,0.0,6.0,4.0,' negative'
127,8.0,8.0,9.0,0.0,4.0,4.0,5.0,' negative'
128,8.0,9.0,9.0,0.0,3.0,4.0,2.0,' negative'
129,8.0,8.0,9.0,0.0,6.0,4.0,2.0,' negative'
130,4.0,4.0,9.0,0.0,7.0,3.0,4.0,' negative'
131,0.0,7.0,9.0,0.0,6.0,5.0,5.0,' negative'
132,8.0,6.0,9.0,0.0,6.0,0.0,0.0,' negative'
133,9.0,9.0,9.0,0.0,6.0,5.0,4.0,' negative'
134,8.0,9.0,9.0,0.0,5.0,5.0,4.0,' negative'
135,8.0,8.0,9.0,0.0,0.0,0.0,4.0,' negative'
136,9.0,5.0,9.0,0.0,0.0,6.0,4.0,' negative'
137,9.0,9.0,9.0,0.0,4.0,6.0,3.0,' negative'
138,8.0,7.0,9.0,0.0,5.0,5.0,4.0,' negative'
139,9.0,7.0,9.0,0.0,0.0,4.0,2.0,' negative'
140,0.0,8.0,9.0,0.0,5.0,9.0,9.0,' negative'
141,9.0,0.0,9.0,0.0,6.0,6.0,3.0,' negative'
142,8.0,7.0,9.0,0.0,5.0,4.0,0.0,' negative'
143,8.0,0.0,9.0,0.0,6.0,3.0,3.0,' negative'
144,8.0,8.0,9.0,0.0,5.0,0.0,4.0,' negative'
145,9.0,6.0,9.0,0.0,6.0,5.0,6.0,' negative'
146,8.0,7.0,9.0,0.0,6.0,0.0,4.0,' negative'
147,8.0,9.0,9.0,0.0,0.0,4.0,4.0,' negative'
148,8.0,9.0,9.0,0.0,6.0,5.0,6.0,' negative'
149,9.0,8.0,9.0,0.0,5.0,4.0,4.0,' negative'
150,8.0,9.0,9.0,0.0,4.0,4.0,5.0,' negative'
151,3.0,4.0,9.0,0.0,7.0,0.0,5.0,' negative'
152,8.0,9.0,9.0,0.0,6.0,4.0,0.0,' negative'
153,7.0,6.0,9.0,0.0,5.0,4.0,0.0,' negative'
154,9.0,7.0,9.0,0.0,5.0,0.0,2.0,' negative'
155,9.0,6.0,9.0,0.0,6.0,8.0,0.0,' negative'
156,8.0,0.0,9.0,0.0,5.0,4.0,4.0,' negative'
157,7.0,7.0,9.0,0.0,5.0,4.0,4.0,' negative'
158,9.0,8.0,9.0,0.0,4.0,6.0,6.0,' negative'
