@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-1-4-7_vs_5-6/KBN3ecoli-0-1-4-7_vs_5-6-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,3.0,1.0,5.0,2.0,3.0,' negativ
1,0.0,4.0,1.0,3.0,5.0,6.0,' negativ
2,3.0,2.0,1.0,7.0,0.0,1.0,' negativ
3,0.0,1.0,1.0,5.0,1.0,2.0,' negativ
4,2.0,5.0,1.0,1.0,3.0,4.0,' negativ
5,4.0,3.0,1.0,4.0,3.0,4.0,' negativ
6,3.0,3.0,1.0,2.0,3.0,4.0,' negativ
7,3.0,5.0,1.0,3.0,2.0,4.0,' negativ
8,3.0,4.0,1.0,2.0,2.0,4.0,' negativ
9,4.0,3.0,1.0,5.0,1.0,2.0,' negativ
10,3.0,0.0,1.0,3.0,0.0,1.0,' negativ
11,0.0,3.0,1.0,3.0,3.0,4.0,' negativ
12,3.0,4.0,1.0,4.0,4.0,6.0,' negativ
13,2.0,3.0,1.0,3.0,2.0,3.0,' negativ
14,4.0,5.0,1.0,4.0,4.0,5.0,' negativ
15,3.0,3.0,1.0,0.0,3.0,4.0,' negativ
16,2.0,6.0,1.0,6.0,3.0,4.0,' negativ
17,3.0,5.0,1.0,4.0,1.0,3.0,' negativ
18,4.0,3.0,1.0,2.0,4.0,5.0,' negativ
19,5.0,2.0,1.0,5.0,0.0,2.0,' negativ
20,3.0,3.0,1.0,4.0,5.0,6.0,' negativ
21,5.0,5.0,1.0,4.0,1.0,2.0,' negativ
22,3.0,2.0,1.0,1.0,4.0,0.0,' negativ
23,0.0,3.0,1.0,3.0,5.0,6.0,' negativ
24,2.0,3.0,1.0,3.0,2.0,4.0,' negativ
25,2.0,4.0,1.0,2.0,3.0,4.0,' negativ
26,1.0,4.0,1.0,4.0,2.0,4.0,' negativ
27,0.0,6.0,1.0,4.0,9.0,4.0,' negativ
28,2.0,5.0,1.0,5.0,9.0,9.0,' negativ
29,1.0,7.0,1.0,7.0,6.0,7.0,' negativ
30,6.0,5.0,1.0,0.0,9.0,9.0,' negativ
31,3.0,0.0,1.0,5.0,9.0,9.0,' negativ
32,7.0,5.0,1.0,5.0,7.0,7.0,' negativ
33,3.0,5.0,1.0,6.0,0.0,0.0,' negativ
34,7.0,6.0,1.0,6.0,8.0,9.0,' negativ
35,1.0,4.0,1.0,6.0,0.0,8.0,' negativ
36,3.0,7.0,1.0,4.0,8.0,8.0,' negativ
37,5.0,0.0,1.0,5.0,6.0,7.0,' negativ
38,6.0,6.0,1.0,5.0,0.0,8.0,' negativ
39,3.0,5.0,1.0,4.0,7.0,8.0,' negativ
40,3.0,5.0,1.0,5.0,7.0,8.0,' negativ
41,1.0,0.0,1.0,5.0,7.0,7.0,' negativ
