%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 426
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative',' positive'}

@data
0,3.0,7.0,3.0,2.0,0.0,0.0,6.0,2.0,' negative'
1,3.0,3.0,4.0,1.0,0.0,0.0,6.0,2.0,' negative'
2,6.0,3.0,3.0,4.0,0.0,0.0,6.0,2.0,' negative'
3,5.0,4.0,4.0,1.0,0.0,0.0,6.0,2.0,' negative'
4,6.0,7.0,4.0,2.0,0.0,0.0,6.0,2.0,' negative'
5,9.0,9.0,1.0,4.0,0.0,0.0,7.0,3.0,' negative'
6,8.0,7.0,3.0,3.0,0.0,0.0,4.0,2.0,' negative'
7,7.0,6.0,3.0,2.0,0.0,0.0,6.0,2.0,' negative'
8,3.0,4.0,4.0,1.0,0.0,0.0,7.0,2.0,' negative'
9,9.0,8.0,3.0,4.0,0.0,0.0,7.0,2.0,' negative'
10,8.0,5.0,2.0,2.0,0.0,0.0,7.0,2.0,' negative'
11,2.0,2.0,4.0,1.0,0.0,0.0,5.0,2.0,' negative'
12,3.0,5.0,3.0,7.0,0.0,0.0,6.0,2.0,' negative'
13,3.0,4.0,4.0,1.0,0.0,0.0,7.0,2.0,' negative'
14,5.0,4.0,2.0,0.0,0.0,0.0,6.0,2.0,' negative'
15,9.0,9.0,3.0,3.0,0.0,0.0,7.0,2.0,' negative'
16,4.0,3.0,4.0,6.0,0.0,0.0,4.0,2.0,' negative'
17,6.0,5.0,4.0,4.0,0.0,0.0,6.0,2.0,' negative'
18,4.0,5.0,3.0,4.0,0.0,0.0,5.0,2.0,' negative'
19,7.0,6.0,2.0,4.0,0.0,9.0,6.0,2.0,' negative'
20,3.0,4.0,3.0,4.0,0.0,0.0,6.0,3.0,' negative'
21,2.0,3.0,5.0,1.0,0.0,0.0,6.0,5.0,' negative'
22,6.0,7.0,2.0,3.0,0.0,0.0,7.0,2.0,' negative'
23,3.0,2.0,4.0,1.0,0.0,0.0,7.0,2.0,' negative'
24,5.0,5.0,4.0,4.0,0.0,0.0,6.0,2.0,' negative'
25,7.0,6.0,4.0,4.0,0.0,0.0,6.0,2.0,' negative'
26,2.0,5.0,4.0,1.0,0.0,0.0,6.0,2.0,' negative'
27,4.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
28,3.0,3.0,4.0,0.0,0.0,0.0,6.0,2.0,' negative'
29,4.0,4.0,4.0,1.0,0.0,0.0,5.0,2.0,' negative'
30,7.0,6.0,3.0,4.0,0.0,0.0,7.0,2.0,' negative'
31,3.0,3.0,6.0,1.0,0.0,0.0,6.0,3.0,' negative'
32,3.0,5.0,3.0,0.0,0.0,0.0,6.0,4.0,' negative'
33,4.0,6.0,5.0,2.0,0.0,0.0,7.0,2.0,' negative'
34,1.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
35,5.0,4.0,3.0,2.0,0.0,0.0,7.0,2.0,' negative'
36,6.0,7.0,1.0,3.0,0.0,0.0,7.0,2.0,' negative'
37,4.0,5.0,4.0,5.0,0.0,0.0,5.0,2.0,' negative'
38,5.0,5.0,4.0,5.0,0.0,0.0,6.0,2.0,' negative'
39,4.0,3.0,2.0,3.0,0.0,0.0,5.0,2.0,' negative'
40,3.0,2.0,5.0,0.0,0.0,0.0,4.0,2.0,' negative'
41,4.0,4.0,3.0,4.0,0.0,0.0,6.0,2.0,' negative'
42,2.0,7.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
43,4.0,3.0,4.0,0.0,0.0,0.0,7.0,2.0,' negative'
44,8.0,8.0,4.0,2.0,0.0,0.0,5.0,2.0,' negative'
45,8.0,8.0,4.0,2.0,9.0,0.0,6.0,2.0,' negative'
46,5.0,3.0,4.0,2.0,0.0,0.0,4.0,2.0,' negative'
47,2.0,5.0,6.0,1.0,0.0,0.0,7.0,2.0,' negative'
48,2.0,5.0,6.0,1.0,0.0,0.0,7.0,2.0,' negative'
49,3.0,5.0,3.0,0.0,0.0,0.0,5.0,2.0,' negative'
50,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,' negative'
51,2.0,7.0,2.0,0.0,0.0,0.0,6.0,2.0,' negative'
52,1.0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,' negative'
53,0.0,0.0,4.0,1.0,0.0,0.0,5.0,2.0,' negative'
54,2.0,1.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
55,2.0,4.0,4.0,1.0,0.0,0.0,5.0,2.0,' negative'
56,3.0,1.0,4.0,2.0,0.0,0.0,4.0,2.0,' negative'
57,4.0,5.0,3.0,0.0,0.0,0.0,5.0,2.0,' negative'
58,4.0,3.0,3.0,9.0,0.0,0.0,6.0,6.0,' negative'
59,6.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,' negative'
60,3.0,5.0,4.0,3.0,0.0,0.0,7.0,2.0,' negative'
61,7.0,5.0,2.0,2.0,0.0,0.0,6.0,2.0,' negative'
62,6.0,6.0,2.0,1.0,0.0,0.0,6.0,2.0,' positive'
63,5.0,5.0,2.0,1.0,0.0,0.0,6.0,2.0,' positive'
64,1.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,' negative'
65,8.0,8.0,3.0,4.0,9.0,0.0,6.0,2.0,' negative'
66,9.0,9.0,2.0,3.0,0.0,0.0,4.0,2.0,' negative'
67,7.0,6.0,3.0,0.0,0.0,9.0,6.0,2.0,' negative'
68,8.0,7.0,3.0,2.0,0.0,0.0,7.0,2.0,' negative'
69,2.0,5.0,1.0,2.0,0.0,0.0,6.0,2.0,' positive'
70,4.0,5.0,4.0,2.0,0.0,0.0,6.0,2.0,' negative'
71,4.0,4.0,3.0,1.0,0.0,0.0,5.0,2.0,' negative'
72,3.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
73,3.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,' negative'
74,1.0,5.0,3.0,3.0,0.0,0.0,6.0,2.0,' negative'
75,4.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,' positive'
76,4.0,3.0,4.0,1.0,0.0,0.0,6.0,3.0,' negative'
