@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/yeast-1_vs_7/EWD2yeast-1_vs_7-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,' negativ
1,2.0,2.0,3.0,1.0,0.0,3.0,0.0,' negativ
2,2.0,2.0,3.0,0.0,0.0,3.0,0.0,' negativ
3,2.0,1.0,3.0,1.0,0.0,3.0,0.0,' negativ
4,1.0,3.0,2.0,2.0,0.0,3.0,0.0,' negativ
5,2.0,1.0,3.0,2.0,0.0,3.0,1.0,' negativ
6,2.0,2.0,3.0,2.0,0.0,4.0,1.0,' negativ
7,1.0,1.0,2.0,1.0,0.0,3.0,0.0,' negativ
8,2.0,2.0,2.0,1.0,0.0,3.0,1.0,' negativ
9,1.0,2.0,3.0,1.0,0.0,4.0,0.0,' negativ
10,2.0,3.0,3.0,1.0,0.0,3.0,1.0,' negativ
11,1.0,2.0,4.0,0.0,0.0,3.0,2.0,' negativ
12,2.0,3.0,1.0,1.0,0.0,3.0,0.0,' negativ
13,2.0,3.0,2.0,0.0,0.0,3.0,4.0,' negativ
14,1.0,1.0,2.0,0.0,0.0,3.0,0.0,' negativ
15,2.0,3.0,3.0,0.0,0.0,3.0,0.0,' negativ
16,1.0,3.0,3.0,0.0,0.0,3.0,0.0,' negativ
17,2.0,3.0,2.0,0.0,0.0,3.0,0.0,' negativ
18,2.0,1.0,4.0,1.0,0.0,4.0,0.0,' negativ
19,3.0,3.0,3.0,1.0,0.0,3.0,0.0,' negativ
20,1.0,2.0,1.0,1.0,0.0,3.0,0.0,' negativ
21,1.0,1.0,4.0,0.0,0.0,3.0,2.0,' negativ
22,0.0,1.0,2.0,1.0,0.0,3.0,3.0,' negativ
23,2.0,1.0,2.0,1.0,0.0,3.0,0.0,' negativ
24,2.0,2.0,2.0,0.0,0.0,3.0,0.0,' negativ
