,0,1,2,3,4,5,6,7,8,Class
0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0, negative
1,2.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0, negative
2,2.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0, negative
3,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
4,2.0,0.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0, negative
5,1.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0, negative
6,2.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,4.0, negative
7,4.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0, negative
8,3.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,2.0, negative
9,2.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0, negative
10,2.0,0.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0, negative
11,3.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0, negative
12,1.0,1.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0, negative
13,1.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0, negative
14,2.0,1.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0, negative
15,2.0,1.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0, negative
16,1.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0, negative
17,1.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0, negative
18,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0, negative
19,2.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0, positive
20,2.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0, positive
21,2.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0, positive
22,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, positive
23,2.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0, positive
24,2.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0, positive
25,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0, positive
26,2.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0, positive
27,2.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0, positive
