%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 324
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,' negative'
1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
3,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
5,2.0,2.0,2.0,0.0,0.0,2.0,2.0,' negative'
6,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
7,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
8,2.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
9,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
10,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
11,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
12,2.0,0.0,2.0,0.0,0.0,2.0,2.0,' negative'
13,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
14,2.0,0.0,2.0,2.0,2.0,2.0,0.0,' negative'
15,2.0,2.0,2.0,0.0,2.0,0.0,2.0,' negative'
16,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
18,0.0,0.0,2.0,0.0,2.0,2.0,2.0,' negative'
19,2.0,2.0,2.0,0.0,2.0,2.0,0.0,' negative'
20,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
21,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
22,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
23,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
24,0.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
25,2.0,2.0,2.0,0.0,0.0,2.0,2.0,' negative'
26,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
27,2.0,0.0,2.0,0.0,2.0,2.0,2.0,' negative'
28,2.0,2.0,2.0,0.0,2.0,2.0,0.0,' negative'
29,0.0,2.0,2.0,0.0,2.0,2.0,0.0,' negative'
30,2.0,2.0,2.0,0.0,2.0,2.0,0.0,' negative'
31,2.0,0.0,2.0,0.0,2.0,2.0,2.0,' negative'
32,0.0,0.0,2.0,0.0,2.0,0.0,2.0,' negative'
33,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negative'
34,2.0,0.0,2.0,2.0,2.0,0.0,2.0,' negative'
35,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
36,2.0,0.0,2.0,0.0,0.0,0.0,2.0,' negative'
37,2.0,0.0,2.0,2.0,2.0,0.0,2.0,' negative'
38,2.0,0.0,2.0,2.0,2.0,0.0,2.0,' negative'
