,0,1,2,3,4,5,6,7,8,y
0,6.0,3.0,9.0,6.0,8.0,3.0,6.0,1.0,2.0, negative
1,3.0,3.0,5.0,6.0,2.0,3.0,8.0,7.0,7.0, negative
2,6.0,3.0,8.0,8.0,8.0,3.0,6.0,1.0,2.0, negative
3,5.0,2.0,8.0,5.0,8.0,3.0,6.0,1.0,1.0, negative
4,3.0,3.0,5.0,6.0,4.0,3.0,8.0,5.0,4.0, negative
5,3.0,3.0,5.0,6.0,3.0,3.0,8.0,7.0,7.0, negative
6,6.0,3.0,9.0,6.0,8.0,3.0,7.0,1.0,2.0, negative
7,3.0,3.0,5.0,6.0,3.0,3.0,8.0,7.0,7.0, negative
8,3.0,3.0,6.0,7.0,3.0,3.0,9.0,7.0,7.0, negative
9,4.0,3.0,7.0,6.0,6.0,3.0,9.0,4.0,3.0, negative
10,3.0,3.0,5.0,6.0,3.0,3.0,8.0,7.0,7.0, negative
11,4.0,2.0,7.0,6.0,6.0,3.0,7.0,4.0,3.0, negative
12,4.0,3.0,7.0,5.0,6.0,3.0,7.0,4.0,3.0, negative
13,3.0,3.0,6.0,6.0,5.0,3.0,7.0,5.0,4.0, negative
14,2.0,2.0,4.0,6.0,3.0,3.0,8.0,7.0,7.0, negative
15,2.0,3.0,4.0,6.0,3.0,3.0,8.0,7.0,7.0, negative
16,6.0,2.0,9.0,6.0,8.0,3.0,6.0,1.0,2.0, negative
17,5.0,3.0,8.0,6.0,8.0,3.0,6.0,1.0,1.0, negative
18,6.0,3.0,9.0,5.0,8.0,3.0,6.0,1.0,2.0, negative
19,4.0,3.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0, negative
20,2.0,3.0,4.0,8.0,3.0,3.0,9.0,7.0,6.0, negative
21,6.0,2.0,9.0,6.0,8.0,3.0,6.0,1.0,2.0, negative
22,3.0,3.0,5.0,6.0,4.0,3.0,8.0,6.0,6.0, negative
23,3.0,2.0,5.0,6.0,4.0,3.0,8.0,5.0,5.0, negative
24,4.0,3.0,7.0,6.0,5.0,3.0,7.0,4.0,4.0, negative
25,4.0,3.0,6.0,6.0,5.0,3.0,7.0,5.0,4.0, negative
26,6.0,3.0,9.0,5.0,8.0,3.0,6.0,1.0,2.0, negative
27,2.0,3.0,4.0,6.0,3.0,3.0,9.0,7.0,7.0, negative
28,3.0,3.0,5.0,6.0,4.0,3.0,8.0,6.0,5.0, negative
29,3.0,3.0,5.0,6.0,3.0,3.0,8.0,6.0,6.0, negative
30,4.0,3.0,6.0,6.0,5.0,3.0,7.0,4.0,4.0, negative
31,4.0,3.0,7.0,4.0,5.0,3.0,7.0,4.0,3.0, negative
32,3.0,3.0,5.0,6.0,3.0,3.0,8.0,7.0,6.0, negative
33,3.0,2.0,5.0,6.0,4.0,3.0,8.0,6.0,5.0, negative
34,3.0,3.0,5.0,5.0,5.0,2.0,7.0,4.0,4.0, negative
35,6.0,2.0,9.0,5.0,8.0,3.0,6.0,1.0,2.0, negative
36,6.0,3.0,9.0,6.0,8.0,3.0,6.0,1.0,2.0, negative
37,3.0,3.0,5.0,6.0,3.0,3.0,8.0,7.0,7.0, negative
38,4.0,3.0,6.0,6.0,5.0,3.0,7.0,5.0,4.0, negative
39,6.0,3.0,9.0,6.0,8.0,3.0,6.0,1.0,2.0, negative
40,3.0,3.0,5.0,6.0,4.0,3.0,8.0,6.0,5.0, negative
