,0,1,2,3,4,5,6,7,8,y
0,7.0,0.0,7.0,9.0,9.0,0.0,5.0,0.0,1.0, negative
1,5.0,0.0,3.0,9.0,4.0,0.0,5.0,5.0,6.0, negative
2,5.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,7.0, negative
3,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
4,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
5,7.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
6,4.0,0.0,1.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
7,4.0,0.0,2.0,9.0,2.0,0.0,5.0,6.0,7.0, negative
8,5.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,6.0, negative
9,5.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,7.0, negative
10,4.0,0.0,1.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
11,5.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,6.0, negative
12,4.0,0.0,2.0,9.0,2.0,0.0,5.0,7.0,8.0, negative
13,4.0,0.0,1.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
14,8.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
15,7.0,0.0,8.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
16,7.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
17,4.0,0.0,2.0,9.0,0.0,0.0,5.0,8.0,9.0, negative
18,7.0,0.0,8.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
19,4.0,0.0,2.0,9.0,2.0,0.0,5.0,6.0,7.0, negative
20,8.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
21,4.0,0.0,1.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
22,5.0,0.0,4.0,9.0,4.0,0.0,5.0,5.0,6.0, negative
23,7.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
24,4.0,0.0,2.0,9.0,2.0,0.0,5.0,6.0,7.0, negative
25,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
26,4.0,0.0,1.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
27,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
28,4.0,0.0,2.0,9.0,1.0,0.0,5.0,8.0,8.0, negative
29,5.0,0.0,3.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
30,5.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,6.0, negative
31,4.0,0.0,3.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
32,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
33,5.0,0.0,3.0,9.0,3.0,0.0,5.0,6.0,6.0, negative
34,7.0,0.0,7.0,9.0,9.0,0.0,5.0,0.0,1.0, negative
35,7.0,0.0,7.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
36,4.0,0.0,2.0,9.0,1.0,0.0,5.0,8.0,8.0, negative
37,4.0,0.0,2.0,9.0,2.0,0.0,5.0,6.0,7.0, negative
38,5.0,0.0,3.0,9.0,3.0,0.0,5.0,5.0,6.0, negative
39,7.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
40,4.0,0.0,1.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
41,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
42,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
43,4.0,0.0,2.0,9.0,0.0,0.0,5.0,9.0,9.0, negative
44,7.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
45,7.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
46,8.0,0.0,9.0,9.0,9.0,0.0,5.0,0.0,2.0, negative
47,3.0,0.0,0.0,9.0,0.0,0.0,5.0,8.0,9.0, negative
48,4.0,0.0,2.0,9.0,2.0,0.0,5.0,7.0,8.0, negative
49,5.0,0.0,3.0,9.0,3.0,0.0,5.0,5.0,6.0, negative
50,4.0,0.0,2.0,9.0,1.0,0.0,5.0,8.0,8.0, negative
51,4.0,0.0,2.0,9.0,2.0,0.0,5.0,7.0,8.0, negative
52,4.0,0.0,2.0,9.0,2.0,0.0,5.0,6.0,7.0, negative
