%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 8     Instances: 663
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute 'y' {' positive',' negative'}

@data
0,0.0,1.0,0.0,2.0,0.0,0.0,' positive'
1,0.0,1.0,0.0,2.0,0.0,0.0,' positive'
2,0.0,1.0,0.0,3.0,0.0,0.0,' positive'
3,0.0,2.0,0.0,0.0,0.0,0.0,' positive'
4,1.0,2.0,1.0,0.0,1.0,0.0,' positive'
5,0.0,0.0,0.0,1.0,0.0,0.0,' positive'
6,0.0,1.0,1.0,3.0,0.0,0.0,' positive'
7,0.0,1.0,1.0,4.0,0.0,0.0,' positive'
8,0.0,1.0,2.0,3.0,0.0,0.0,' positive'
9,0.0,1.0,2.0,4.0,0.0,0.0,' positive'
10,0.0,1.0,3.0,2.0,0.0,0.0,' positive'
11,0.0,1.0,4.0,2.0,0.0,0.0,' positive'
12,0.0,1.0,4.0,4.0,0.0,0.0,' positive'
13,0.0,1.0,4.0,2.0,0.0,1.0,' positive'
14,0.0,2.0,0.0,2.0,2.0,0.0,' positive'
15,0.0,2.0,0.0,4.0,2.0,0.0,' positive'
16,0.0,2.0,0.0,2.0,1.0,0.0,' positive'
17,0.0,2.0,0.0,3.0,1.0,0.0,' positive'
18,1.0,2.0,3.0,1.0,2.0,0.0,' positive'
19,1.0,2.0,3.0,2.0,2.0,0.0,' positive'
20,2.0,0.0,2.0,0.0,1.0,0.0,' negative'
21,2.0,0.0,2.0,0.0,0.0,0.0,' negative'
22,2.0,0.0,2.0,0.0,0.0,0.0,' negative'
23,2.0,0.0,2.0,0.0,1.0,1.0,' negative'
24,2.0,0.0,2.0,1.0,0.0,0.0,' negative'
25,2.0,0.0,2.0,1.0,1.0,0.0,' negative'
26,2.0,0.0,2.0,1.0,1.0,2.0,' negative'
27,2.0,0.0,2.0,2.0,0.0,1.0,' negative'
28,2.0,0.0,2.0,2.0,1.0,1.0,' negative'
