@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/yeast1/EWD2yeast1-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,' negativ
1,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,' positiv
2,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,' positiv
3,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
4,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,' negativ
5,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,' positiv
6,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,' negativ
7,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,' negativ
8,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,' negativ
9,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,' negativ
10,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,' negativ
11,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
12,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
13,3.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,' negativ
14,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,' negativ
15,3.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
16,2.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,' positiv
17,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
18,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
19,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,' positiv
20,3.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,' negativ
21,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,' negativ
22,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
23,2.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,' negativ
24,1.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
25,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
26,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,' negativ
27,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
28,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
29,1.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,' negativ
30,1.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,' negativ
31,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,' negativ
32,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,' negativ
33,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,' negativ
34,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,' negativ
35,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,' negativ
