,0,1,2,3,4,5,6,y
0,5.0,3.0,9.0,0.0,7.0,2.0,3.0, negative
1,6.0,6.0,9.0,0.0,7.0,4.0,4.0, negative
2,2.0,3.0,9.0,0.0,7.0,2.0,3.0, negative
3,7.0,4.0,9.0,0.0,4.0,4.0,5.0, negative
4,3.0,3.0,9.0,0.0,5.0,2.0,3.0, negative
5,2.0,4.0,9.0,0.0,6.0,2.0,4.0, negative
6,0.0,5.0,9.0,0.0,6.0,5.0,6.0, negative
7,4.0,0.0,9.0,0.0,7.0,1.0,0.0, negative
8,4.0,2.0,9.0,0.0,7.0,2.0,4.0, negative
9,4.0,3.0,9.0,0.0,6.0,2.0,3.0, negative
10,2.0,0.0,9.0,0.0,6.0,4.0,5.0, negative
11,3.0,5.0,9.0,0.0,5.0,2.0,3.0, negative
12,5.0,3.0,9.0,0.0,7.0,5.0,6.0, negative
13,2.0,0.0,9.0,0.0,5.0,2.0,4.0, negative
14,0.0,5.0,9.0,0.0,5.0,2.0,0.0, negative
15,3.0,2.0,9.0,0.0,9.0,0.0,1.0, negative
16,5.0,6.0,9.0,0.0,5.0,3.0,4.0, negative
17,3.0,4.0,9.0,0.0,6.0,4.0,5.0, negative
18,2.0,6.0,9.0,0.0,0.0,3.0,4.0, negative
19,4.0,4.0,9.0,0.0,6.0,3.0,4.0, negative
20,6.0,4.0,9.0,0.0,5.0,2.0,4.0, negative
21,3.0,4.0,9.0,0.0,5.0,3.0,5.0, negative
22,0.0,3.0,9.0,0.0,5.0,3.0,5.0, negative
23,2.0,4.0,9.0,0.0,4.0,1.0,3.0, negative
24,4.0,6.0,9.0,0.0,5.0,4.0,5.0, negative
25,3.0,6.0,9.0,0.0,5.0,3.0,4.0, negative
26,3.0,5.0,9.0,0.0,4.0,2.0,4.0, negative
27,3.0,5.0,9.0,0.0,7.0,3.0,4.0, negative
28,0.0,4.0,9.0,0.0,8.0,4.0,5.0, negative
29,0.0,0.0,9.0,0.0,6.0,4.0,5.0, negative
30,3.0,4.0,9.0,0.0,0.0,3.0,4.0, negative
31,6.0,5.0,9.0,0.0,6.0,3.0,4.0, negative
32,5.0,4.0,9.0,0.0,7.0,6.0,6.0, negative
33,2.0,4.0,9.0,0.0,5.0,3.0,4.0, negative
34,4.0,6.0,9.0,0.0,5.0,4.0,4.0, negative
35,3.0,0.0,9.0,0.0,6.0,0.0,1.0, negative
36,2.0,4.0,9.0,0.0,4.0,4.0,5.0, negative
37,2.0,7.0,9.0,0.0,4.0,5.0,6.0, negative
38,5.0,6.0,9.0,0.0,2.0,1.0,2.0, negative
39,6.0,6.0,9.0,0.0,3.0,3.0,4.0, negative
40,5.0,4.0,9.0,0.0,4.0,3.0,5.0, negative
41,5.0,4.0,9.0,0.0,0.0,3.0,4.0, negative
42,4.0,4.0,9.0,0.0,7.0,3.0,4.0, negative
43,5.0,7.0,9.0,0.0,0.0,5.0,6.0, negative
44,5.0,4.0,9.0,0.0,5.0,2.0,4.0, negative
45,4.0,5.0,9.0,0.0,6.0,5.0,6.0, negative
46,2.0,0.0,9.0,0.0,6.0,2.0,3.0, negative
47,5.0,3.0,9.0,0.0,6.0,3.0,4.0, negative
