@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/glass-0-1-6_vs_2/KBN3glass-0-1-6_vs_2-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,1.0,4.0,6.0,3.0,6.0,6.0,2.0,0.0,0.0,' negativ
1,3.0,7.0,7.0,0.0,3.0,1.0,3.0,0.0,0.0,' negativ
2,3.0,4.0,7.0,1.0,3.0,1.0,4.0,0.0,0.0,' negativ
3,1.0,5.0,6.0,3.0,5.0,5.0,1.0,0.0,2.0,' negativ
4,1.0,4.0,6.0,2.0,6.0,5.0,1.0,0.0,0.0,' negativ
5,2.0,6.0,7.0,3.0,3.0,1.0,2.0,0.0,0.0,' negativ
6,1.0,4.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0,' negativ
7,2.0,6.0,5.0,3.0,3.0,5.0,2.0,0.0,0.0,' negativ
8,2.0,6.0,6.0,3.0,3.0,1.0,2.0,3.0,0.0,' negativ
9,1.0,6.0,6.0,4.0,5.0,4.0,1.0,0.0,0.0,' negativ
10,1.0,3.0,6.0,3.0,6.0,5.0,2.0,0.0,0.0,' negativ
11,1.0,5.0,5.0,3.0,5.0,4.0,2.0,0.0,0.0,' negativ
12,3.0,6.0,7.0,1.0,3.0,2.0,3.0,0.0,0.0,' negativ
13,2.0,3.0,5.0,3.0,6.0,5.0,2.0,0.0,0.0,' negativ
14,2.0,7.0,6.0,4.0,3.0,4.0,1.0,0.0,0.0,' negativ
15,1.0,3.0,6.0,3.0,6.0,5.0,2.0,0.0,0.0,' negativ
16,1.0,3.0,6.0,4.0,6.0,5.0,2.0,0.0,0.0,' negativ
17,2.0,4.0,4.0,3.0,5.0,4.0,3.0,0.0,0.0,' negativ
18,3.0,4.0,6.0,2.0,4.0,2.0,3.0,0.0,2.0,' negativ
19,0.0,3.0,6.0,5.0,6.0,6.0,1.0,0.0,3.0,' negativ
20,1.0,3.0,5.0,3.0,6.0,5.0,2.0,1.0,3.0,' negativ
21,1.0,4.0,5.0,3.0,5.0,5.0,2.0,0.0,0.0,' negativ
22,3.0,4.0,6.0,2.0,4.0,2.0,3.0,0.0,2.0,' negativ
23,1.0,5.0,6.0,3.0,6.0,5.0,1.0,0.0,0.0,' negativ
24,0.0,3.0,5.0,4.0,6.0,6.0,1.0,0.0,3.0,' negativ
25,1.0,3.0,5.0,3.0,6.0,4.0,2.0,0.0,0.0,' negativ
26,3.0,5.0,7.0,2.0,3.0,2.0,3.0,0.0,2.0,' negativ
