@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-1_vs_5/EWD3ecoli-0-1_vs_5-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,3.0,5.0,9.0,4.0,1.0,3.0,' negativ
1,4.0,4.0,9.0,3.0,2.0,3.0,' negativ
2,0.0,1.0,9.0,6.0,0.0,2.0,' negativ
3,6.0,4.0,9.0,4.0,2.0,3.0,' negativ
4,7.0,4.0,9.0,5.0,3.0,4.0,' negativ
5,2.0,4.0,9.0,4.0,4.0,0.0,' negativ
6,5.0,0.0,9.0,4.0,2.0,4.0,' negativ
7,5.0,3.0,9.0,6.0,1.0,2.0,' negativ
8,5.0,4.0,9.0,5.0,3.0,4.0,' negativ
9,2.0,4.0,9.0,5.0,5.0,6.0,' negativ
10,3.0,4.0,9.0,4.0,3.0,4.0,' negativ
11,5.0,5.0,9.0,5.0,2.0,3.0,' negativ
12,4.0,0.0,9.0,4.0,3.0,4.0,' negativ
13,4.0,2.0,9.0,4.0,3.0,4.0,' negativ
14,4.0,5.0,9.0,5.0,3.0,4.0,' negativ
15,0.0,4.0,9.0,3.0,2.0,2.0,' negativ
16,3.0,5.0,9.0,2.0,2.0,4.0,' negativ
17,5.0,3.0,9.0,3.0,4.0,5.0,' negativ
18,4.0,3.0,9.0,4.0,0.0,2.0,' negativ
19,4.0,0.0,9.0,4.0,2.0,4.0,' negativ
20,6.0,5.0,9.0,5.0,1.0,2.0,' negativ
21,3.0,5.0,9.0,3.0,4.0,0.0,' negativ
22,2.0,4.0,9.0,5.0,2.0,3.0,' negativ
23,0.0,3.0,9.0,4.0,2.0,4.0,' negativ
24,0.0,4.0,9.0,4.0,1.0,0.0,' negativ
25,3.0,0.0,9.0,3.0,2.0,3.0,' negativ
26,2.0,3.0,9.0,4.0,2.0,4.0,' negativ
27,3.0,5.0,9.0,7.0,7.0,7.0,' negativ
28,8.0,3.0,9.0,5.0,9.0,9.0,' negativ
29,5.0,4.0,9.0,0.0,8.0,0.0,' negativ
30,5.0,6.0,9.0,6.0,7.0,8.0,' negativ
31,7.0,6.0,9.0,5.0,8.0,7.0,' negativ
32,5.0,6.0,9.0,5.0,8.0,8.0,' negativ
33,5.0,0.0,9.0,6.0,8.0,8.0,' negativ
34,0.0,4.0,9.0,7.0,6.0,7.0,' negativ
35,9.0,4.0,9.0,6.0,7.0,8.0,' negativ
36,7.0,6.0,9.0,7.0,8.0,8.0,' negativ
37,8.0,0.0,9.0,7.0,7.0,7.0,' negativ
38,7.0,5.0,9.0,5.0,7.0,5.0,' negativ
39,0.0,5.0,9.0,4.0,8.0,9.0,' negativ
40,4.0,4.0,9.0,5.0,7.0,8.0,' negativ
41,0.0,5.0,9.0,3.0,7.0,4.0,' negativ
42,0.0,5.0,9.0,4.0,6.0,3.0,' negativ
43,9.0,8.0,9.0,9.0,6.0,0.0,' positiv
44,8.0,8.0,9.0,8.0,5.0,1.0,' positiv
45,6.0,7.0,9.0,8.0,3.0,4.0,' positiv
46,7.0,5.0,9.0,8.0,4.0,2.0,' positiv
47,9.0,7.0,9.0,9.0,0.0,3.0,' positiv
48,7.0,7.0,9.0,7.0,4.0,2.0,' positiv
49,8.0,9.0,9.0,8.0,0.0,2.0,' positiv
50,7.0,8.0,9.0,5.0,3.0,3.0,' positiv
51,8.0,9.0,9.0,8.0,5.0,3.0,' positiv
52,8.0,0.0,9.0,6.0,5.0,3.0,' positiv
53,8.0,9.0,9.0,9.0,6.0,3.0,' positiv
54,9.0,6.0,9.0,9.0,5.0,0.0,' positiv
55,8.0,8.0,9.0,9.0,4.0,2.0,' positiv
56,7.0,5.0,9.0,7.0,5.0,3.0,' positiv
57,6.0,9.0,9.0,8.0,3.0,4.0,' positiv
58,7.0,6.0,9.0,0.0,3.0,2.0,' positiv
59,0.0,8.0,0.0,8.0,6.0,5.0,' positiv
60,8.0,6.0,9.0,8.0,4.0,2.0,' positiv
61,8.0,8.0,9.0,7.0,4.0,3.0,' positiv
62,8.0,7.0,9.0,8.0,0.0,0.0,' positiv
