@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/winequality-white-3-9_vs_5/EWD2winequality-white-3-9_vs_5-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
1,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,' negativ
2,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
3,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
4,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
5,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,' negativ
6,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negativ
7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
8,2.0,1.0,2.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,' negativ
9,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
10,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,' negativ
11,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
12,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,' negativ
13,1.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,' negativ
14,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,' positiv
15,1.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,' negativ
16,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,' negativ
17,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,' negativ
18,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,' negativ
19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
20,1.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,' negativ
21,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
23,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,' negativ
24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,' negativ
25,1.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,' negativ
26,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
27,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,' negativ
28,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,' negativ
29,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,' negativ
30,1.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,' negativ
31,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,' negativ
32,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
33,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,' negativ
34,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,' negativ
35,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
36,1.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,' negativ
37,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,' negativ
38,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,' negativ
39,2.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,' negativ
40,2.0,2.0,4.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,' negativ
41,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,' negativ
42,1.0,1.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,' negativ
43,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,' negativ
44,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,' negativ
45,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
46,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
47,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,' negativ
48,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,' negativ
49,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
50,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,' positiv
51,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,' negativ
52,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,' positiv
