@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-1-4-6_vs_5/EWD3ecoli-0-1-4-6_vs_5-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative'}
@data
0,6.0,0.0,9.0,6.0,3.0,4.0,' negativ
1,6.0,6.0,9.0,6.0,4.0,3.0,' negativ
2,7.0,4.0,9.0,4.0,3.0,4.0,' negativ
3,3.0,3.0,9.0,5.0,2.0,3.0,' negativ
4,2.0,4.0,9.0,6.0,2.0,3.0,' negativ
5,0.0,5.0,9.0,6.0,5.0,5.0,' negativ
6,4.0,2.0,9.0,7.0,2.0,3.0,' negativ
7,2.0,6.0,9.0,5.0,1.0,2.0,' negativ
8,4.0,3.0,9.0,6.0,2.0,3.0,' negativ
9,5.0,0.0,9.0,6.0,3.0,3.0,' negativ
10,2.0,5.0,9.0,6.0,1.0,2.0,' negativ
11,2.0,0.0,9.0,6.0,4.0,5.0,' negativ
12,3.0,5.0,9.0,5.0,2.0,3.0,' negativ
13,4.0,3.0,9.0,7.0,5.0,5.0,' negativ
14,2.0,0.0,9.0,5.0,2.0,3.0,' negativ
15,0.0,5.0,9.0,5.0,2.0,0.0,' negativ
16,3.0,2.0,9.0,9.0,0.0,1.0,' negativ
17,5.0,6.0,9.0,5.0,3.0,4.0,' negativ
18,0.0,1.0,9.0,7.0,1.0,2.0,' negativ
19,4.0,4.0,9.0,6.0,2.0,2.0,' negativ
20,2.0,0.0,9.0,6.0,3.0,4.0,' negativ
21,2.0,6.0,9.0,0.0,3.0,4.0,' negativ
22,4.0,4.0,9.0,7.0,3.0,4.0,' negativ
23,4.0,4.0,9.0,6.0,3.0,4.0,' negativ
24,5.0,4.0,9.0,5.0,2.0,3.0,' negativ
25,3.0,4.0,9.0,5.0,3.0,4.0,' negativ
26,6.0,6.0,9.0,4.0,3.0,4.0,' negativ
27,0.0,3.0,9.0,5.0,3.0,4.0,' negativ
28,2.0,4.0,9.0,4.0,1.0,3.0,' negativ
29,4.0,6.0,9.0,5.0,3.0,4.0,' negativ
30,3.0,6.0,9.0,5.0,3.0,3.0,' negativ
31,7.0,6.0,9.0,7.0,0.0,0.0,' negativ
32,3.0,5.0,9.0,4.0,2.0,3.0,' negativ
33,4.0,5.0,9.0,6.0,2.0,2.0,' negativ
34,3.0,5.0,9.0,6.0,3.0,4.0,' negativ
35,0.0,4.0,9.0,7.0,4.0,4.0,' negativ
36,0.0,0.0,9.0,6.0,4.0,4.0,' negativ
37,3.0,4.0,9.0,0.0,3.0,4.0,' negativ
38,6.0,5.0,9.0,6.0,3.0,4.0,' negativ
39,1.0,4.0,9.0,6.0,4.0,0.0,' negativ
40,4.0,4.0,9.0,7.0,5.0,6.0,' negativ
41,4.0,0.0,9.0,5.0,2.0,3.0,' negativ
42,4.0,4.0,9.0,7.0,1.0,2.0,' negativ
43,2.0,4.0,9.0,5.0,3.0,4.0,' negativ
44,4.0,6.0,9.0,5.0,4.0,3.0,' negativ
45,3.0,0.0,9.0,6.0,0.0,1.0,' negativ
46,2.0,4.0,9.0,4.0,4.0,4.0,' negativ
47,2.0,7.0,9.0,4.0,5.0,5.0,' negativ
48,5.0,4.0,9.0,4.0,3.0,4.0,' negativ
49,4.0,4.0,9.0,0.0,3.0,4.0,' negativ
50,4.0,4.0,9.0,7.0,3.0,4.0,' negativ
51,4.0,7.0,9.0,0.0,4.0,5.0,' negativ
52,4.0,5.0,9.0,6.0,4.0,5.0,' negativ
53,2.0,0.0,9.0,6.0,2.0,3.0,' negativ
54,5.0,3.0,9.0,6.0,3.0,4.0,' negativ
55,2.0,4.0,9.0,5.0,3.0,4.0,' negativ
56,5.0,7.0,9.0,5.0,4.0,5.0,' negativ
57,3.0,6.0,9.0,7.0,0.0,4.0,' negativ
58,2.0,3.0,9.0,4.0,2.0,3.0,' negativ
59,4.0,6.0,9.0,6.0,2.0,3.0,' negativ
60,4.0,0.0,9.0,5.0,3.0,4.0,' negativ
61,4.0,5.0,9.0,5.0,2.0,0.0,' negativ
62,2.0,5.0,9.0,4.0,2.0,3.0,' negativ
63,4.0,0.0,9.0,6.0,2.0,3.0,' negativ
64,5.0,5.0,9.0,6.0,2.0,3.0,' negativ
65,4.0,6.0,9.0,6.0,4.0,5.0,' negativ
66,4.0,3.0,9.0,5.0,2.0,3.0,' negativ
67,3.0,3.0,9.0,5.0,3.0,4.0,' negativ
68,4.0,5.0,9.0,6.0,3.0,4.0,' negativ
69,3.0,6.0,9.0,5.0,2.0,3.0,' negativ
70,3.0,7.0,9.0,7.0,3.0,4.0,' negativ
71,4.0,7.0,9.0,5.0,4.0,5.0,' negativ
72,0.0,5.0,9.0,6.0,5.0,5.0,' negativ
73,5.0,5.0,9.0,4.0,3.0,4.0,' negativ
74,0.0,6.0,9.0,3.0,2.0,3.0,' negativ
75,3.0,5.0,9.0,6.0,3.0,4.0,' negativ
76,4.0,5.0,9.0,0.0,2.0,2.0,' negativ
77,0.0,5.0,9.0,4.0,2.0,3.0,' negativ
78,3.0,6.0,9.0,3.0,2.0,3.0,' negativ
79,7.0,9.0,9.0,6.0,3.0,3.0,' negativ
80,3.0,4.0,9.0,0.0,3.0,4.0,' negativ
81,6.0,6.0,9.0,4.0,2.0,3.0,' negativ
82,7.0,7.0,9.0,4.0,3.0,2.0,' negativ
83,5.0,5.0,9.0,7.0,3.0,4.0,' negativ
84,2.0,7.0,9.0,8.0,3.0,4.0,' negativ
85,4.0,3.0,9.0,7.0,1.0,2.0,' negativ
86,3.0,6.0,9.0,7.0,1.0,2.0,' negativ
87,2.0,4.0,9.0,5.0,0.0,0.0,' negativ
88,2.0,0.0,9.0,5.0,3.0,4.0,' negativ
89,4.0,6.0,9.0,5.0,3.0,0.0,' negativ
90,4.0,3.0,9.0,4.0,4.0,5.0,' negativ
