%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 8     Instances: 145
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute 'y' {' negative'}

@data
0,0.0,0.0,1.0,7.0,3.0,5.0,' negative'
1,6.0,0.0,1.0,6.0,3.0,5.0,' negative'
2,2.0,4.0,1.0,7.0,2.0,4.0,' negative'
3,7.0,5.0,1.0,4.0,3.0,5.0,' negative'
4,3.0,3.0,1.0,5.0,2.0,3.0,' negative'
5,2.0,4.0,1.0,6.0,2.0,4.0,' negative'
6,0.0,6.0,1.0,5.0,5.0,6.0,' negative'
7,4.0,0.0,1.0,7.0,1.0,0.0,' negative'
8,4.0,2.0,1.0,7.0,2.0,4.0,' negative'
9,2.0,6.0,1.0,5.0,1.0,2.0,' negative'
10,4.0,4.0,1.0,5.0,2.0,4.0,' negative'
11,5.0,0.0,1.0,5.0,3.0,4.0,' negative'
12,2.0,0.0,1.0,5.0,4.0,6.0,' negative'
13,3.0,6.0,1.0,4.0,2.0,4.0,' negative'
14,4.0,3.0,1.0,7.0,5.0,6.0,' negative'
15,2.0,0.0,1.0,4.0,2.0,4.0,' negative'
16,4.0,8.0,1.0,4.0,2.0,3.0,' negative'
17,0.0,6.0,1.0,4.0,2.0,0.0,' negative'
18,3.0,2.0,1.0,9.0,0.0,1.0,' negative'
19,5.0,7.0,1.0,5.0,3.0,5.0,' negative'
20,0.0,1.0,1.0,7.0,1.0,2.0,' negative'
21,3.0,4.0,1.0,6.0,4.0,6.0,' negative'
22,2.0,0.0,1.0,6.0,3.0,5.0,' negative'
23,4.0,4.0,1.0,6.0,3.0,5.0,' negative'
24,5.0,4.0,1.0,5.0,2.0,4.0,' negative'
25,0.0,3.0,1.0,5.0,3.0,5.0,' negative'
26,3.0,7.0,1.0,5.0,3.0,5.0,' negative'
27,7.0,6.0,1.0,7.0,0.0,0.0,' negative'
28,3.0,5.0,1.0,4.0,2.0,4.0,' negative'
29,4.0,6.0,1.0,6.0,2.0,2.0,' negative'
30,0.0,4.0,1.0,7.0,4.0,5.0,' negative'
31,6.0,6.0,1.0,6.0,3.0,5.0,' negative'
32,4.0,4.0,1.0,7.0,5.0,6.0,' negative'
33,4.0,0.0,1.0,4.0,2.0,4.0,' negative'
34,4.0,4.0,1.0,7.0,1.0,2.0,' negative'
35,2.0,4.0,1.0,5.0,3.0,5.0,' negative'
36,4.0,7.0,1.0,5.0,4.0,4.0,' negative'
37,2.0,4.0,1.0,4.0,4.0,5.0,' negative'
38,2.0,8.0,1.0,4.0,5.0,6.0,' negative'
39,5.0,6.0,1.0,2.0,1.0,2.0,' negative'
40,6.0,6.0,1.0,3.0,3.0,5.0,' negative'
41,0.0,4.0,1.0,5.0,3.0,5.0,' negative'
42,4.0,4.0,1.0,7.0,3.0,5.0,' negative'
43,4.0,8.0,1.0,0.0,4.0,6.0,' negative'
44,5.0,4.0,1.0,5.0,2.0,4.0,' negative'
45,3.0,5.0,1.0,6.0,4.0,6.0,' negative'
46,1.0,0.0,1.0,5.0,2.0,4.0,' negative'
47,5.0,3.0,1.0,6.0,3.0,5.0,' negative'
48,2.0,5.0,1.0,7.0,5.0,6.0,' negative'
49,2.0,4.0,1.0,5.0,3.0,5.0,' negative'
